 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.0444727685476	0.099955420368	0.0991622238636	0.137865733077	0.0250838329574	0.19458467902	0.0125615888412	0.00911079901744	0.314503530175	0.0626994087246
a31	0.0216366589496	0.205102899773	0.0152055523738	0.190856706948	0.283628082111	0.0131177996013	0.031085619606	0.0710264543022	0.122497304569	0.0458429377587
a1	0.00709645814835	0.19610532565	0.022695187705	0.16329308918	0.104566409085	0.0105214274014	0.057585979677	0.19275427948	0.228570722162	0.0168111428298
a28	0.0895967669859	0.134059317053	0.059693364815	0.0868650557	0.0566145473286	0.160973604265	0.153105139753	0.05025056627	0.136493792461	0.0723478630077
a24	0.0247174860283	0.0100791322895	0.157914671058	0.14849456316	0.16466626856	0.090667734771	0.174317774275	0.0302975181214	0.134830778917	0.0640141073566
a31	0.0182441258147	0.0315849962346	0.179426766243	0.120039876591	0.0444533163556	0.202861141812	0.164511619787	0.0330093749513	0.138101628102	0.0677671422773
a18	0.162864832924	0.0356829895001	0.0242536347474	0.206143723699	0.105824456632	0.0409603735021	0.00270597630803	0.0924162845846	0.315043241818	0.0141045132611
a24	0.043985245788	0.00810392808494	0.195756901469	0.124727147066	0.0088755892836	0.217782629553	0.0635590385426	0.0889781146016	0.118950476218	0.129280923879
a13	0.0871525961554	0.0108754991646	0.145246768979	0.106377369572	0.0251353754291	0.215710559926	0.0406638767014	0.116103447757	0.187015618618	0.0657188893522
a18	0.084525008808	0.0409213566354	0.123412319079	0.156138783022	0.0080661990439	0.187276937966	0.0083086658266	0.0498404675867	0.215885662373	0.125624568536
a31	0.07997817192	0.0865317902205	0.110377906145	0.23805110247	0.0161707195867	0.0521660819087	0.005056247152	0.0294204539831	0.258388637485	0.123858906587
a24	0.00325372090742	0.00376447672192	0.177778241113	0.0939323472986	0.114154171097	0.161834145991	0.00385442799592	0.0138391059962	0.252741274206	0.174848063053
a11	0.0980549112789	0.0926480705118	0.0475596360025	0.069350181888	0.020642116071	0.245413286459	0.009076099726	0.0396496595211	0.245990229352	0.131615813577
a31	0.093149856964	0.104537947227	0.027818076672	0.0303465976962	0.041239105542	0.230212179779	0.0075039799948	0.0524181601322	0.277700580457	0.135073535471
a39	0.00962562980959	0.0256830719907	0.105566063561	0.0559764016188	0.195931243316	0.181273917964	0.00425498516486	0.0114646140469	0.216798505737	0.193425556507
a20	0.13126573318	0.0606699882502	0.0336946183139	0.0386685737033	0.0205935737392	0.252681788554	0.014605934856	0.0485662083377	0.24791734508	0.151336194391
a31	0.13308690642	0.0578123530621	0.0831834249768	0.0814376796951	0.0298692249983	0.0618304534443	0.020789526422	0.0778722436931	0.3227464012	0.131371757214
a17	0.00908240638696	0.031231479847	0.0723011871524	0.14790854812	0.144289377609	0.145131315594	0.007395517219	0.012628683927	0.22990169658	0.20012978894
a20	0.120057953488	0.0414382740425	0.0251591033035	0.0275148836135	0.0192047799845	0.290647727727	0.0222832584006	0.04275110207	0.21260910594	0.198333771227
a31	0.104791767888	0.0351938725208	0.0653580778396	0.0825017577891	0.0273578567677	0.100609393684	0.030730579084	0.0733463985026	0.302872867	0.177237427624
a24	0.0049053006406	0.0187592531522	0.0379243987476	0.156139624801	0.0929113328559	0.198018578356	0.0094381925022	0.01158301003	0.251474118926	0.21884621835
a20	0.090648040456	0.030798899401	0.0234718883287	0.020266735001	0.0148045223911	0.351681345238	0.0199278091228	0.033012388797	0.217287519506	0.198100875909
a8	0.098348075132	0.0317748342401	0.0634140667521	0.031530773524	0.023877224472	0.123068879315	0.03155866963	0.106724840592	0.247720606	0.24198202762
a20	0.03472836424	0.021248612448	0.0357960436985	0.0562429507123	0.032600206969	0.103135557314	0.0412944651474	0.092346326048	0.306215832	0.276391652
a31	0.036706862276	0.0187926682203	0.0315374833203	0.0334997441601	0.0392585840435	0.144071143174	0.043488565844	0.116920503194	0.348448304	0.1872761136
a24	0.008627199421	0.0477710485452	0.058440598986	0.125930529388	0.0676425228774	0.193074225814	0.00728088133	0.008622199306	0.217983098194	0.26462768274
a37	0.0910229197498	0.0276200435761	0.0232367133384	0.0325670198574	0.0205191001461	0.288109711697	0.0213815981144	0.0440287329	0.21600197824	0.23551219659
a46	0.079459533978	0.0252308241243	0.0251714296001	0.014447631832	0.0188224845435	0.205971522549	0.023367364612	0.06898972488	0.3004221156	0.23811737036
a31	0.053590022406	0.018842858164	0.035241922636	0.043981531806	0.0251365363819	0.129652190024	0.0398970362154	0.09336686696	0.28817232	0.27211871272
a28	0.014407115929	0.05021099524	0.0516850241491	0.081411825451	0.0401588953496	0.187179646595	0.008327654029	0.011388657318	0.246759097248	0.3084710674
a24	0.0769295676427	0.0302594686751	0.017633223317	0.013590945073	0.0179066957574	0.255561403614	0.0254853586608	0.069664507166	0.2563191194	0.23664967651
a31	0.063384110874	0.0323358502402	0.030482955338	0.008807495352	0.00904937768776	0.118650448346	0.032598085964	0.14261827184	0.3599548868	0.20211854506
a17	0.0120344584248	0.0305217241751	0.0348761599201	0.0595958521201	0.0468423987916	0.229937589648	0.0109593570284	0.007041188104	0.230357131442	0.337834143846
a31	0.0612938687784	0.0354807489851	0.0110679799328	0.00507998612662	0.0153996418617	0.119439401106	0.038525086808	0.16602312454	0.2756038332	0.27208633512
a46	0.0093528167728	0.018833753464	0.129569442402	0.0276399032009	0.0224093982567	0.0910147574047	0.0112164654828	0.008283298566	0.317029260836	0.3646509232
a8	0.0635405788526	0.0552994544985	0.0156919644469	0.00446647938271	0.0111646011013	0.0704755801541	0.054379894772	0.1807576589	0.223248189	0.3209755511
a31	0.00824085243116	0.0181168573737	0.134748023012	0.00797162775469	0.00971178407371	0.0142859041662	0.02133367178	0.03616553566	0.4221794292	0.327246332
a8	0.0075305540506	0.0162543918604	0.0175122665397	0.0146341483869	0.0543625319033	0.114383425416	0.01951707462	0.121668417808	0.2614364717	0.3727006722
</S>	0.0227642132633	0.0382026430977	0.0209914231091	0.003437406717	0.0129969036291	0.0299081739085	0.0564765417012	0.17374439938	0.309863959	0.331614349
