 	la	pasta	vuole	sale	</S>
a20	0.334698354764	0.083992285966	0.3008898463	0.212131649	0.0682878616849
a31	0.021556016766	0.2477398786	0.289679548764	0.336021796657	0.105002723961
a37	0.00834761925254	0.234344482313	0.3019896816	0.383778555545	0.071539683523
a46	0.263041930469	0.274262016126	0.10213544354	0.1762916731	0.184268953816
a3	0.0350996540722	0.036021743512	0.12129629698	0.596525886	0.211056411485
a27	0.0743608115007	0.182032837202	0.10699585272	0.2857566042	0.350853864418
a8	0.0839994303876	0.174921079937	0.099834929224	0.2830660386	0.35817849922
a31	0.0200254978206	0.0484381569944	0.143724532282	0.370977664	0.416834141038
a18	0.043532420201	0.149012991192	0.0691742107072	0.408900626	0.329379774368
a31	0.0293347306365	0.0460260772569	0.096742668834	0.24296339866	0.584933141636
a23	0.014834297296	0.186105959846	0.0331413084594	0.35131964952	0.41459878224
</S>	0.163034843098	0.100586615918	0.108287667767	0.220482843328	0.407608004948
