 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.0929345889504	0.1810148536	0.0028706203664	0.006477571659	0.330031767536	0.188904671876	0.125228719043	0.072537201126
a31	0.0372390889188	0.231251223803	0.011260609186	0.150752207766	0.320943445204	0.086950132049	0.147546979586	0.0140563376218
a8	0.000424950974785	0.199664912541	0.000247103559082	0.1543865437	0.257059855955	0.034611356292	0.286319942959	0.0672854023915
a31	0.0132098041723	0.217465704624	0.00125211798092	0.184501696812	0.313160201418	0.0218375515962	0.24584145646	0.00273146047566
a46	0.0538543263852	0.204119316277	0.00163865977105	0.127377364369	0.243888039645	0.0486529637102	0.269752465788	0.0507168492427
a31	0.178564292498	0.169346567872	0.0004013207298	0.121494710931	0.252469057325	0.0396625017021	0.231508301801	0.00655326252851
a20	0.28819454264	0.0627095304317	0.000180408297886	0.0043072731996	0.273039742347	0.132940429859	0.211010885281	0.0276172402268
a31	0.22373138668	0.0711544726536	0.00526000007446	0.00532416146558	0.230805819504	0.131620161838	0.324063863011	0.008040124141
a13	0.292909093012	0.0141484396708	2.28408162552e-05	0.00124163471147	0.349756567213	0.0695872610532	0.249727110441	0.0226070710627
a17	0.182396936984	0.0603480672385	0.0328765551169	0.0068983445344	0.194589642899	0.222897616295	0.283858041336	0.01613478571
a8	0.143132778583	0.0653595650454	0.014735574208	0.009809127744	0.343777968844	0.082546129842	0.324312519486	0.016326343461
a31	0.1279104908	0.150926888	0.0283171828285	0.01808398702	0.252123928514	0.063857900896	0.289316397578	0.0694632239234
a8	0.076845562366	0.182295436867	0.00146229134464	0.00571492852892	0.40138511985	0.038567132066	0.249712674188	0.044016812791
a20	0.125146648	0.1202347684	0.0544148490831	0.011330699748	0.248456815945	0.04950892298	0.251054940924	0.13985234874
a31	0.14318514576	0.1664780594	0.0317857938395	0.012353059773	0.050227270172	0.18400504236	0.244334652326	0.1676309604
a28	0.029323313822	0.200459510534	0.00234173214269	0.005773447395	0.391898744139	0.02947226582	0.278552763888	0.062178227086
a31	0.16623587726	0.087113615	0.0612130836532	0.0158996234548	0.123640279942	0.158334227724	0.186749111426	0.200814207256
a38	0.0598562864752	0.135274373607	0.00780709660384	0.0110162618492	0.346677499327	0.02851875726	0.308809924796	0.102039776464
a31	0.149021679852	0.066374309034	0.0754500666791	0.017616967692	0.181377513206	0.0555864909588	0.233908353528	0.220664615
a17	0.121806242336	0.093619973744	0.0294470987031	0.0378624425574	0.188099448841	0.01867363054	0.32410487496	0.18638627028
a3	0.170913568151	0.126421905383	0.11759062345	0.0232112202606	0.0834734653426	0.0646959045106	0.113454967228	0.30023834854
a10	0.190222157519	0.1529039514	0.0973885663839	0.0606188153781	0.023402815613	0.044501307082	0.073811985958	0.35715037824
a20	0.173448376268	0.13785439782	0.0908622785616	0.0193473570391	0.016706793292	0.032194998556	0.155541667264	0.37404417466
a35	0.1676025672	0.142974645992	0.101010069484	0.0440529689836	0.0124612002452	0.032659404512	0.111038486719	0.388200607
a37	0.18628839187	0.15348061294	0.102859566487	0.0270876120199	0.012566162464	0.029997241994	0.09104086142	0.39667958586
a23	0.17962431727	0.193687520148	0.069882212322	0.0248872649563	0.021265517895	0.0229635478554	0.099300256084	0.38838935012
a20	0.16303429894	0.18851759787	0.0825464366166	0.0298008116259	0.0211391272116	0.018215368096	0.09295075501	0.4037956163
a31	0.151123287388	0.191787457792	0.0737641666611	0.0157221421684	0.0185681334646	0.022918455164	0.120395544547	0.40572083134
a0	0.13038006076	0.2389015546	0.0160171652712	0.0422321289093	0.02819043702	0.00396369845	0.044829056944	0.49548592508
a31	0.14488945731	0.140547722006	0.113166125482	0.0185932608527	0.0179957981934	0.0411646776646	0.124162358338	0.39948060324
a13	0.173554613526	0.17309930664	0.0160737773348	0.0753369893978	0.04479973158	0.005992010028	0.122531910621	0.3886116144
a31	0.126135587046	0.136795261914	0.129077525472	0.0130543553058	0.0182182766476	0.0492474528812	0.126723703648	0.400747814
a39	0.17912015718	0.066641644488	0.0181296127019	0.0822059058323	0.04607243628	0.012102195965	0.237622029707	0.3581059948
a17	0.104540478447	0.136087503702	0.144926024519	0.0176472281911	0.0206930747292	0.0497545812712	0.122277078028	0.4040740326
</S>	0.0876297758186	0.140740388875	0.0893910510043	0.0989995186578	0.0204651489872	0.036240226013	0.122672653788	0.40386120314
