 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a31	0.0174032902761	0.173959817427	0.0305918244383	0.00134530089444	0.0148607160086	0.00712951745471	0.0889267343103	0.203185674035	0.116731091207	0.179758756579	0.155158592682	0.010948635796
a24	0.097479717898	0.177382881678	0.102317275599	0.021496793092	0.0121762268166	0.0350131343674	0.0407409696081	0.0903335305771	0.0882592591549	0.265467727694	0.0650710686587	0.00426142590911
a31	0.0168183533703	0.187939656568	0.0514132091623	0.165265973206	0.00249352557567	0.0742037863289	0.126762044791	0.1332830508	0.020504082237	0.0684795388801	0.142981354906	0.00985541813264
a28	0.00194914435584	0.174760851958	0.0708377554694	0.0678633188306	0.000202950191819	0.00337572721327	0.0324006132132	0.179269642564	0.0755265133466	0.250868010897	0.14183626992	0.00110921436494
a15	0.0251362260923	0.19609135168	0.0238963154914	0.146138320102	0.00151306222374	0.0681274261728	0.147793897707	0.1617391669	0.0200723886928	0.0117553299218	0.170357983309	0.0273784929124
a28	0.0348937453203	0.11673344959	0.024715511166	0.133295836606	0.00514237953097	0.0168562717066	0.0917030585268	0.2732678902	0.0343088783236	0.0474913414481	0.19353972563	0.0280519029707
a31	0.173395942659	0.069310333086	0.0236092774054	0.172991203089	0.0145425913926	0.0568948776604	0.0810578966146	0.1221180228	0.0224677887104	0.0389924542446	0.198050890475	0.0265686921595
a8	0.201936417693	0.0380592475727	0.00665283277438	0.00461308966389	0.00304533781045	0.0290119269544	0.105298360863	0.3093902484	0.031567110529	0.173211021935	0.0942012028018	0.00301322750644
a31	0.057519381223	0.140817870091	0.0482957036474	0.14856927954	0.026731704606	0.105949810056	0.0963619914812	0.061982148928	0.013326394526	0.031256675904	0.232878529488	0.0363105087876
a33	0.126356842912	0.0849553081617	0.0655187497612	0.0274186916835	0.00667207487506	0.0236043380808	0.140241223629	0.11798535344	0.0227917196	0.185993229532	0.191644724107	0.006817721152
a20	0.0424558675357	0.215223551515	0.0355049426968	0.081954178532	0.011279820344	0.0563213972206	0.0891059774106	0.055588162364	0.007879600568	0.0281368336308	0.311898325888	0.0646513463058
a14	0.0688112480651	0.207103145786	0.0379607158396	0.0168870684112	0.0090812274912	0.100425563606	0.0951208365732	0.0445537792	0.00935512431	0.027644436	0.31351429012	0.069542598928
a31	0.10177993016	0.260641151881	0.0249959635546	0.0122950279346	0.00279165549	0.05359468983	0.067161521076	0.01447410568	0.0056216171	0.022190401924	0.25168198102	0.182771954179
a17	0.0537488065761	0.167927362009	0.0881857421954	0.0211735057082	0.00661468004591	0.0266604013394	0.11885618509	0.0770881092	0.02008736616	0.16276706296	0.205018409046	0.05187231598
a20	0.111179257054	0.160538897501	0.0408420136151	0.0746885154514	0.006936520814	0.066895454894	0.076707376174	0.04088024858	0.007689267028	0.02586562562	0.27536872974	0.112408131424
a31	0.111012147118	0.158394431994	0.0537589075701	0.0152942614928	0.0109283436546	0.0653719158524	0.070934713946	0.03977826738	0.0069066078512	0.01625574572	0.26721809348	0.18414655448
a8	0.0510168180439	0.160656279	0.0402323199489	0.0137338213355	0.00847945687054	0.0317499923391	0.11942082636	0.12709434508	0.021899986904	0.13856959816	0.16491320092	0.12223336672
a24	0.0723286983308	0.046601326647	0.0362103494477	0.0164042596136	0.0174940357025	0.0841157895245	0.0678214034194	0.137925929216	0.0098803186086	0.0215421348	0.3275638746	0.16211186866
a28	0.124776063236	0.188241924641	0.0404672043053	0.00553183568542	0.0111411970682	0.0388900816976	0.0446230875529	0.07436084156	0.015982513119	0.028114534778	0.19388612038	0.2339845974
a20	0.161777262014	0.174736034912	0.039659764571	0.00848175195173	0.011785603047	0.0576673203104	0.0519895814348	0.033946872374	0.008006528748	0.01766092831	0.2426527028	0.19163565123
a31	0.150055741147	0.177644514105	0.0431221063228	0.00705279679443	0.0077361976576	0.0540462361467	0.0622785976796	0.02254526493	0.007517739856	0.017418229504	0.3005804916	0.15000208454
a46	0.143654063693	0.200350076632	0.0265372923173	0.00735346978456	0.006584167913	0.0204209024957	0.043547597638	0.07460337424	0.005698350651	0.058946918252	0.16766178038	0.244642018254
a18	0.144057148443	0.0758419204787	0.0423161299101	0.0172598807166	0.0155938565395	0.079249492279	0.0554221186813	0.044465944526	0.0095665869234	0.0207465302	0.344040992	0.15143938134
</S>	0.070304654555	0.154762480384	0.0746433501596	0.0150176161181	0.0210855042294	0.0176799138176	0.0198733053358	0.106810760462	0.0087239366252	0.017736289992	0.3171250952	0.1762371002
