 	ho	scritto	una	lettera	al	mio	fratello	</S>
a10	0.16250241166	0.208975093545	0.0100901773922	0.0428048104442	0.164470043055	0.09457735534	0.2533167462	0.0632633717143
a31	0.175777927831	0.131182944948	0.21078399938	0.0813523970114	0.188725650995	0.125060262767	0.067181527976	0.019935296785
a37	0.13811252299	0.0616729773424	0.200992358762	0.016076394849	0.0762884541668	0.35000742245	0.0878776502112	0.0689722176996
a31	0.227112158279	0.07396888957	0.212358283802	0.043528854893	0.0718742824841	0.103688236425	0.151244742999	0.116224530123
a20	0.253549673344	0.0313808349183	0.208187762535	0.0072775885513	0.0428262524153	0.222000985146	0.217966674111	0.0168102477679
a31	0.140544774696	0.052169058586	0.189245333436	0.041361358207	0.0403130617594	0.1005534576	0.3213927886	0.11442016183
a20	0.319602354724	0.00919471642506	0.197784798187	0.0227429316991	0.0103322839077	0.17412034676	0.23778492453	0.0284376639827
a13	0.0685749481687	0.0170645415299	0.150309861594	0.0807728905239	0.0405658032412	0.09778621212	0.2514324338	0.29349332593
a20	0.0544873559698	0.016915772386	0.232331293689	0.0589158834462	0.0258419949287	0.05685696472	0.28845460272	0.266196112977
a24	0.0249632840153	0.0539272146581	0.191749627076	0.062650438401	0.041078290299	0.06708483692	0.23332023146	0.325226075114
a31	0.0401610492764	0.0563140380381	0.194005742286	0.135903448702	0.10372048846	0.074222171882	0.10060720632	0.295065839316
a0	0.00893726627844	0.195995268863	0.0133040186261	0.114499055229	0.142716965468	0.141832051893	0.11654613118	0.26616927549
a35	0.0737199169214	0.0867790861688	0.0307039341211	0.209034358565	0.104137708826	0.0474469894	0.11647458892	0.33170340877
a0	0.00576441635354	0.197400919027	0.00922807426388	0.24389736986	0.102386410094	0.019850525044	0.0737535966	0.34771871822
a31	0.0235412146883	0.148793259752	0.044285123555	0.203679912282	0.06489879137	0.021389283076	0.1259808148	0.367431616354
a11	0.00219895673871	0.176851685716	0.0256220738216	0.200762294561	0.107347847661	0.0824270840291	0.06556711246	0.33922297754
a20	0.138948859334	0.032473495461	0.0250286754963	0.148035919305	0.048621297756	0.0488624674	0.2029831828	0.3550461
a41	0.0095407697938	0.186506778724	0.00921908046004	0.177810689878	0.06719645849	0.037646709476	0.12229842714	0.3897810838
a10	0.0626365050189	0.129895593014	0.0102189084105	0.159730660616	0.0465354972188	0.037808370512	0.16922408488	0.38395042066
</S>	0.0714193408434	0.124333737157	0.0053717964562	0.118111410599	0.049173877064	0.03282378767	0.17398044638	0.42478563458
