 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.0170983763717	0.341301407835	0.0334718298064	0.00391214081629	0.0057999015759	0.105577537143	0.0411815193514	0.181679286293	0.0308409656246	0.00330619604279	0.104843463738	0.0565440448758	0.0744433202801
a31	0.014842407786	0.0781794631888	0.11828679118	0.0416828359254	0.0304395555898	0.0718589437473	0.0310511102064	0.142019667745	0.105721077165	0.0709625758013	0.109311712004	0.153467909401	0.0321759023512
a23	0.0164157281729	0.0618274132701	0.10878093374	0.020785544988	0.00531519712208	0.00565475836869	0.0252984411353	0.107523745301	0.0509654262234	0.0375741625125	0.515318725245	0.0143633505428	0.0301765602816
a31	0.0212355570195	0.177807107152	0.0366018457986	0.0123995259193	0.01577616137	0.0297174144162	0.0161871488324	0.135174353606	0.0924393335402	0.10762613584	0.0789042066145	0.200966673978	0.0751645140023
a39	0.00386832593823	0.204858374987	0.0413304928604	0.00201676045939	0.00102870505712	0.000147925740948	0.00086426902124	0.0480313221829	0.0405325170845	0.107757327862	0.408968088893	0.0938320630298	0.0467638826375
a8	0.0970523790534	0.1505402369	0.089466521617	0.00155343980618	0.0073741307684	0.0047267131256	0.007535732459	0.0915950983277	0.0226067386398	0.229503770994	0.0888375672093	0.0572206390034	0.151987031283
a31	0.194647272888	0.0358255261227	0.0505217269249	0.00220168370026	0.012149842446	0.020562414208	0.048977481492	0.0926770627743	0.0264647689507	0.13133150724	0.17169241757	0.131018662674	0.0819296716324
a13	0.218005226195	0.22830428423	0.0977256621278	0.000471686657114	0.000463927523998	0.000418749494633	0.00258236772672	0.0135729458006	0.00419989939861	0.0176486827882	0.335285526265	0.0451487601729	0.0361722709638
a31	0.200348488765	0.0898335869209	0.0376124513005	0.00543732713502	0.0123974220675	0.0145399274915	0.0667195551854	0.0717201662607	0.0537183839967	0.109633116799	0.140367278331	0.0339270147055	0.163745342762
a46	0.198998411784	0.252713976054	0.00727869445473	0.00105865440541	0.00136441510095	0.00178084928041	0.0053931919516	0.0280241875158	0.00823962064632	0.0391276716346	0.369406727132	0.0622637634463	0.0243498306124
a35	0.199899912155	0.129563898488	0.0145149157725	0.00203355900282	0.0026887165236	0.0041640572272	0.0133006488435	0.0756900905734	0.0235301433885	0.141649094945	0.168539087706	0.054042244203	0.170383606644
a24	0.194913500979	0.269768404855	0.0277694687492	0.00149934159613	0.0010944276454	0.0022863874206	0.0164883961868	0.0241627211726	0.0127641166592	0.0589596798848	0.134989432297	0.0590806074881	0.196223487243
a18	0.198562751005	0.310062845747	0.0563159604264	0.00140525399166	0.00110233067866	0.00138200301335	0.00697849866348	0.0153055106305	0.0141766097082	0.0270331606553	0.0631057175671	0.0540369000652	0.250532493265
a17	0.19848587708	0.24708868396	0.0505838079212	0.00226440744542	0.00301742589551	0.004995896518	0.0129247391515	0.0238173438452	0.0250867671854	0.0285497838485	0.0519319256557	0.0618410643348	0.289412275523
