 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.187609632913	0.164930906915	0.019044442588	0.012295171958	0.004873693277	0.0277445371058	0.0230087432358	0.108762065286	0.296744074715	0.154986731885
a31	0.0388292780668	0.119973412777	0.0989744476458	0.27774529141	0.11721848929	0.128362912071	0.0615772371602	0.07498326114	0.0752552710752	0.00708040414121
a28	0.0315103818122	0.090125034712	0.104146642614	0.160015280273	0.0791541671081	0.153880853483	0.0298847254455	0.153143308004	0.151155643575	0.0469839610136
a31	0.068822951236	0.184546399477	0.03714444894	0.120236949204	0.132627750433	0.189988229576	0.0482963668003	0.1286198616	0.0809617712668	0.00875523652941
a29	0.0507343787143	0.162036486818	0.0241706532343	0.0341451137027	0.0387861284553	0.0888635247439	0.111083723281	0.196189978019	0.256194884255	0.0377951451248
a39	0.107578888368	0.116648262795	0.0275738034626	0.0590523163424	0.00666023004199	0.00390358610453	0.0725608688803	0.275144175	0.324727495643	0.00615042246011
a31	0.198880874255	0.0937801095838	0.0454009564604	0.190421407665	0.0359332751093	0.00409871191514	0.0595783315076	0.194218794881	0.169212986942	0.0084745465684
a39	0.341961497784	0.0330298342705	0.0074039104959	0.189272758601	0.0145721403293	0.00861704217422	0.00573277182244	0.148305185752	0.231056104489	0.0200487331456
a41	0.189274249	0.0451575263674	0.0276504806357	0.188370735095	0.0684942584237	0.0143635257618	0.0780855818913	0.134928590672	0.232823735539	0.0208512672447
a10	0.193828710633	0.0491872779929	0.034642555956	0.172135166926	0.0695273436928	0.0194748566135	0.0409307639867	0.0850879487973	0.316859579803	0.0183258041301
a31	0.180665929432	0.0661933417602	0.0357398377879	0.176437875056	0.0839286779267	0.0168125236722	0.0338827962241	0.171728256186	0.212078966346	0.0225317955069
a18	0.187000038493	0.0427551149919	0.0157084633544	0.12792867401	0.0348654345478	0.032095801766	0.031150003106	0.171433448951	0.140384917263	0.216678086494
a31	0.134509866765	0.0894620853031	0.0391937284778	0.166064269693	0.0555352121135	0.020940359464	0.0411033442717	0.0906921872614	0.2783347222	0.084164187396
a3	0.111636320299	0.115345514426	0.020134295236	0.100924384294	0.0106840383555	0.010350743181	0.0220172980461	0.204839062612	0.183145755454	0.220922604287
a18	0.0674068560813	0.0834537477292	0.0428556470705	0.209209380312	0.0319918840164	0.0219855831644	0.0170248784363	0.02002058112	0.28379512338	0.222256305955
a31	0.0986883761324	0.0843118942325	0.0409226308282	0.13940884713	0.0250112840495	0.0379526223264	0.0122142915691	0.0145279126	0.379890828	0.167071310326
a23	0.063114743968	0.143498597786	0.0330752124655	0.11757386821	0.0100288589168	0.0079631525412	0.0136280094539	0.161986331687	0.229946871412	0.219184316164
</S>	0.0402666019828	0.0464033633142	0.035041847435	0.053585779294	0.0166646482992	0.0289244503145	0.00596710629268	0.00537704986	0.477167314	0.29060182736
