 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.298669269291	0.0289665764783	0.0248271474906	0.0032981767483	0.0519445242154	0.040226334976	0.204709554072	0.025574146653	0.294730924882	0.0270533321804
a31	0.059887603854	0.102310513294	0.0208477072122	0.031623481056	0.161865369831	0.1252970516	0.162393992222	0.0958980730941	0.212288486188	0.0275877104548
a3	0.0300855856126	0.0129200792979	0.00946177107238	0.0281852691199	0.0482988289321	0.486050670612	0.0171568844838	0.015968399957	0.328419285206	0.0234532640186
a20	0.173983815439	0.0393351943869	0.0275810136162	0.112062360144	0.0298932302861	0.149040938834	0.197818760058	0.0221943798578	0.23715430009	0.0109360647793
a31	0.194632001175	0.0222405171262	0.013807008077	0.169602274651	0.00758693464913	0.15549161219	0.0924130259586	0.0878600848705	0.249109697604	0.0072568452323
a24	0.229756836553	0.00746410346429	0.00608648163698	0.0276122248358	0.0111238960192	0.303146436443	0.0319038239836	0.126604858805	0.249704629992	0.00659675985689
a31	0.222670099429	0.162395010551	0.0297297201784	0.143937025727	0.00407768352159	0.0292178262857	0.0169395864745	0.113354898801	0.273343214118	0.00433496595562
a17	0.471925868279	0.0113476663726	0.000600013995565	0.00418629890863	0.0188858530031	0.100789363682	0.0396335065216	0.0349678206765	0.313510838033	0.00415271583646
a31	0.24286284343	0.0539790738298	0.0286034999907	0.113382685581	0.0243104345046	0.0782160328564	0.0928828793709	0.0648542337727	0.291022762463	0.00988561045739
a17	0.394546574106	0.0212925732068	0.00340035063982	0.0203744661675	0.0390334904571	0.195153681422	0.0382911503958	0.00682603143071	0.272482116476	0.00859956430039
a20	0.210065029206	0.0301585015373	0.0279018820867	0.0843086361668	0.120630745533	0.079819054474	0.0787313010874	0.0258798471145	0.323192171956	0.019312825055
a41	0.192175160838	0.0272957047072	0.0146891405597	0.0173966173598	0.183136889229	0.0929921987836	0.0624567020002	0.0396098362923	0.353394194446	0.016853546082
a31	0.156973700811	0.0406675979089	0.0220193240033	0.0214171130682	0.132394824726	0.132440685496	0.0296948072798	0.0176074004669	0.41164619474	0.035138378032
a17	0.189153579271	0.0168151628744	0.0127846728567	0.019560105025	0.0104889340127	0.265973099613	0.00419509145152	0.004965581823	0.37388267744	0.102181092078
a31	0.0785353317488	0.0292962974749	0.0290932175042	0.030379478033	0.167031915672	0.155418955571	0.031542495486	0.0263215705872	0.380496466534	0.07188425327
a24	0.166498560543	0.0110940475733	0.0132576734625	0.0329120481635	0.0060805120508	0.297748731026	0.00855849640561	0.0073982925132	0.30565162078	0.150800067635
a31	0.0733363638953	0.0411704075092	0.048840557925	0.0350711207547	0.173504632564	0.186434447669	0.0303917308092	0.0264883049288	0.350364359718	0.034398084694
a32	0.180634321351	0.0230867061599	0.0316754677126	0.0384988456241	0.014313263024	0.183659988956	0.00674961854083	0.0064111220676	0.3064655888	0.20850508757
a31	0.0584324656608	0.0333157011543	0.0554886784405	0.0300589545433	0.239851866114	0.234738824908	0.0134995946165	0.027512214744	0.21969608352	0.087405618046
a20	0.132863018935	0.0487435902171	0.0591445391484	0.0763398988744	0.035460820413	0.112755016324	0.00605617474662	0.008383972221	0.289315456	0.2309375109
a31	0.0240841060595	0.0502737047077	0.0820374358445	0.0334922190662	0.189794411737	0.0478166941663	0.0191665598382	0.030379497562	0.3079146874	0.2150406872
a46	0.104819309967	0.064390159837	0.0713960609546	0.0295376425191	0.081710011484	0.081561881094	0.00846333879967	0.009412331796	0.2996319996	0.2490772646
a33	0.0171916610884	0.0733429486482	0.0998855457373	0.0267322147961	0.146594254232	0.019880225952	0.016722541826	0.031560978448	0.2461957124	0.32189387032
</S>	0.0328046568808	0.0455159975381	0.111979202003	0.0448153427881	0.104995447627	0.0245828272922	0.00997905871089	0.01519395332	0.29281985196	0.3173136694
