 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.097087408677	0.085198404534	0.169228907739	0.00209202230466	0.204711745777	6.2266440158e-05	0.00507957915378	0.00942971755615	0.0108700935371	0.0100392942403	0.00743267381437	0.00720104390592	0.187674207723	0.00253055284629	0.19979199165	0.00157009691407
a11	0.0736022578526	0.0373340807295	0.278801282407	0.0197645127704	0.0548193044055	0.04003355195	0.0543037260383	0.030675838925	0.00549860965357	0.00276143117687	0.0173238049941	0.00177104024312	0.162020655951	0.00431176250283	0.216074371862	0.000903805288367
a38	0.164355626372	0.0240804451009	0.195594226559	0.0177014793396	0.00258458272753	0.0118595436727	0.0209111058004	0.0434535436648	0.0182385491729	0.0150175135413	0.00694148412157	0.00525041533477	0.00475715616523	0.0788325874476	0.388933863568	0.00148786133206
a37	0.0835331442715	0.0159127398836	0.195117811564	0.0277721953337	0.0860073176478	0.00429410854138	0.0166618174892	0.0313154883046	0.0301978495273	0.0241294042251	0.0109616824062	0.0114511898589	0.00375440156429	0.06579601675	0.392395773174	0.000699032825333
a11	0.0232088592715	0.0142240987633	0.193720670147	0.0092451276102	0.162244938794	0.00199963159228	0.0180848315308	0.0404251111542	0.0732445915663	0.0251730231049	0.0116804765872	0.02306688714	0.00261857124904	0.00754581840466	0.391824376569	0.00169295373337
a13	0.0135859867067	0.043143367303	0.149570440427	0.0127553170216	0.18209683016	0.00371819157644	0.0235574224453	0.0385469292656	0.0868156511902	0.0203377223628	0.0083301854578	0.0163733970017	0.0013538640996	0.0040865403344	0.393635644277	0.00209249409397
a37	0.0564829281092	0.0949760515067	0.0891767335314	0.0343052138639	0.124169709694	0.0256244932073	0.0783486819325	0.0522058199982	0.0338221391969	0.00442866907096	0.0019622046134	0.00143987811196	0.000482800244216	0.004877257018	0.396345711135	0.00135168069563
a31	0.191345835222	0.0408375543924	0.0858836764273	0.0306505329608	0.0439267463711	0.0170023743395	0.0376186503487	0.0304199113915	0.0718157926667	0.00947056303317	0.0106376832701	0.0230954288141	0.000959195022249	0.00818845449601	0.396584969435	0.00156263801001
a24	0.158156312362	0.0792014961657	0.0776600363347	0.0106583549792	0.195099782202	0.020798397218	0.00837479015702	0.0101585635324	0.00761369104925	0.00686618082734	0.0085745182068	0.011714663688	0.00354479729354	0.0169078639495	0.383218438361	0.00145209617411
a31	0.182017563434	0.053983651106	0.0255026735968	0.0715269822795	0.0926871416044	0.0177216122785	0.0296694290733	0.0149297032293	0.0164359853944	0.00612384362632	0.00736664172619	0.0382487395324	0.00200490143124	0.0340646080765	0.355585894012	0.0521306263774
a39	0.0419465914919	0.0578827353518	0.107355928606	0.00262386945842	0.173572806766	0.0110314504114	0.016920515414	0.0170583467824	0.0323794702878	0.0290590766407	0.0262796530752	0.0741318463428	0.0214380547359	0.0170310303071	0.366769224243	0.00451939315605
a31	0.0286248514673	0.142548791892	0.058652793753	0.0298393133764	0.0587531102122	0.0089162722315	0.011854522129	0.0102175123786	0.0348337551041	0.014538395247	0.0182232459901	0.023728368847	0.0122923305045	0.126074059157	0.409696940465	0.011205713901
a13	0.00825700216674	0.0232278658069	0.175269738888	0.0024812535332	0.16984422203	0.00617680628334	0.0172839710678	0.0198070662822	0.0532620453417	0.0376801715747	0.0176161491536	0.062824983598	0.0183144603538	0.00515196202667	0.369421885163	0.0133804100318
a41	0.0236190357253	0.139773936938	0.0646973406293	0.0392680812532	0.0431060124855	0.0102767782927	0.0174396472159	0.0161555711154	0.0332997567384	0.0165980606143	0.0329104930761	0.0170820307306	0.0117298747754	0.116751995176	0.402496370757	0.0147950050176
a33	0.0375099412577	0.144366802754	0.0648102811637	0.0224418731733	0.0359032098324	0.0127142894909	0.0324280941765	0.0198811557647	0.0365220923305	0.0148826359773	0.0492016504478	0.0255339244144	0.0040203058139	0.06893368026	0.39684488093	0.034005172884
a31	0.027054657373	0.116629900681	0.100413754381	0.0073318957669	0.0343563317696	0.0316993023609	0.017070356024	0.0167445930637	0.02438016001	0.0109380946035	0.0257959195251	0.021131491444	0.0068181791672	0.0520806125957	0.43885541606	0.0686993519878
a37	0.0274805805366	0.0269811503278	0.181049430717	0.0110229862075	0.10410047817	0.0221889530114	0.0560242399959	0.03037926274	0.053716209325	0.0347116325049	0.0202506006902	0.034122937325	0.0037123999162	0.000671859531	0.29076249487	0.102824745159
a31	0.0615866937562	0.111833177458	0.0598780734692	0.0356653011596	0.0512213149765	0.00962868598086	0.0469936052858	0.0268014924747	0.0727894245334	0.0253808809712	0.0362063034957	0.0355174580618	0.0055892528924	0.0203598629054	0.380236895792	0.0203115958655
a11	0.0774901964019	0.0321603547596	0.106985119596	0.0221360889006	0.114419265809	0.0154632310974	0.040166573983	0.0326143741602	0.0598701550313	0.0357110521155	0.0156832994002	0.0477194368851	0.00379838535034	0.0010253708306	0.225075855276	0.169681254759
a0	0.115495605167	0.0713291288227	0.0458068271752	0.0452336522822	0.0819521775882	0.0205696616189	0.0687126212384	0.0414131620351	0.0366116855473	0.0116651343646	0.0418541490572	0.0131429932218	0.0050193459386	0.0408676959401	0.3368423498	0.0234838364588
a31	0.145788509457	0.0740671896862	0.0919601871506	0.0215595281119	0.0164874930878	0.0323789038147	0.0421228501319	0.0410790821644	0.0474154335498	0.015370940352	0.0546687613261	0.0183546165668	0.006071368024	0.043698482703	0.309645365528	0.0393312582104
a28	0.059922702042	0.0254963311509	0.121304019261	0.0275107213489	0.0963021254739	0.0116809156494	0.0614063819696	0.0389610209452	0.080523239692	0.0427696000628	0.0135682725217	0.0474598574329	0.00542305807248	0.0013412415157	0.20473012338	0.161600367306
a31	0.159088744303	0.0440253750065	0.0313170309739	0.0664822276915	0.0246981272801	0.0253192816472	0.0593154507262	0.0511287375934	0.0631605107977	0.019755435643	0.0487328964781	0.0115880101201	0.0148194456582	0.0475422276881	0.2772448382	0.055781655542
a41	0.248170029139	0.0312418655014	0.0475404348936	0.0246320387331	0.0185522605124	0.0102109719935	0.0485960384778	0.0345850522532	0.0796711045202	0.0313282260987	0.0135997430528	0.0532056476775	0.00673171861736	0.00126794659448	0.20421726421	0.146449659564
a31	0.159696990174	0.0659620908417	0.065983460935	0.0272960057926	0.0514836178728	0.0553839519759	0.0582641372992	0.0456651303356	0.0251457433186	0.0101873478343	0.0355079276419	0.00335635095208	0.0121290479504	0.055761912306	0.2578512808	0.070325036712
a20	0.210752693023	0.02973098166	0.0513627043265	0.023066288478	0.0091788396583	0.0178880127883	0.0593202149087	0.0428676798224	0.0733964998514	0.0342721278998	0.0208266310791	0.0574544499846	0.0160051531565	0.0027749044286	0.208307725146	0.142795119133
a24	0.162328709603	0.0876729417328	0.048778549263	0.0182618857701	0.0471301648244	0.0360036020484	0.0473471402827	0.0488240597116	0.029036151152	0.0108853009844	0.0300309458335	0.00256293222472	0.0145320394034	0.0459853720406	0.2555047822	0.11511542442
a46	0.201222727594	0.147330940358	0.0351901859809	0.0180399669114	0.0254395452506	0.023414810432	0.0125758707338	0.0183860987986	0.0171470739611	0.0189466214763	0.0139256638417	0.00130171612898	0.0311515583696	0.0285155723839	0.27158773598	0.135823853302
a31	0.163937818179	0.0717561532726	0.0627366413942	0.0175683418124	0.0406446198532	0.0241516252409	0.00873378920934	0.00990517763586	0.007786044964	0.00689726988654	0.0156484055301	0.0013678781367	0.0163901798092	0.0589539080619	0.33736214078	0.156159988948
a0	0.126216829209	0.0438164512133	0.0682082843899	0.0299612573112	0.00608097866061	0.0259860985831	0.0375622312804	0.0373723415082	0.0672580435444	0.0321592407655	0.0286617266166	0.0391970925742	0.011011159453	0.0153592180272	0.22206904	0.20907999736
