 	voglio	che	Maria	viene	domani	</S>
a33	0.0189412431107	0.322128115035	0.249342089802	0.00641644154366	0.396970112077	0.00620201024089
a31	0.0354200814134	0.269445665048	0.06484443522	0.00069283973828	0.37905359499	0.250543385674
a11	0.219120198186	0.187047015983	0.332120184074	0.000263633420452	0.250559298181	0.0108896944027
a31	0.290252580435	0.0860840702498	0.372718885103	0.002111803124	0.245920171506	0.002912473543
a18	0.210471166525	0.135373067768	0.253492418698	0.000525768754354	0.397725266477	0.00241226740114
a31	0.349793143241	0.0334787495849	0.199682015079	0.0172423261713	0.398852681266	0.0009510292154
a42	0.361553001695	0.0428631682399	0.194916236695	0.00414514571293	0.396071648802	0.0004507766334
a37	0.196816180769	0.124857580541	0.0772506010959	0.0509186657125	0.512031437832	0.0381255571
a31	0.188064441165	0.0628306921719	0.188574916272	0.0336604238764	0.499065452	0.02780410734
a20	0.0200143420324	0.0404401839982	0.284678560903	0.0878772537887	0.416351269669	0.150638417699
a31	0.0749459530327	0.103875320377	0.0813770370886	0.0457698300936	0.562431608	0.1316002631
a8	0.0131752263332	0.103874428581	0.159500888239	0.0915415604514	0.31158684918	0.320321058914
</S>	0.0644995219058	0.0507486066082	0.0656100684319	0.0490888169253	0.4204791672	0.34957383068
