 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.0545785677833	0.0794392550778	0.0751061076868	0.106134669527	0.196179633974	0.000781766595929	0.00128142203666	0.34981019383	0.122223057175	0.0144653186279
a41	0.00442583342572	0.196936058133	0.0318052557893	0.159068963088	0.0226995978119	8.55484639156e-05	0.177664072234	0.349342676437	0.0557313721389	0.00224062149277
a31	0.0430771293789	0.107423582543	0.218416942241	0.07284197888	0.260112654465	0.000199715942218	0.0182223692942	0.079623724895	0.190491585058	0.00959034163339
a20	0.0232356906844	0.144834887309	0.0953750114724	0.0981132386544	0.0451054949597	9.2811157394e-06	0.0265473026123	0.102558402846	0.462757993092	0.00146270591326
a31	0.134553118677	0.0754824727879	0.213818426574	0.065258208346	0.114673269985	0.000540552491796	0.0102306060223	0.16464107828	0.207116448466	0.0136857979085
a37	0.173743320539	0.0240668942895	0.0428697631399	0.160949149999	0.0156349468762	4.84380115416e-05	0.0272176211422	0.189227014155	0.36337321139	0.00286963965918
a16	0.115520576159	0.0092518039016	0.188301617139	0.213279769646	0.0716365956848	0.000914069436312	0.00207522373548	0.191945194559	0.192652996849	0.0144221897864
a35	0.00881786076892	0.00486428488893	0.257359761216	0.290287348396	0.02754180081	0.00143447113431	0.00672368456417	0.201354664781	0.190810558312	0.010805563648
a24	0.0063863349882	0.009642883703	0.233185985819	0.316601656267	0.0242096877168	0.000998563742456	0.00329729773686	0.192938733445	0.19800473972	0.0147341443809
a31	0.0721505970882	0.0854739730251	0.15231588323	0.256146880279	0.0284056990178	0.00138786477593	0.00160985734502	0.0093685490892	0.351973434584	0.0411672371727
a39	0.00347599638231	0.00436686728584	0.200256012989	0.223915293138	0.0504856618901	0.00156764886186	0.00937979388425	0.190919187697	0.28230876858	0.0333247789112
a31	0.104472171993	0.0952847039178	0.0946331356924	0.18369087485	0.0597362000138	0.00306341402114	0.00990720903342	0.0159714065134	0.402136237743	0.0311046450154
a20	0.00388976043506	0.0138990628971	0.191332983229	0.199847096146	0.0667090605949	0.00200732623861	0.00725064943747	0.166550970505	0.246752552728	0.101760538614
a31	0.139855940341	0.0719829599818	0.0906384623757	0.122082127773	0.0678497561142	0.00691969849377	0.017869398447	0.032639655082	0.383777308086	0.0663847028474
a3	0.00628236458376	0.0356293660716	0.136744386228	0.220729948371	0.0638315391394	0.00266266182329	0.00821951300291	0.156794245624	0.17810697146	0.190999011076
a20	0.147713004824	0.0390900713448	0.0765143932153	0.117708243145	0.0979759308372	0.00461646898592	0.0127716268511	0.0073368151063	0.365883958625	0.130389517966
a31	0.102535516673	0.0489532870063	0.0797456480008	0.0969858510124	0.0691492197401	0.00949037909043	0.0270769834812	0.027448055052	0.47868589678	0.05992914994
a37	0.00518848642673	0.0290307458961	0.111226811957	0.240182027151	0.079600766918	0.00519650042149	0.00821503354493	0.155400997302	0.165391582876	0.20056702464
a31	0.12072937478	0.0406174472171	0.0590736366378	0.104090912237	0.102654579615	0.00806756786821	0.0180500205868	0.0109049392802	0.410637123405	0.125174403672
a20	0.00513743301667	0.0206939958031	0.134643983745	0.195537356594	0.0404715101728	0.00782371075721	0.0163537050461	0.157638105876	0.195924732633	0.225775465126
a28	0.0871738192654	0.0308320721785	0.0873665466883	0.0636887088149	0.0695994913042	0.0152110472828	0.0176326039462	0.0356867520476	0.408777612494	0.1840313517
a31	0.0781628479734	0.0448155283941	0.165874686135	0.0321863070033	0.0395112156997	0.0127114756987	0.0260718559534	0.023030363926	0.464331122633	0.11330457492
a20	0.0049972473389	0.0142681561363	0.119358496546	0.172458407897	0.0570922540433	0.0103002892018	0.0121411446849	0.120390509003	0.269146740962	0.219846731
a31	0.0767592871269	0.0499754909887	0.0834408061931	0.0278718091572	0.0342136651512	0.0462800189108	0.022248813091	0.055653030836	0.392982106354	0.21057499532
a33	0.00589980807994	0.0118997185742	0.160342135917	0.0669211748877	0.0246327046082	0.0106494012651	0.0169017062443	0.0854558520336	0.345958030006	0.27133944912
</S>	0.0255889388898	0.0655421732889	0.0557052537219	0.0341930220959	0.0254796736797	0.0794015877235	0.00905331411829	0.0455640347038	0.4441465642	0.21532540956
