 	le	melanzane	vogliono	girate	</S>
a31	0.375563493192	0.01327669876	0.27437384406	0.2889607155	0.0478252722714
a35	0.0582658929624	0.28789872056	0.3961606466	0.221798690208	0.0358760728163
a41	0.0181415864305	0.0033470670404	0.2188937822	0.4349380936	0.324679469343
a10	0.0425688903357	0.0017182593916	0.13775352646	0.4716779338	0.346281399328
a18	0.159915061148	0.002258870296	0.02209844746	0.45271096006	0.36301663356
a35	0.158507232418	0.019476439426	0.0506991263	0.389978575902	0.38133860432
a31	0.0943809631407	0.0194340288127	0.09049704174	0.428439859556	0.36724810126
a34	0.000749908172525	0.0012014826365	0.33782946806	0.3480618718	0.31215724916
a8	0.00195767495576	0.0153459589722	0.295144488021	0.36324148044	0.3243103798
a31	0.0531806279152	0.0441715492722	0.1576651041	0.2291755326	0.5158071728
a8	0.0483743939955	0.117291202852	0.143996826129	0.405550006396	0.28478757948
</S>	0.102239877077	0.12470882911	0.127924315072	0.231513170256	0.41361379708
