 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.106359944737	0.117374052636	0.0080714722188	0.168052353258	0.0110584670396	0.00956723849061	0.144617531702	0.0667560507404	0.070806275067	0.0124336478887	0.284902933796
a31	0.0412309054287	0.192393469432	0.206514899053	0.144019002266	0.0100914104674	0.0350162361645	0.0049634634544	0.0782326076934	0.15243488123	0.0830571126708	0.0520460461699
a7	0.0137715424635	0.20039010767	0.120259721046	0.0927165524695	0.0190196509857	0.0792591087314	0.0103300975309	0.0346805293635	0.0549594728928	0.166300978653	0.208312192606
a0	0.0119942297073	0.292378366902	0.106894513113	0.16621318441	0.00718172625391	0.0279811814887	0.00189979670108	0.0586392568978	0.0941643058558	0.0356151318644	0.197038310881
a31	0.00640408995862	0.20752767674	0.0362192877901	0.174186438446	0.024023640454	0.106311834216	0.0187134981173	0.0642900365218	0.159601988973	0.0509781972847	0.151743294463
a37	0.000973736191343	0.204680124305	0.0164994143867	0.197065039826	0.0263999944061	0.0808185005082	0.0134193009203	0.0223047666124	0.0260737154163	0.206056406548	0.205709046273
a8	0.04168815292	0.188823801549	0.0637553534828	0.126102272896	0.0294325305663	0.0272125195377	0.0620370455614	0.0701894021454	0.169991477221	0.0282093948482	0.192558070755
a37	0.1081759026	0.172280214372	0.0131287845623	0.193957754114	0.0119295063235	0.0347548390999	0.0499959015609	0.019467248546	0.169073239454	0.05323997852	0.173996587728
a31	0.2475134449	0.153303999932	0.0850025637653	0.0862308556089	0.00877190788061	0.00768825820403	0.0083710015086	0.00717526608383	0.202567384045	0.00525562947168	0.188119699641
a17	0.133239303166	0.241161150027	0.00572583964621	0.202794027795	0.00201015363622	0.00729610124893	0.00460289500746	0.00451986554982	0.0337057442208	0.114766421342	0.250178522222
a37	0.29391763428	0.124350827896	0.052126244475	0.0305983997361	0.03326673307	0.029953590008	0.00506902489584	0.0326193252244	0.182195739409	0.0197151158212	0.196187371222
a31	0.17452559282	0.137332322927	0.089091511687	0.0621978358975	0.011540426506	0.030329025496	0.0408726573348	0.0270747400207	0.169397504187	0.0416025201939	0.216035885985
a14	0.0448581774673	0.112155484134	0.0273055138413	0.224113086618	0.0125485945753	0.0461432552279	0.0879838733932	0.0345535348476	0.0104105113137	0.0102562473085	0.389671752135
a3	0.112662178888	0.095033714143	0.0687737857163	0.0951720697522	0.056223674263	0.0604525723534	0.0610554920788	0.0430838336326	0.142922273621	0.0395067137715	0.22511374063
a11	0.0940538807	0.0734452657078	0.0706005804552	0.138178859463	0.049882537898	0.039332234288	0.0515338685457	0.0395699522249	0.041601937658	0.0543597202295	0.347441123527
