 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.0575609665667	0.322791979747	0.0019274218804	0.015192669952	0.184960904782	0.0145900803999	0.0787714244466	0.268349515729	0.045230056348	0.0106249850913
a20	0.00517583662945	0.323576706106	0.0494012179948	0.05462030563	0.0700723957857	0.0952196469295	0.0934408280578	0.0772492261658	0.226413715239	0.00483007755804
a31	0.00893915904736	0.224932201583	0.00761289867833	0.05588715646	0.0651186871842	0.263946229442	0.136858097221	0.0182977154038	0.14134535366	0.0770624861095
a28	0.000633401853976	0.207634535735	0.00317906906999	0.0491354681809	0.0362573843675	0.00849569395098	0.276378073583	0.164128987419	0.249040210762	0.00511720004463
a37	0.0431661321516	0.198193232159	0.0177142466728	0.119734369796	0.00881604787322	0.0517660927218	0.258540148743	0.053001703239	0.1203531446	0.128714905711
a24	0.0538329664941	0.198594949429	0.0185921036693	0.063970569886	0.0207139148918	0.0124486661901	0.33293658816	0.0705805480559	0.1289112916	0.0994184084767
a31	0.016659244025	0.360373860072	0.0233101157334	0.073433132184	0.0113849115582	0.0195331006919	0.188987174489	0.0696439356032	0.1103700001	0.126304540931
a20	0.0330405871215	0.38049024196	0.0239945384385	0.0906716295906	0.123464909796	0.00840003646689	0.0487845222083	0.0300723653438	0.241807230912	0.0192739165197
a1	0.017225121666	0.300172645858	0.111921255254	0.080364225384	0.0181126282484	0.0330165396526	0.102733197497	0.0970304001324	0.0554569119948	0.183967104921
a31	0.0307814647494	0.227176681509	0.0231609493949	0.0441567284064	0.0607850538722	0.141495729634	0.0696128189022	0.0744117490775	0.200728492606	0.127690324575
a28	0.00439453422015	0.38652314016	0.0337535328486	0.133182907964	0.135791664088	0.00943862687261	0.0107358486006	0.0139674661128	0.223590821827	0.0486214529348
a24	0.02499744218	0.249889117399	0.120489551513	0.083660017506	0.0238110418016	0.043174500961	0.0807543481218	0.114846497887	0.0692330825215	0.189144439917
a28	0.055904218258	0.208779389939	0.14444220992	0.057918257188	0.0430406200702	0.0416882242132	0.0388258904568	0.0891686740298	0.168617346442	0.151615176116
a24	0.03774997052	0.242504795492	0.1449894849	0.0920373117875	0.00626211772833	0.0194370058928	0.0312381366656	0.101019885046	0.11623029461	0.20853099103
a46	0.056426708646	0.25506216952	0.152729598296	0.0679596013975	0.00427689610542	0.00891804478508	0.0256329660715	0.0689938763272	0.158535316543	0.201464803685
a14	0.10258027938	0.2087104816	0.1048254768	0.0836858050671	0.0085765950414	0.022994401892	0.0180058059794	0.0238218123448	0.0859269686979	0.340872362001
a31	0.12024893774	0.218649554473	0.14188600924	0.0726480914082	0.00304032477326	0.003766790935	0.0161048786524	0.0647160248161	0.128115832653	0.230823577665
a11	0.00818107454949	0.438470731019	0.0464186384038	0.080233331162	0.00631846267979	0.00204129490078	0.00350761630762	0.00255423786734	0.196692836054	0.21558180438
a31	0.207921943944	0.0719169596475	0.117102005274	0.0512691239237	0.020289277102	0.0502458615297	0.0308008276262	0.0782743148369	0.0851657386979	0.287013964204
a47	0.0779047578842	0.194182457651	0.125459995653	0.0691389539147	0.0209912146389	0.00602969536693	0.00561194924105	0.0040974507932	0.220918959136	0.27566454578
a31	0.176296860928	0.0610466222171	0.0809376815974	0.0537182683861	0.0596999509486	0.0513403010423	0.0284822801134	0.0387633238966	0.0939309787637	0.35578369768
a24	0.0625086258979	0.208934649336	0.0880624056796	0.0932591674945	0.00617370522132	0.0265824013385	0.0150514361636	0.0082619957712	0.224102893096	0.26706268379
a1	0.165411418838	0.0416174459331	0.170678672719	0.0486592138158	0.015713486157	0.0598374713978	0.015759391117	0.021802312312	0.147995691186	0.31252488954
a20	0.15846532253	0.136797686841	0.0957440367538	0.0466685250209	0.035245146992	0.0864447964128	0.0129377951444	0.010994184412	0.028602792156	0.38809968888
a31	0.147481513254	0.109141241803	0.0865304847486	0.0536843710955	0.017855507692	0.0732263219895	0.0117229686634	0.025973891956	0.086017852308	0.3883658732
a20	0.0392367482268	0.263366832216	0.0427021417267	0.080532187878	0.0183232669331	0.0425283485926	0.018038715268	0.0063417998564	0.201377903796	0.2875520472
a37	0.177757155793	0.0245470908005	0.141119098289	0.0374327869505	0.0720198787164	0.0952907846502	0.0109556957577	0.0210696513674	0.03409762332	0.38571023238
a24	0.205373774451	0.00768100347024	0.18910297035	0.0364489495646	0.028532506048	0.0752313237631	0.00998072302614	0.01590776157	0.038358397894	0.3933826099
a29	0.191390051323	0.0159240774672	0.195828850757	0.0452829707329	0.017232046224	0.0829795700832	0.0040309340948	0.009022254112	0.149634796521	0.288674442104
a20	0.246024458383	0.0126685180172	0.142884159079	0.0253889998894	0.0178099372162	0.097559682153	0.0032027171709	0.00694923189	0.0369069792412	0.410605329265
a10	0.167211200027	0.0207396407279	0.188854950672	0.0483489740979	0.0322441894	0.0566327279301	0.00477054405094	0.01328241287	0.055921978768	0.411993397984
a31	0.269079841802	0.0112347230729	0.121438305679	0.0407945983256	0.0143754449	0.0415613404608	0.0140898227953	0.0990154830488	0.09302648136	0.295383986504
a17	0.164048718978	0.142149356969	0.0743764258164	0.0791721154169	0.0119621566192	0.0271312945438	0.0138155123775	0.004770054264	0.13814257969	0.34443178826
a20	0.172421723241	0.00905480695153	0.125025696718	0.033009169158	0.126236143018	0.0952380996451	0.00873421090442	0.026344576554	0.0408164148	0.3631191668
a28	0.197083645164	0.00653110737141	0.186509078881	0.0291103461521	0.033832555832	0.0741713764288	0.00603761755121	0.016643614866	0.04561965424	0.4044609666
a0	0.22330569353	0.00499967705485	0.163033158885	0.0322983766333	0.042717951146	0.0479647178419	0.00548421249336	0.0228666956652	0.0607231946	0.39660630072
a18	0.257035113651	0.00453305559628	0.133339982164	0.0260101129759	0.027857226778	0.0524823380234	0.00475759906075	0.005830413573	0.044985000633	0.44316918692
a33	0.182403142591	0.00472650590095	0.197310739815	0.0239998116864	0.0307989633212	0.0624628856283	0.00467086943798	0.0035341503332	0.045193679406	0.444899230654
a20	0.129570841684	0.0233368569841	0.161572032133	0.0630919719632	0.0259537496498	0.0482387784632	0.0183785577264	0.00859270207	0.0389195951	0.4823449372
a31	0.149998577313	0.00804422658659	0.147837368561	0.0391259275422	0.04479132702	0.0397321408855	0.0100942825971	0.00822208395	0.05757081134	0.494583226
a8	0.138774207132	0.132098281236	0.0396062230452	0.0838346253984	0.0156679647622	0.0104659588559	0.0115833083334	0.0033740194	0.118954562232	0.44564086
a23	0.110474914897	0.0533761038871	0.111845425366	0.0410632127764	0.10228896814	0.10243591456	0.0148651501978	0.0198652094356	0.0245532211	0.419231861
</S>	0.12611460241	0.00964600402658	0.136198581696	0.0466547861414	0.053215788224	0.038441062623	0.0198346059548	0.010988238596	0.0425439472	0.5163623868
