 	i	genitori	non	li	dimentichiamo	mai	</S>
a33	0.176568908798	0.320463707455	0.00554203057746	0.0243917321099	0.46927612004	0.0034577293596	0.000299787975104
a31	0.36140222833	0.0370317952	0.008473472526	0.022992461815	0.29719059394	0.236133351937	0.0367761171557
a8	0.0386869401642	0.0536263691803	0.0431588180102	0.157724618417	0.609011954	0.0961808402082	0.00161048367959
a31	0.370511265004	0.0250688313278	0.003187492112	0.0497054271542	0.3885104496	0.145656450737	0.0173601029392
a8	0.163660381069	0.115119019175	0.188902345052	0.216221685184	0.275574956904	0.0357646394145	0.00475696732624
a31	0.376042419438	0.00710225186962	0.00132641123246	0.0553859780348	0.344156874311	0.19085280373	0.0251332240338
a46	0.394015815963	0.0103680651227	0.182825745468	0.00708772827322	0.312957998299	0.091225321117	0.00151926913033
a31	0.35971572742	0.00614694295678	0.00521729437039	0.0213264487634	0.359600021469	0.213631983372	0.0343615932038
a39	0.343105087156	0.108600525255	0.0635895617877	0.0245370537497	0.344889408285	0.110637435713	0.0046409451752
a31	0.179489256972	0.0638198328901	0.0512298456054	0.033749746994	0.3546843887	0.263216471193	0.0538104638717
a24	0.146999813279	0.178684277708	0.0381225432669	0.0757885920128	0.38805664212	0.144637723073	0.0277104361595
a15	0.146848579118	0.09387511104	0.0795390130203	0.0934994129203	0.3515335593	0.205190510925	0.029513839015
a31	0.075303181486	0.124855855444	0.0545536598087	0.0482748268156	0.35245415998	0.297662402591	0.0468958836336
a28	0.0664966364561	0.15420617819	0.0531128056922	0.0892787322011	0.51993954858	0.093931016194	0.0230350639882
a31	0.0720936302506	0.153742795809	0.0663742911839	0.122336396188	0.2633816166	0.2588821666	0.063189163332
a18	0.0518528546495	0.21757455576	0.0251770729408	0.0851638109485	0.42761608614	0.13127087652	0.061344737472
a31	0.0944240900502	0.171723609565	0.0734044817353	0.0610581394338	0.232585958	0.269256236	0.09754746778
a20	0.048169794659	0.31785679242	0.0230755040604	0.0798011578546	0.2080838098	0.1540572782	0.16895563016
a11	0.0805849619827	0.180642407557	0.0724841340452	0.0508125093072	0.11791976806	0.3529174412	0.14463873334
a13	0.070688399692	0.258141049843	0.0564436494906	0.072189281472	0.0594683546	0.4118969768	0.071172301346
a17	0.111245053473	0.185269683128	0.0509519578194	0.0887949276369	0.0327176604	0.4103340824	0.12068662848
a20	0.0481835470381	0.246382807581	0.0371645784171	0.0426671401271	0.052698555	0.3812255956	0.19167776414
a39	0.0392452052106	0.25450233625	0.0508041914867	0.0356257014252	0.03048978972	0.3531984078	0.236134345994
</S>	0.0365828691247	0.216680546131	0.0464452925311	0.0319563065991	0.04417264096	0.329981996	0.29418034188
