 	la	casa	la	costruisce	il	mastro	</S>
a20	0.0107670703415	0.0054052408425	0.194791929028	0.198491611151	0.1254886205	0.221537582222	0.243517902406
a17	0.015257181306	0.09868131556	0.068107907348	0.267538739791	0.1048178137	0.177909288031	0.267687760359
a10	0.00345770656242	0.00962933746982	0.00583722791838	0.183673489579	0.0829541592748	0.40078366846	0.313664433294
a24	0.00130685430439	0.0122351556609	0.00300020570604	0.200615348518	0.120060540174	0.410943325647	0.251838557117
a46	0.00392507018631	0.100885065546	0.0076711002636	0.203724649965	0.14266194247	0.310952678452	0.230179496005
a8	0.00623435516153	0.0581551672678	0.00654905187012	0.199019291341	0.0997222078866	0.362169785806	0.268150130149
a14	0.022796107348	0.0392104261704	0.0125104374176	0.185441034613	0.0617691358729	0.383999539584	0.294273325106
a31	0.1222983586	0.0891469882881	0.0847244176392	0.00790995736719	0.1008168331	0.295060743446	0.300042721416
a20	0.15529893201	0.0303722901345	0.00263711187656	0.331047628154	0.0811183449564	0.110057326445	0.289468339278
a41	0.029939077282	0.0727789950181	0.0730770829336	0.0724267043654	0.047841178642	0.381693274284	0.32224369875
a29	0.01255795124	0.043380512793	0.0326989353447	0.144255099198	0.07201536062	0.310427765573	0.384664354
a31	0.029518669	0.151496322303	0.107454942888	0.0203766295362	0.0811263142	0.240009432313	0.370017674977
a30	0.00820062599	0.0116592445649	0.0113181910119	0.271979134033	0.1829458889	0.12040799313	0.393488910329
a31	0.020487910872	0.0814613352121	0.166845054818	0.0354591736008	0.0773127412	0.212609465633	0.405824297448
a28	0.0019779779406	0.00645302053141	0.00916311569218	0.230701605771	0.21685238194	0.163163427327	0.371688516955
a31	0.0263783310424	0.114252078779	0.172306770038	0.116609718981	0.080611308	0.132032162988	0.357809615334
a17	0.003310297112	0.0139540699869	0.0427402963173	0.173248752527	0.212201037	0.150318401002	0.404227114118
a20	0.0298388939205	0.126154112721	0.0869351370728	0.182646351438	0.0853927916	0.1414173649	0.34761533568
a31	0.010306822655	0.110382649906	0.0831934228738	0.222484890974	0.0767395296	0.1208130844	0.3760795964
a20	0.0117358226264	0.0654404795081	0.0591947367641	0.0961079692794	0.120169023	0.118624796072	0.52872718076
a29	0.0342461570528	0.100211322268	0.0643188732366	0.130045747169	0.06787659608	0.18067364234	0.422627654
a31	0.0139301444069	0.174352013167	0.0549459245999	0.108409077494	0.08385389438	0.1193101017	0.445198832384
</S>	0.0084980223186	0.120788597808	0.066110966768	0.0210535408524	0.02372404372	0.104955985218	0.65486884146
