 	il	ladro	è	entrato	da	qui	</S>
a31	0.218747034797	0.0463507317384	0.045161693764	0.3040412048	0.2135037747	0.145273802329	0.0269218141822
a17	0.171685693535	0.382264017165	0.0026330286946	0.0071711729	0.0392817203574	0.395341120903	0.00162329621664
a37	0.203285096757	0.390891943064	0.00194738108562	0.0012527121898	0.0124055098044	0.387353035716	0.00286429264335
a35	0.20172241977	0.38927216543	0.00178347926113	0.0013837624724	0.012853984383	0.390562112775	0.00242213444321
a18	0.205338973254	0.375135010403	0.0166842804873	0.0021849095501	0.0177666274482	0.379126967785	0.00376323899269
a31	0.20997225228	0.342970099221	0.0474273755869	0.00409140055505	0.00967186883899	0.380756708474	0.0051103428921
a24	0.247955043169	0.211103583322	0.0094280448784	0.0312165382062	0.0033240219656	0.495489467868	0.00148328399129
a31	0.2842463407	0.15896495498	0.111199693082	0.0128856234743	0.020387247966	0.3790099266	0.033306257216
a16	0.306047394398	0.143454802706	0.0131366893379	0.0853299550933	0.007350870376	0.4193592438	0.025321015652
a31	0.05149454986	0.0336980853391	0.0980653888327	0.0289951465937	0.101329129525	0.656372086	0.03004561798
a46	0.0756611744021	0.218319204983	0.0416635560503	0.0164541006265	0.030198850641	0.42398642974	0.1937167027
a31	0.0440937817888	0.0335769586425	0.143726932496	0.038302568914	0.094596697053	0.610011246	0.0356918461
a46	0.0380925442218	0.216465469387	0.014889413269	0.014809235681	0.0346126232993	0.42506517052	0.25606555264
a31	0.0425760043605	0.0411412464163	0.155429752087	0.0729478883706	0.0828275502075	0.5429726932	0.062104876
a35	0.0263777569808	0.177334080305	0.0178595819103	0.0134961339395	0.0326631179897	0.4461370276	0.28613233034
a31	0.0260335407338	0.0438180299918	0.16829873524	0.0954502277609	0.0503091022912	0.5240785142	0.09201186312
a8	0.032643727049	0.157772397746	0.0216254349515	0.00952070896622	0.0299772504941	0.4562052462	0.29225526536
a31	0.0220857381054	0.065854994678	0.120074329656	0.048223868817	0.03492268243	0.5646802058	0.144158182
</S>	0.051197284457	0.139640640695	0.0215369835377	0.00944517510615	0.0263005978055	0.4429594514	0.30891988592
