 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.0291799554824	0.319965186504	0.18615257114	0.41538471072	0.03452024988	0.0113208441535	0.00347646836884
a20	0.185814382306	0.326500974516	0.0936280994	0.200806974722	0.061777719534	0.130832525795	0.0006393208463
a17	0.177683887358	0.235086807545	0.182894606492	0.031199515848	0.016023286154	0.355429812546	0.00168208588442
a31	0.131297655559	0.150352007022	0.289750217354	0.013892232126	0.032178137572	0.381340885812	0.00118886123497
a39	0.249862873327	0.106931464799	0.12035107228	0.275282157608	0.1225538472	0.121210270904	0.0038083252596
a31	0.24926072181	0.0568220326954	0.23038965462	0.031527356052	0.07201955392	0.356210032052	0.00377063155974
a20	0.382424826901	0.169111286883	0.051746505632	0.205085552014	0.06197141472	0.129084654228	0.00057574948938
a31	0.0797812487448	0.195164124243	0.25841350644	0.061454874346	0.04525777008	0.353066534609	0.00686193472404
a13	0.2867241341	0.191715842916	0.0995144722	0.209360637382	0.043453643756	0.162414813334	0.0068164488588
a24	0.0668596423532	0.262274744073	0.180555318825	0.10031195772	0.07083986044	0.313062573957	0.006095901342
a46	0.200478506185	0.177183112977	0.070544838966	0.160532387988	0.06610667746	0.31372160392	0.011432904804
a31	0.107949513778	0.151764956817	0.146227696817	0.18605323543	0.05131589228	0.328798364614	0.0278903239
a20	0.194706623134	0.211147977914	0.17805120634	0.243690192776	0.020289120386	0.12250017332	0.02961471406
a31	0.170546121225	0.176177468599	0.0593484756328	0.08336950204	0.06955295294	0.416167010108	0.024838475
a18	0.11682376613	0.201939827653	0.19001167382	0.21393176507	0.0251073351796	0.13880586416	0.113379784764
a20	0.150383507352	0.142839196712	0.052122143574	0.149937412818	0.06026467502	0.38408566172	0.0603674106
a31	0.0483714514017	0.20245468083	0.082970309908	0.07579194954	0.07654487353	0.43927878572	0.0745879072
a11	0.098058888545	0.205500346146	0.165056496708	0.13415128371	0.028149780964	0.17241164776	0.196671565
a31	0.138983909348	0.120751004097	0.0408932892686	0.13427371994	0.06811576972	0.4502082744	0.0467740408
a28	0.0567466407964	0.171692368548	0.113105860552	0.06376182848	0.0451380143888	0.18355175714	0.36600357546
a41	0.110075777011	0.127458403851	0.0303023591243	0.159313962006	0.06637381466	0.4364291768	0.0700464898
a8	0.0728470617985	0.171699741862	0.0463517602554	0.1232579954	0.1103643673	0.3772408784	0.0982381668
a33	0.0275131383413	0.167087395622	0.0760742152307	0.095558462476	0.12519317384	0.3704574918	0.1381160978
</S>	0.0293961323476	0.171121586899	0.0811591263275	0.07042584386	0.111612890332	0.3555031384	0.1807812716
