 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.011813079367	0.278662307639	0.100186841201	0.00697483939152	0.0727362714036	0.0274155524312	0.05085723108	0.371746914087	0.0796070064029
a31	0.0098520342102	0.088148533876	0.3259860577	0.00887832521283	0.100953387592	0.103138230282	0.0737343771918	0.20139209158	0.0879169586083
a46	0.0130379892202	0.0892429587364	0.271639311534	0.00304245864991	0.00553485142256	0.0283020591283	0.02848803066	0.401226321493	0.159486023938
a8	0.0142134172197	0.192680451009	0.193147234436	0.00851799747215	0.15585274501	0.0112822126213	0.0231207431898	0.341600265104	0.0595849414791
a20	0.0355860871006	0.271644684989	0.201281705933	0.0010833151524	0.00732145715512	0.00628490582556	0.0162107833099	0.425635195754	0.0349518787869
a31	0.170708956655	0.1663180884	0.21902706343	0.000297508589241	0.0258014246661	0.00853450927672	0.0238205898829	0.313461505896	0.0720303494691
a20	0.170240362335	0.265050937757	0.106745092655	0.00021222221296	0.000146378473351	0.0405398748108	0.0304551088503	0.37995625652	0.00665378281139
a13	0.20503564748	0.13859272034	0.22865665116	0.00100183470077	0.00253552605119	0.0074707261206	0.130488048337	0.117959030113	0.168259836904
a14	0.20128760384	0.309853083	0.076839968304	0.00030615128566	0.000972287987388	0.00702438713541	0.138683654181	0.112631852041	0.152401013915
a0	0.200583018578	0.35196183652	0.044103540142	0.000161697959542	0.00135098661793	0.00438184945945	0.0983987696171	0.130049667198	0.169008626008
a31	0.20228983982	0.31993356624	0.06492864054	0.00053427064871	0.00214106609904	0.0103613828847	0.0583028564594	0.197143466479	0.144364874326
a37	0.200545769563	0.30681201163	0.0533672883688	0.00342432958942	0.000449769165643	0.0107741812675	0.0166937428153	0.331659038071	0.0762738682618
a35	0.198601104976	0.17779129794	0.092542020962	0.0020588882424	0.001353512374	0.0173286588526	0.0949841503724	0.221316357864	0.194024016298
a17	0.20301001622	0.22686341418	0.0320422331	0.00223849238133	0.0029714723596	0.0233428934214	0.0855997407841	0.183322003626	0.240609713211
a31	0.2022615384	0.2688911866	0.0329033161	0.00164202512635	0.00352675433536	0.0270822575357	0.0481908387654	0.224571674168	0.190930381431
a15	0.0266403416223	0.310900506026	0.14803464026	0.03643199535	0.0041443557545	0.0122172804436	0.0349328464112	0.214793583884	0.211904455376
a31	0.202632701728	0.16911510268	0.052093787498	0.00528960636264	0.00700774355752	0.0196208052878	0.108828394273	0.163234228392	0.272177636366
a46	0.0230850849449	0.292943441198	0.101101080499	0.0177029381193	0.00472295700673	0.00864883661592	0.08622729091	0.273251250142	0.192317142178
a35	0.202179046839	0.076734584738	0.037291397091	0.0198865534047	0.0199881216656	0.075609957104	0.0987772584084	0.139565862025	0.32996721596
a20	0.161154906196	0.231022556522	0.03130755351	0.0149791779995	0.02645565304	0.0419828409918	0.062895991596	0.0923470550708	0.33785429818
a31	0.178243236728	0.23088322932	0.04466976316	0.00847925145214	0.00625005999864	0.0356051265614	0.052677957704	0.114363319064	0.3288280697
a17	0.00184891398578	0.36661393258	0.0707001687707	0.0125814250556	0.0055543730381	0.00880410735057	0.0497422849042	0.239278190669	0.244876596237
a20	0.151855594622	0.181851263858	0.054304764636	0.0118101322154	0.0135695526911	0.0352572533318	0.100023207095	0.0820243775604	0.36930385976
a8	0.14302864218	0.227735868876	0.044261353912	0.0139913606292	0.0183159566445	0.0280432589408	0.072658520318	0.0756747975766	0.376290241354
a23	0.04264803208	0.311253476232	0.053641896708	0.0143194108232	0.0104624758269	0.0338374745958	0.076235557694	0.111487034389	0.34611463414
a46	0.03038762904	0.327505891026	0.057760044152	0.0164407233728	0.0118638505734	0.020913300513	0.06717480488	0.137190591044	0.33076314844
a8	0.03612309444	0.37285166962	0.05553441606	0.014111223274	0.00938612914666	0.0213236053046	0.05366970478	0.103652423	0.3333477801
a31	0.019266813528	0.35319153516	0.04165842232	0.018694685466	0.0157445232846	0.0262985849944	0.06997087198	0.109630974913	0.34554357152
a17	0.001425785765	0.465777472336	0.066156012606	0.0140425978164	0.00531840439069	0.0060509692554	0.022531237551	0.0991732274634	0.319524275201
a31	0.102494529779	0.275245242267	0.0391921858184	0.0212852520819	0.0301661994666	0.0272065582237	0.0650288057706	0.057502087686	0.381879133728
