 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.350648747387	0.0433939861168	0.00263044293494	0.0001547407906	8.91508031e-05	0.00967821079643	0.220317949823	0.155144533582	0.209770306921	0.00817193547309
a31	0.0907469542925	0.26270602146	0.08198387086	0.17222057928	0.085729537966	0.127062110869	0.0693945667353	0.0537449838408	0.0458392406839	0.0105721283361
a37	0.0974843746748	0.272894919238	0.0252511443001	0.103864187614	0.0895473032792	0.138184049454	0.0535376653702	0.154164868139	0.0517403087057	0.013331200471
a21	0.20286472402	0.183786079872	0.0040227507132	0.0575556550305	0.119840691403	0.0104621607058	0.198744947931	0.0664686625592	0.130139401739	0.0261149277477
a31	0.208401876487	0.0977906762302	0.00986414740435	0.0890649863211	0.0503602276006	0.0717253109442	0.168372693101	0.0928846358605	0.193255830455	0.0182796368469
a7	0.202393162124	0.199455697544	0.000595588867389	0.0101237015931	0.00561882810022	0.0791987751515	0.110152300672	0.271930159583	0.107572919845	0.0129588955698
a29	0.20650075408	0.0950625269792	0.0238909629804	0.0915644706632	0.0247035793068	0.0262558341592	0.164407833704	0.0904845119578	0.243627216023	0.033502327476
a31	0.21287250046	0.0684900469664	0.0738608890273	0.0784268499254	0.05935156869	0.0350192674443	0.104679760221	0.0807338815783	0.256894623616	0.0296706013108
a29	0.203901251512	0.146389430979	0.083598523102	0.00796225405025	0.0219488884186	0.0622700256255	0.0779063196979	0.109373252639	0.271952436411	0.0146976269935
a31	0.219668667152	0.0197553812122	0.0997437438444	0.0971908663768	0.0174148342464	0.0313663608406	0.112479263314	0.0433005921446	0.322728345678	0.0363519171905
a41	0.21705600867	0.0801968655504	0.104134265055	0.00500187210295	0.0131874428466	0.140830520229	0.0382587043796	0.0907168825182	0.286726688843	0.0238907783935
a18	0.185098755374	0.0152578697204	0.0468433748399	0.0857433947506	0.051702107116	0.0785464861006	0.09606321376	0.05174265084	0.344001937752	0.0450002342696
a31	0.211324549048	0.0451696854643	0.0335433242273	0.0112853059352	0.0443531394552	0.0782144584386	0.069194905966	0.059102731322	0.3937702438	0.0540416508704
a37	0.288789491935	0.0329208632323	0.0893295582469	0.009608947091	0.0154671418278	0.147355749815	0.0203341228384	0.09098607499	0.26148696207	0.0437210966614
a3	0.187084043256	0.0182387790801	0.101292966501	0.082710844083	0.0409277060466	0.0747006471306	0.07253152372	0.06378869198	0.30495046804	0.0537743202756
a21	0.214915540832	0.0311793011401	0.0483629460534	0.0967268166331	0.0881224004488	0.0575071923938	0.029705209972	0.08678838638	0.29963428838	0.0470579314458
a31	0.217741871452	0.040882729564	0.0383487848928	0.0259516495027	0.0604413317048	0.0686804473376	0.063102268226	0.09622219088	0.34706897258	0.041559758204
a37	0.241061311359	0.0186321329976	0.097578167675	0.0357589133274	0.0237183411838	0.156710215452	0.018420239708	0.126263279742	0.2026174754	0.079239905758
a31	0.154459821047	0.0297857994968	0.0642830607635	0.110723019825	0.050454261977	0.050853783472	0.038101676236	0.1248768592	0.327004528	0.049457189432
a28	0.0584008525436	0.0154528200478	0.0977465211518	0.0955542780054	0.0308225579804	0.06911252356	0.0187894442692	0.175646576624	0.2075229102	0.230951493015
a31	0.0794708810236	0.0434165834149	0.0861342763337	0.136315789292	0.0338124152216	0.0225643725629	0.01953105358	0.157619519286	0.3556623526	0.06547272914
a8	0.0226251965344	0.0134579376005	0.0551423839947	0.102023451433	0.0194300719492	0.0187221812723	0.010826807339	0.186943136314	0.260721706	0.31010713615
a31	0.0177476317042	0.0560187000069	0.0228532174989	0.0159421415657	0.0230829110414	0.0139910427349	0.018547829376	0.1845655369	0.557638662	0.0896123286
</S>	0.00745831699861	0.00564163421122	0.00966479581217	0.034945281728	0.008570309539	0.0104157329154	0.0070981753978	0.189547126672	0.3796257892	0.34703287468
