 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.122622842208	0.0650212651797	0.0193579669322	7.17186482772e-05	0.059124358643	0.161937960284	0.00881098654436	0.301808648898	0.253970853142	0.0072733502295
a24	0.0528503579544	0.150189987773	0.00241750829254	0.00126647238663	0.301113644089	0.0175426417585	0.0560644467986	0.399005483361	0.0195443046251	5.20318468008e-06
a31	0.0982121824636	0.173772075605	0.126755432177	0.0038885126682	0.118443253324	0.0498626103978	0.0108216825116	0.397631059202	0.0205766271824	3.6568649842e-05
a13	0.069188182636	0.114712470791	0.013530822633	0.0027263310771	0.210126727546	0.0530551263358	0.0995719393568	0.377164013548	0.05986013428	6.42428704122e-05
a18	0.268780833654	0.0786329709595	0.0799799414087	0.0238551845036	0.0830370069211	0.0254402281793	0.0339330400972	0.334962323102	0.069754122912	0.00162436788586
a20	0.264199930139	0.0582011539107	0.0126791502791	0.0022839971948	0.207317568237	0.0300284676402	0.021515973051	0.355983161972	0.04656621862	0.0012243806898
a31	0.257176524661	0.0367897187835	0.0308841709508	0.004479093618	0.229573357312	0.02700424813	0.0052511180675	0.354862349563	0.0520847608568	0.00189466952289
a37	0.258939469535	0.0374217657257	0.00643991207367	0.00010023394006	0.249311700622	0.0240014930715	0.021474353851	0.335344113872	0.066022578423	0.00094439192636
a31	0.0543437166853	0.0626022307938	0.0466013643703	0.0473250349704	0.0639786466994	0.0528453513626	0.0499459593872	0.409265135566	0.20804293559	0.005049616858
a11	0.131787118972	0.0637699920648	0.00383111567937	0.00214767782232	0.310920860445	0.0384186323244	0.0253239522907	0.350884218437	0.0661684434	0.00674800219536
a31	0.0355203483929	0.061845540928	0.0307055362028	0.0694694968998	0.0158305869831	0.0295336625455	0.02770845285	0.466851182058	0.256795152243	0.00574002891464
a11	0.0905179972811	0.0402615672655	0.00533214059101	0.0044208410836	0.300700376755	0.0351372015077	0.0284004224778	0.3665528824	0.108343313	0.0203332770861
a31	0.0222797163622	0.0273370045489	0.0260846019318	0.0674058814789	0.0127883057276	0.0238647479066	0.01898227017	0.457878979572	0.33225175342	0.0111267667338
a11	0.0720941641727	0.0354421622748	0.00745374310275	0.011191465225	0.282252176154	0.0291399903093	0.0356016525504	0.37194367292	0.1233887368	0.0314922644136
a31	0.0112050464421	0.011135734351	0.0234975071405	0.0646299431313	0.0175720190661	0.0225047379212	0.0130083367792	0.428783040002	0.385595728698	0.0220678513419
a13	0.0598683681196	0.0341259410834	0.00939927640921	0.0186869406092	0.268573993756	0.0280079029502	0.030245577105	0.36211330854	0.1133090908	0.075669629308
a31	0.0118241539974	0.0113060274953	0.0262084324753	0.0525888758688	0.0170589969185	0.0168456183522	0.003618846402	0.373776127391	0.445427293346	0.0413456543236
a18	0.0321346764325	0.0250176539156	0.0158517932424	0.026802608402	0.195296286301	0.0271780817148	0.01344065768	0.334015338344	0.09697576568	0.23328709494
a31	0.016676203635	0.0158786736829	0.0399592535517	0.0526415215553	0.0203078416672	0.0152673626356	0.0038105161528	0.2615653198	0.487327421466	0.08656587276
a10	0.0126161902433	0.0148807903886	0.0410633452413	0.0294903441632	0.0854928082438	0.0268313213229	0.0098597075532	0.361381635746	0.1129160046	0.30546784061
a7	0.0236212118833	0.023109029459	0.0769003600434	0.0396322927583	0.0384184843491	0.0248685659661	0.0063696687026	0.163154841154	0.506651134144	0.0972744512
a31	0.0181650653419	0.0182866064756	0.0327138363868	0.0592171405051	0.011365179556	0.00934948580358	0.0013901268476	0.24694481913	0.54925870874	0.0533090683
a20	0.0198761556699	0.0174660054777	0.0202443654974	0.0280350146143	0.0627702131267	0.0209918225943	0.0121917268739	0.37346320674	0.13118190926	0.3137796123
a31	0.0221897331325	0.049658524575	0.031639021833	0.0712876094289	0.0104815749308	0.0115898671369	0.0015767342394	0.20221940406	0.470939187838	0.1284183426
</S>	0.00864792219722	0.00873204855003	0.0330960136082	0.0460214200285	0.0307496252059	0.0109906278753	0.013830083398	0.35088211743	0.1712716696	0.32577843506
