 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.0421697587024	0.0265907514479	0.317628908759	0.0556156600477	0.07085537242	0.259342157095	0.139450556322	0.0608153964682	0.0275314615219
a24	0.00618863442391	0.187148176138	0.135858956255	0.179905857837	0.016243232428	0.0146335475974	0.118219622698	0.324485478778	0.0173164911873
a18	0.0575895774249	0.043283316278	0.131736580012	0.157001616267	0.131451718361	0.0741437095286	0.101218823795	0.228080729848	0.0754938973154
a31	0.0821568886167	0.0234729543124	0.218784470939	0.102987421144	0.0762627802	0.110041110234	0.0997043260001	0.215035719555	0.0715543606144
a37	0.0894085776486	0.00370806862967	0.258952805256	0.2115803377	0.00202915059224	0.0290832901724	0.111393726169	0.235381513421	0.0584624996991
a21	0.148968159188	0.00542882860942	0.195274576055	0.0425302179086	0.01755859978	0.192181700335	0.138412564661	0.142804985206	0.116840352572
a31	0.159996521338	0.0282652568816	0.153748560482	0.0575832779454	0.008885722254	0.176424093004	0.152808168913	0.156540277675	0.105748147991
a37	0.116059884621	0.033926419195	0.116864582445	0.0668994115598	0.0104557346919	0.247421890443	0.063059830376	0.26999005602	0.075322172792
a19	0.114629298889	0.0349465591018	0.128929011147	0.00970678281609	0.053999740106	0.224865612718	0.05426213322	0.15607774872	0.222583110498
a37	0.0391377048293	0.0505811147737	0.179441660237	0.0194787067627	0.0234274412944	0.139613448334	0.10275641428	0.2517231867	0.19384033621
a31	0.125168328921	0.0849579544	0.15949743738	0.0497760836047	0.0395270086197	0.0760964954734	0.0242703684	0.2416217198	0.199084629888
a39	0.0585208557633	0.0965818313561	0.12393137137	0.0540830691549	0.0831971353122	0.167141717738	0.0043971874444	0.161517864976	0.250628959558
a35	0.115962614008	0.06079343068	0.18443702941	0.0360217307201	0.0833258470608	0.0445387732679	0.02768177176	0.139661402	0.30757741566
a20	0.10299378792	0.129125909101	0.18603396514	0.0472412160162	0.0359168290273	0.028047361002	0.0143666317	0.1260925152	0.3301817692
a31	0.1391870393	0.1305512874	0.17432258232	0.0348851612001	0.0318411121235	0.0377341620827	0.01307928282	0.1623487166	0.2760506618
a33	0.101549641027	0.0301969073093	0.195268525976	0.0418923949718	0.160329264103	0.0318442595684	0.00712170688302	0.144716496028	0.28708079683
a23	0.141538888021	0.051406774761	0.0977849184442	0.099453306567	0.0486115059756	0.0268954117303	0.031265511558	0.107524941	0.3955187552
a31	0.056896660868	0.146854174032	0.100984765294	0.109560203361	0.0242766242578	0.00816588398019	0.006846696072	0.0839530704	0.4624619356
a37	0.0945616982036	0.0366817782762	0.104261101244	0.112137481772	0.185911256075	0.0124046138559	0.0104949721086	0.16384719276	0.27969990046
a31	0.086248644552	0.154440734739	0.045871218698	0.055377900322	0.0462937368031	0.016384225557	0.0213061134366	0.199519055	0.37455834932
a3	0.047816505985	0.0664796725674	0.0499894300726	0.105121070852	0.0563183288883	0.0233740652696	0.0147965434389	0.197987484488	0.4381168852
a11	0.151868446337	0.090941383305	0.0251316220572	0.024710458592	0.034912267533	0.0217947872613	0.019848549936	0.2437671662	0.3870253188
a31	0.0520788094704	0.161769757768	0.0191026848446	0.029815029576	0.0159493097611	0.00687301719127	0.011930253076	0.186980597	0.515500548
a37	0.0492516146588	0.045277138445	0.0528354294591	0.086998511011	0.0303741551149	0.0234941790914	0.0157791324987	0.20165728394	0.494332596
a11	0.203080479929	0.054191691504	0.0258790800895	0.023441340051	0.0160676006283	0.0163884654718	0.0156860620326	0.2322989448	0.4129663148
a39	0.120997734298	0.097104765218	0.0164827101492	0.019618008496	0.0136168616421	0.00774961687066	0.015276840523	0.2123993308	0.49675413
a20	0.204620878116	0.063614551652	0.0231059790628	0.026963117068	0.00360207983083	0.0107630573907	0.0167735284384	0.22395259434	0.4266041811
a44	0.03374126091	0.145561965534	0.007483548982	0.008759596936	0.00859837809293	0.00305118389267	0.007777711112	0.1920926224	0.592933724
a31	0.052325854332	0.163376232602	0.023887551824	0.036826233512	0.00937371580704	0.010217083704	0.02318439509	0.115915957	0.564892954
</S>	0.028252866754	0.02958251886	0.0153208397372	0.027207277208	0.0190121496865	0.0255664919508	0.01069094778	0.1885554026	0.655811532
