 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.0509407994627	0.340313308022	0.01701054754	0.073654984684	0.147074306222	0.07984182918	0.170932639158	0.120231590008
a31	0.0896980992278	0.181648993797	0.03650193956	0.0337959542774	0.0644281878242	0.19370954846	0.280454811231	0.119762469664
a39	0.0282850335268	0.339605855235	0.00898791496303	0.0525423208717	0.113978786248	0.10508115439	0.272249018849	0.0792699344743
a21	0.201896030723	0.19715054794	0.002031799834	0.042505552628	0.339201887703	0.017762976184	0.195063637656	0.00438750765232
a31	0.20925365464	0.171811982715	0.00220647253234	0.05385355225	0.3239904509	0.037756716024	0.198784879465	0.0023423077668
a37	0.214747878087	0.252986056441	0.0163329529978	0.0120658581817	0.0746735300761	0.164993945661	0.25517277368	0.00902701965586
a31	0.22383077128	0.0300399692	0.000534368766252	0.18721034002	0.219923208256	0.080677541354	0.245046705619	0.0127370427676
a41	0.289020410394	0.259370428842	0.000684741453468	0.00179745218942	0.0457860000498	0.0190843771424	0.37411227602	0.0101443327583
a10	0.09557775081	0.029821808124	0.00335338948181	0.181479251694	0.145772476385	0.1479237931	0.356548711768	0.0395228240439
a31	0.121870182056	0.050673951366	0.0187307102805	0.17959985846	0.150438940533	0.10954648988	0.31862184172	0.0505180299448
a46	0.0202025571739	0.215164140876	0.0115080531145	0.038129861392	0.00540959898839	0.0293696789454	0.59829868994	0.0819174242358
a20	0.0527503873	0.162679623532	0.0540379645476	0.042652172048	0.051502665428	0.107208885468	0.3596530468	0.169515243166
a13	0.06599493073	0.206980234097	0.0421334045919	0.0395213926055	0.032318951541	0.082343533652	0.3600039512	0.170703555656
a31	0.0315217558	0.201471457874	0.0256407384685	0.0223955653271	0.053247619284	0.08578445563	0.40805288414	0.17188553622
a39	0.0173146325176	0.20221586177	0.00675352654649	0.0191063439135	0.0108487731986	0.029870208808	0.367127237874	0.346763392011
a16	0.090414435182	0.141781143135	0.061347167364	0.0292931877183	0.0509841619533	0.104243959126	0.30620788716	0.21572806418
a13	0.032283246434	0.134391964934	0.0557734587783	0.0367380188817	0.0382727020312	0.101963818734	0.3632312524	0.2373455454
a31	0.046964902508	0.13967691165	0.0408976074321	0.0230040898727	0.046503109419	0.097346363724	0.34044611646	0.265160877
a37	0.016513353894	0.179015886984	0.0270673011207	0.0141853360606	0.0206236574906	0.031039125574	0.25490736628	0.45664800848
a31	0.103962289794	0.0866795459186	0.0921049389651	0.0363332641628	0.0620089637758	0.0848943320742	0.242639958944	0.2913767153
a8	0.054938276476	0.148112859826	0.00595714617358	0.0178874654445	0.0238350390277	0.0196595215332	0.2904608362	0.43914884518
</S>	0.0556342354938	0.0443879742611	0.106593539565	0.0403117513808	0.107466907868	0.0599766237298	0.22482780874	0.3608011017
