 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.0557974852979	0.189518270591	0.0016114878978	0.0126698105558	0.5138406543	0.216340198952	0.0062801871984	0.00394192252711
a21	0.00449292686082	0.196035889854	0.014436631231	0.188479098109	0.21138001746	0.19779835705	0.164278683596	0.0230984014289
a31	0.00417022349074	0.206847043321	0.00803661240536	0.186958419237	0.09244582042	0.0713052120028	0.427008134522	0.00322857726226
a21	0.000357459752398	0.199831237524	0.0277792699947	0.161339989964	0.18456493506	0.201241782636	0.180093741908	0.0447915910887
a31	0.0172604764674	0.231698919224	0.00953698627	0.0881732091949	0.149366082254	0.0623655682036	0.428383904038	0.0132148488312
a13	0.105713271361	0.207985300154	8.866306454e-05	0.00122802238705	0.104867610708	0.356884644884	0.180794521814	0.0424379385623
a35	0.179585712197	0.152109490374	0.0226644819319	0.0251880879029	0.147993472534	0.0700201935641	0.371250163313	0.0311883687197
a37	0.31734024937	0.0343146242331	0.0069868664435	0.0171566309474	0.23826921102	0.193767502904	0.175815756959	0.0163491458724
a31	0.23632327123	0.058232145096	0.0133802212546	0.0296329390432	0.284103092	0.284077778925	0.0898696173212	0.0043809340212
a37	0.17429618459	0.0347253059036	0.00435131314147	0.0115925311924	0.349524102	0.256198244124	0.136549188651	0.032763161406
a31	0.0533241752	0.096754659	0.0268445003771	0.051417835444	0.2201809832	0.17599024687	0.368874516138	0.0066131104094
a24	0.01852620784	0.147885855098	0.00276446063637	0.0066565839134	0.3498884638	0.190346894706	0.235385548653	0.048546001818
a31	0.0218157178	0.0325931698	0.0316872090477	0.0261844452341	0.05078640062	0.188931636174	0.61575647298	0.0322449542052
a13	0.01870449762	0.148927069986	0.00852612193583	0.0257787552242	0.2940559573	0.18987342928	0.266931302716	0.047202855484
a31	0.0332376466	0.0422627064	0.0585385483276	0.0698801000879	0.044648967332	0.202699563126	0.501269101228	0.047463383154
a27	0.04028152296	0.04551382854	0.020969680255	0.0584415432155	0.1336885484	0.14177858962	0.444288145394	0.1150381523
a31	0.0222768322	0.030452921	0.0695311909096	0.0558812640162	0.019684946596	0.126911808765	0.450343131894	0.224917918345
a35	0.037846012748	0.014198170852	0.0371885028302	0.104629656232	0.04601864608	0.05872814994	0.4979187507	0.20347206
</S>	0.01946613148	0.13510615442	0.13017568418	0.058483476625	0.0157851352364	0.0434680131652	0.24341755994	0.354097848323
