 	la	pasta	vuole	sale	</S>
a8	0.334698354764	0.083992285966	0.3008898463	0.212131649	0.0682878616849
a31	0.05936957732	0.27041824882	0.152418870294	0.313403859347	0.204389475239
a28	0.00499083869097	0.235732328473	0.30655345194	0.393744653002	0.0589787433174
a20	0.21400355749	0.264690404172	0.078471280886	0.1813099126	0.261524854039
a31	0.112527951712	0.144139934706	0.05442895344	0.3967790266	0.29212411322
a11	0.205407917635	0.0556269968142	0.04644423874	0.6461486	0.046372238546
a18	0.0351394614702	0.168917977816	0.056799152644	0.48085882	0.25828455656
a15	0.0149023716452	0.166482340182	0.024795780786	0.461516142	0.33230336648
a31	0.0122419839302	0.194770426635	0.114073566656	0.32535975	0.353554286754
a20	0.0318222075841	0.163471179685	0.011416738263	0.4051858872	0.38810398608
a6	0.099214268681	0.111329710245	0.151159523073	0.2303729732	0.407923555676
a20	0.0727188857144	0.0966175918463	0.0440204481206	0.2354236336	0.551219482606
a21	0.0922881833772	0.114085879922	0.0921233586672	0.3015947228	0.39990784661
a20	0.0890424671392	0.0863860397412	0.0278460153094	0.2649420318	0.531783467872
a0	0.0968090101086	0.057674049115	0.090702334966	0.3493321908	0.40548242111
a31	0.0971916400414	0.0431125624092	0.059852111216	0.2637260996	0.53611760704
a39	0.0142290899517	0.176400690142	0.0081794003666	0.3168728342	0.4843179742
a31	0.110736614715	0.0427029718392	0.141941410043	0.25044027348	0.45417873578
a35	0.09986938629	0.0733337203444	0.0160231321957	0.268788654224	0.5419851159
</S>	0.100550224922	0.0765317284777	0.173236629956	0.218940210472	0.43074115858
