 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a18	0.0291425081586	0.179553281024	0.0815322929367	0.011256635712	0.00236514896064	0.00462296181912	0.0280956818019	0.0225850983048	0.0344696528606	0.0185672861388	0.2952621195	0.255717392076	0.0368299501317
a20	0.195864594289	0.102642262956	0.0762246679568	0.20881605646	0.0140154874116	0.03180315966	0.093425253432	0.155977518285	0.0071849271096	0.0140715295666	0.02852831749	0.0591433088267	0.012302932286
a31	0.0977866227194	0.0618848514549	0.176028643089	0.1195140584	0.0125643430461	0.026561771	0.0954736611268	0.113214697499	0.005818127964	0.069239011174	0.06552829624	0.135494482342	0.0208914531974
a24	0.00414885618754	0.0905114721163	0.224558447517	0.065598301133	0.00719782432136	0.0302012871164	0.0184199820706	0.00483325945034	0.0801251086222	0.0234056296109	0.04188731802	0.389343833765	0.0197687001956
a31	0.209292109702	0.0992723060909	0.11037149426	0.071966385332	0.00125491515893	0.007412995411	0.0350770571169	0.0654376621427	0.00223970525155	0.0674741787576	0.0253317204651	0.202523420159	0.102346043401
a7	0.00122286633553	0.184413162556	0.201359371443	0.0128452974297	0.00012281559805	0.000221019283705	5.45514818e-05	0.00028301120824	0.0016988296697	0.00658441586564	0.181385030202	0.405610392514	0.00419920985488
a20	0.155547770143	0.113785863042	0.108095273362	0.044024730782	0.005899059629	0.049342165488	0.0649513741681	0.034539317728	0.0302811001655	0.0173872502141	0.0388371813374	0.205848219724	0.13146068617
a39	0.01389276174	0.167224085161	0.131118066183	0.017789570655	0.00373665245785	0.20005402164	0.019738190338	0.0249999185608	0.0449513444679	0.0106034512112	0.134220524196	0.133344879049	0.0983265198874
a31	0.08329000982	0.202340973302	0.213646162408	0.0358253110042	0.00197341652178	0.0514377294799	0.00660130449282	0.0155604798518	0.0274289662517	0.002017158994	0.082822668416	0.1337437493	0.143312069639
a46	7.9947178482e-05	0.237465272474	0.280814615758	0.0257744311976	0.00339357401526	0.0115411884649	0.0132672575553	0.00707156088693	0.0482398793833	0.0021893692728	0.0090443058956	0.312583555377	0.0485350355762
a31	0.0477929843404	0.137938750072	0.0752467393307	0.0215073901532	0.00452616852691	0.0897520352546	0.0411514637314	0.0254530178247	0.0405945336337	0.032277598398	0.09052350764	0.187279696	0.20595610132
a17	0.00219063101193	0.275868529723	0.123721414835	0.0276412370044	0.00587105842431	0.0225982189192	0.0334598935802	0.0161802258856	0.078900060351	0.002723387194	0.016168025198	0.237131937368	0.157545352183
a20	0.0178506445217	0.0906345857466	0.0568933483985	0.038281062668	0.00137995964905	0.11832321003	0.0133578620272	0.042065024025	0.017997641443	0.0599780926492	0.110487843326	0.20285955542	0.229891179624
a17	0.01867825992	0.123082019392	0.085114030642	0.0258281017698	0.00241815204327	0.0810352362122	0.0269878281158	0.0404656879586	0.031314962248	0.041760903086	0.0446801872	0.2119067772	0.266727810188
a31	0.0414674448	0.204329547096	0.131205653129	0.0170125662223	0.0015042338782	0.0163337844148	0.0139511025892	0.0108394320648	0.009495339596	0.039619850354	0.02722084476	0.2032038714	0.283816303242
a5	0.000230998473085	0.303848974365	0.100729591669	0.0333060556047	0.00793941965772	0.0275981577182	0.040426170763	0.0145779705114	0.0659936510041	0.0011339817178	0.0073503487086	0.196651519122	0.200213134056
a35	0.00720174012005	0.0353316691478	0.0217885853264	0.019284643272	0.0035682835498	0.171743737157	0.0286898932496	0.04477404998	0.0425823287308	0.0419540587932	0.0649726910481	0.336497395414	0.181610937636
a15	0.02281905588	0.0887207026846	0.0442849081455	0.0245646286434	0.00407233024114	0.132442421288	0.0344062240356	0.025980048074	0.022219790694	0.047947713327	0.042878113708	0.15963485984	0.350029194454
a24	0.03492083028	0.170906428365	0.173590576171	0.0199571408686	0.00175356367331	0.0163288821922	0.010170719202	0.009202680666	0.011000066812	0.0228001847848	0.0212780324606	0.223498821744	0.284592075239
a7	0.01708045346	0.0967057684121	0.0917374039143	0.020580939994	0.00492562129623	0.1317328887	0.025511798123	0.027569896304	0.018495323042	0.0215155162652	0.020497858535	0.237400151406	0.286246383621
a31	0.02319841588	0.0744456300162	0.0768322648011	0.0220485935852	0.00358686484624	0.127628366783	0.026901966146	0.025658541668	0.020500310656	0.0376737980124	0.032565603116	0.243752359277	0.285207243146
a11	0.00509264997202	0.201010480407	0.160564836061	0.0563619266007	0.00705249783571	0.033003986672	0.021977094183	0.0368874867314	0.053777685507	0.0025258459182	0.0096784921318	0.20005057698	0.21201645875
a31	0.0313437089401	0.0262065575716	0.0286230455572	0.0197939554736	0.00450934323093	0.171494853909	0.021710827896	0.02664079418	0.0176076113032	0.0536310337648	0.0700616650918	0.182265032524	0.346111553623
a39	0.09794984953	0.132576481502	0.0759870821025	0.0291446904814	0.00853156588809	0.0259060252178	0.0100743666763	0.04985452374	0.035568368666	0.014000764024	0.0361316042504	0.225522452813	0.258752233465
a18	0.0877475586802	0.0265528039546	0.0233453467898	0.0202931282876	0.00408023078523	0.115480899192	0.025623252644	0.032883630826	0.013670947463	0.0609854965029	0.063651875821	0.18405154694	0.341633287494
a20	0.2000633189	0.0225913624894	0.0142359053882	0.0149991153618	0.00893242386531	0.0245656092961	0.024274450906	0.029131010114	0.025523708331	0.031041375543	0.04004586337	0.2160784548	0.34851737052
a31	0.0538930718601	0.0727124890707	0.0714926109925	0.0179073907426	0.00461289269542	0.024852327412	0.02216902658	0.02306838606	0.016291894274	0.0532780150492	0.036249220616	0.279333436	0.324139219
a18	0.0246590858	0.1824860901	0.0494754720488	0.0259373789459	0.00944741203088	0.0140724255625	0.007703410821	0.0299631652924	0.0212986633608	0.0105886607653	0.027396010768	0.235168150172	0.36180409848
a24	0.102629253314	0.021168686061	0.021279912458	0.0145152178101	0.00564336663571	0.0734052388224	0.04420875224	0.030762383623	0.0105692604859	0.063991583956	0.052116117678	0.1947268736	0.364983339866
a31	0.26456231252	0.0184487614761	0.0110821869214	0.0170954381161	0.00911434560627	0.0090730545188	0.0150744320508	0.02362202808	0.0088679104132	0.0245232513665	0.0426759064336	0.292356830267	0.26350351642
a18	0.2043737885	0.0222564168003	0.0357254995998	0.0309209561184	0.0106316523464	0.0152449070081	0.008540544454	0.031652992572	0.0211159348416	0.0100438696032	0.023476988153	0.215025449203	0.370990972472
a31	0.15277541255	0.0152595220656	0.0130262829355	0.0167965578404	0.0111824398992	0.0666162088567	0.034510942695	0.021663866365	0.0104557342974	0.0471095804979	0.0543397769614	0.1826712078	0.37359249256
