 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.00775273643364	0.226742191129	0.0733311751	0.232304573944	0.148350651892	0.253080748926	0.058437947747
a23	0.00372452752092	0.19883226084	0.045868343576	0.20586233844	0.047635366422	0.37123805274	0.126839132716
a31	0.014304297537	0.19958832877	0.03758378849	0.266144430304	0.0820562610935	0.36834851144	0.0319743843869
a17	0.0679999237106	0.214498668668	0.0334709518101	0.0869428234785	0.224513671713	0.207705379489	0.164868595253
a31	0.0460499629781	0.190647613098	0.003697055208	0.24877189108	0.027191790448	0.385441913579	0.0981998086753
a10	0.0128351977546	0.112540495236	0.0305883847268	0.245775515483	0.07533725858	0.322010772261	0.200912370023
a20	0.0906153204742	0.104352439829	0.0024577676001	0.159368662348	0.136426913874	0.366306708616	0.140472161517
a8	0.0167241833516	0.0775604756906	0.00960872749736	0.344125493646	0.068317526508	0.311432891808	0.172230738962
a17	0.193781893777	0.125587977834	0.0211316589672	0.122974311304	0.09384412492	0.228762413469	0.213917585567
a13	0.272097218213	0.151160980226	0.00900191093488	0.14523812636	0.02367806616	0.189083673763	0.209740097383
a20	0.207641810374	0.21528281468	0.0200837626402	0.121156694328	0.03321662064	0.190276798804	0.212341475662
a31	0.137898176408	0.189361009188	0.0458675638402	0.0862962984854	0.06767311388	0.261939309008	0.21096453608
a37	0.191741093631	0.172647675798	0.0374704989732	0.18969500364	0.01585828198	0.193547439061	0.199039990657
a31	0.0925512627324	0.199841237366	0.0865982456705	0.0279968227888	0.197640460006	0.307528952295	0.08784298472
a0	0.122324843579	0.162206943653	0.0394025743106	0.199796782645	0.01351730294	0.236494591747	0.226256967289
a31	0.0870310098174	0.103031622716	0.146671079196	0.0427719876651	0.226529656404	0.287592712546	0.10637195418
a10	0.0314265330259	0.177657956092	0.0201422658686	0.207444799767	0.02438208538	0.292109711466	0.246836633691
a39	0.11666965294	0.0998236489088	0.175184115786	0.0873755712178	0.0805226036666	0.212456159358	0.22796822556
a46	0.0524873103013	0.153018121749	0.128775111149	0.17772798757	0.095633975436	0.19018369279	0.20217382
a8	0.0147776893868	0.168144286031	0.0829489887657	0.170417425298	0.041527459362	0.27174565582	0.2504384998
a20	0.0108692559928	0.187605926754	0.0333771496878	0.253306234409	0.05502011734	0.19306281262	0.2667585154
a8	0.0366221265524	0.170751216533	0.0333805138477	0.189830203533	0.02513292102	0.297460115642	0.2468228868
a46	0.0135674499075	0.187142677769	0.022417851107	0.2354603155	0.04659720086	0.197239388828	0.2975750996
a8	0.0198945639515	0.189937746913	0.0278586488806	0.195615425328	0.033042352052	0.28050489304	0.2531463494
a31	0.0140298939527	0.177981790496	0.0225202840311	0.213658922129	0.051020079054	0.19053618314	0.33025282
a20	0.112166458013	0.164169963392	0.0280486024386	0.208361403884	0.02334603392	0.19792180344	0.26598580276
a31	0.0670163911176	0.104104694839	0.090058205635	0.223885398468	0.061273136542	0.175752674046	0.2779095024
a28	0.157845898009	0.0577103321514	0.0051147153296	0.140302467349	0.05176740725	0.193477416615	0.3937817465
a46	0.117315910789	0.0993688851089	0.116778509113	0.183343808613	0.0363384993118	0.129157653281	0.31769672906
a23	0.0303342403971	0.189428434019	0.0528472406954	0.190300410214	0.0718573674008	0.126492072031	0.33874024102
a39	0.0203331582055	0.188686121611	0.047823242872	0.159351721576	0.078342541184	0.15669328998	0.348769927
a31	0.0573709086213	0.152180993715	0.041897457831	0.164483522225	0.068941035952	0.165198381246	0.3499277188
</S>	0.162608537751	0.0563469403071	0.00609841175387	0.0784126750351	0.050497228528	0.1865240244	0.45951219238
