 	le	ragazze	vogliono	guardate	</S>
a10	0.195764700813	0.007614007716	0.0766308081598	0.591030079408	0.128960417753
a20	0.0566890170822	0.0838006434111	0.16693410034	0.46470944	0.227866799896
a31	0.0755722684129	0.0899487889204	0.150609260692	0.50101271	0.182856961676
a20	0.0727133400362	0.0404837981557	0.238815330789	0.4176043408	0.230383214422
a11	0.128902163705	0.0276612432522	0.101225655388	0.4539632814	0.28824764288
a31	0.0329751876848	0.00204121045638	0.188426638275	0.44550833748	0.33104865036
a0	0.0671453536018	0.00429630361172	0.219486957675	0.5175775136	0.191493860002
a31	0.0415194282637	0.117940108644	0.175900458215	0.3518718946	0.31276809656
a39	0.0202079110281	0.00737409424237	0.29549681902	0.4335875408	0.2433335908
a18	0.0413106404367	0.16597321027	0.121133013889	0.392589832	0.2789933328
a31	0.022096730041	0.0700244440669	0.11790910389	0.4689042754	0.321065445
a8	0.00068551246072	0.00208798946384	0.201499768518	0.209145254	0.5865814792
a31	0.0616216733365	0.173015653908	0.057462775309	0.2975526998	0.4103471772
a46	0.00363894756856	0.0148998754064	0.161285548211	0.284837604	0.535338028
a18	0.0670854760657	0.212975357689	0.0614900503332	0.25432042992	0.40412869386
a35	0.0564756559214	0.138757385942	0.0240619452659	0.22931818778	0.551386818
a31	0.0327620672781	0.120940165765	0.0326200345319	0.215079541132	0.598598162
a39	0.0254708483088	0.0285922590322	0.110070287325	0.164186651	0.671679938
a8	0.040971417346	0.215410869289	0.0274724173319	0.228731149482	0.4874141531
a23	0.0550548513746	0.138946717517	0.0177890606861	0.175449287288	0.61276009
</S>	0.0173740273897	0.0791426963034	0.021933117008	0.19820868756	0.683341468
