 	avete	cucinato	le	verdure	</S>
a29	0.422587717809	0.002362217769	0.142989732453	0.382030891867	0.0500294497666
a38	0.2675614928	0.01052595645	0.2404531558	0.255467338934	0.225992021258
a31	0.232151058	0.015065060918	0.4733286214	0.19192887048	0.087526394138
a11	0.107489038167	0.0165293902286	0.601126594	0.22054309328	0.054311895946
a37	0.473323060281	0.0581082012979	0.05051573942	0.20490163106	0.21315136267
a11	0.354073875676	0.176179464554	0.051695613474	0.1794531353	0.23859787615
a31	0.314738269571	0.141741797279	0.096769722022	0.1940960484	0.2526541876
a20	0.227472578053	0.0614052543663	0.275331023838	0.266009743	0.169781404412
a31	0.0122910755784	0.115931175142	0.156218156751	0.3661014456	0.3494581512
a39	0.0460983095016	0.091968990321	0.248754120397	0.2039030505	0.4092755418
a13	0.0209318678905	0.245857557415	0.121736410357	0.348099432994	0.2633747246
a18	0.0758335449408	0.180526504439	0.113038909385	0.359179425116	0.2714216168
a39	0.0677277815085	0.198405233394	0.103431605107	0.332794192472	0.2976411808
a31	0.0765791385575	0.180631975455	0.10517301912	0.330467986175	0.30714790246
a46	0.00515738448011	0.143154190097	0.0547911394574	0.336009502529	0.460887776
</S>	0.0637438219177	0.239687484859	0.0913589121973	0.316072646542	0.2891371208
