 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.102737638505	0.101155562982	0.0041647706362	0.0910828748488	0.16294876527	0.209518011171	0.2453300621	0.077194259264	0.00586803745188
a1	0.0132776749803	0.0105994122678	0.133945267709	0.19695101581	0.00393790481748	0.00714351473587	0.431503940752	0.193275472249	0.00936579811008
a20	0.0480381233951	0.196797805993	0.0909623417724	0.156242121138	0.130087356794	0.0434752441575	0.090691148994	0.214989290137	0.0287165686416
a31	0.0751032257632	0.181732485926	0.0321354599002	0.211693321696	0.0646333782094	0.0113505068543	0.170843277374	0.210986205272	0.0415221286135
a13	0.0536867664998	0.184548970418	0.110283873075	0.192395881035	0.0034633998921	0.00908455723563	0.26314051252	0.1816677109	0.0017283069272
a17	0.160550880243	0.0720679838803	0.0769685073293	0.258172992921	0.0197956966694	0.0202465260996	0.142785776532	0.176077519094	0.073334113974
a29	0.190578955333	0.0333702071416	0.0981872474006	0.240520462408	0.016641313576	0.0139540317079	0.13136869921	0.223853337308	0.0515257672396
a18	0.086090508061	0.148393926433	0.0951193306474	0.233575266764	0.0102444754566	0.00342054134708	0.0419609182538	0.313157464392	0.0680375172912
a31	0.0538786990683	0.2579462127	0.0232155133201	0.224980811699	0.0212655160551	0.00217603460258	0.0189603899374	0.32009261678	0.077484172312
a13	0.080087784273	0.143485215572	0.0181353600327	0.28423879838	0.0049036956556	0.049054451647	0.0735253232348	0.3304547578	0.0161146088308
a18	0.0280987279232	0.34705169752	0.027745943752	0.0904780977124	0.0324346087967	0.00241901510213	0.0205805439038	0.3532246901	0.097966711236
a31	0.0329510952261	0.25161887186	0.03766515635	0.118851080814	0.0457504597317	0.00619757592047	0.023841234406	0.32704524656	0.15607927626
a3	0.0260798712048	0.196715201318	0.021970164652	0.273431368472	0.030774188485	0.0215139410939	0.0629793629986	0.263059274	0.10347662308
a31	0.0612649690848	0.213129210072	0.08454403772	0.0535880511935	0.0664795128105	0.00598830855822	0.03469595732	0.3605361064	0.11977386816
a46	0.0336961637852	0.143090037892	0.0257808924282	0.215120420067	0.0444467626194	0.0280206415961	0.0843660896728	0.2050901272	0.22038888857
a31	0.080124802623	0.0827964689	0.118389675415	0.0309730405004	0.0484787766004	0.0108791939637	0.04787938828	0.3675163952	0.2129622375
a20	0.0345090796176	0.109195206862	0.077207469199	0.184611304651	0.0189296932281	0.0130458965762	0.0850033211824	0.21294399272	0.26455402247
a17	0.0914645194872	0.161076460036	0.124476348599	0.0265300083752	0.0446758419734	0.0108805054775	0.046182665772	0.257470684	0.237242992668
a20	0.0716294243381	0.184575114848	0.0922367057674	0.00908918021646	0.0149714808979	0.0100923629701	0.0500823742074	0.3435187646	0.22380455606
a31	0.0740558280734	0.177365007849	0.1037228389	0.065444595206	0.0200483752603	0.009979469249	0.017293256712	0.295798674	0.2362919196
a8	0.0205842928851	0.127898202371	0.038037458838	0.1764215884	0.023083916807	0.019639860021	0.069270760218	0.1558992154	0.36916474832
a31	0.0585394570803	0.0464995431278	0.0941203733866	0.0452802706428	0.0456774270489	0.0135498128222	0.037382127456	0.32856638	0.3303845812
a1	0.0466461711407	0.0965311345416	0.056689359168	0.190816833801	0.0179915741112	0.0186641842135	0.0562074529	0.2138266632	0.30262663268
a46	0.0781939440068	0.0481096783344	0.13333346532	0.0388559515006	0.0361410680066	0.0145273385736	0.03509044188	0.301068044	0.31468003744
