 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.0751769254488	0.199051492254	0.076913872901	0.0146483671142	0.0096358360452	0.0039579171702	0.0317548331395	0.0292694769781	0.0551189068269	0.0682767623845	0.00931608299832	0.0759312146889	0.339561316904	0.0113870100746
a27	0.0301367589825	0.107909590384	0.0799433451772	0.0896090265928	0.0309053270165	0.0207717522958	0.103025141768	0.0635783825102	0.0291131693953	0.211304729739	0.0235593964669	0.012008477774	0.196811609928	0.00132334454483
a20	0.106057121819	0.0860778853035	0.0289145085652	0.204218641577	0.00374684807234	0.033762350124	0.0999670135335	0.00263494127017	0.0227141037439	0.201277798765	0.00879476086026	0.00643154400229	0.166987527936	0.0284149050073
a31	0.0996530081362	0.0957415712517	0.028016978543	0.164175578578	0.0111994274078	0.0188289287632	0.0747809994477	0.00660131187102	0.0263567805979	0.14365536013	0.0687641219888	0.0473118200817	0.188252160469	0.0266619564922
a37	0.0717900240446	0.128888907374	0.0286529873864	0.116596759688	0.0119601518181	0.0093905388891	0.0708276825634	0.0452523557028	0.0367271991685	0.0543368812975	0.0228561098884	0.0672229337904	0.330831426076	0.00466601767451
a31	0.185857900569	0.0182286307816	0.0083831715264	0.054316290291	0.0102477602891	0.0294739037015	0.168315186596	0.00771374912228	0.0194770763418	0.0696123061632	0.0797276987322	0.106599622022	0.180354808145	0.0616918813408
a27	0.182746120024	0.0259615181357	0.00138544920858	0.0151669181126	0.0114410041514	0.0100486048851	0.181489236639	0.0368265072255	0.0287151095934	0.01157818617	0.00469740701883	0.0323927300528	0.446172183551	0.0113790505869
a37	0.197404280479	0.00408914333271	0.0031206114865	0.00601517964	0.0221944251276	0.0288503902866	0.19071363733	0.0484745965531	0.0668298399758	0.0555555144439	0.0230692944181	0.0700144889982	0.209543910119	0.0741247182629
a31	0.193692050357	0.00626144973767	0.00188438903688	0.00268800413	0.0087209079578	0.017300612542	0.158690788657	0.0817587554741	0.11163632898	0.102588956356	0.0164752571283	0.0378899340339	0.218916621272	0.0414959149943
a22	0.190381237925	0.00460596501696	0.00209434113867	0.0135815022988	0.0215558020714	0.0247953807659	0.181225240788	0.0570134644125	0.0604972383744	0.0474882550494	0.00582694047786	0.00858694025051	0.364752076091	0.01759565074
a31	0.105862599211	0.0736176478191	0.0130297988686	0.017984889672	0.01438956256	0.0353569056	0.15356842129	0.0801935039029	0.091118287483	0.100650957166	0.00668089647376	0.0222859558641	0.21767212447	0.067588437449
a20	0.143183529066	0.0228914005898	0.00419984605375	0.0413389096638	0.0192578858365	0.0194213895763	0.157019088539	0.0633105597438	0.0621872053768	0.0478706841668	0.00809455533792	0.0070552964408	0.377882425612	0.0262872282644
a31	0.0624939786848	0.124672225362	0.0144167544987	0.01293701024	0.01019553266	0.026802411364	0.157299537968	0.0572936765613	0.0831179222474	0.104365967987	0.0210372307374	0.039673916896	0.177069399183	0.108624445545
a37	0.104802349266	0.138204105069	0.020644276568	0.0245177571122	0.0203197193161	0.0259520793254	0.104668202543	0.0656104666576	0.0745759448862	0.039545775495	0.0037272610648	0.0040568739252	0.308422451859	0.0649527506316
a31	0.0506963561756	0.134394508978	0.0206090893812	0.008493475152	0.012772550654	0.035689286974	0.169609601568	0.0895779277794	0.086481438318	0.0796511094993	0.019127480714	0.028187277458	0.142847550925	0.121862341694
a3	0.0670944989575	0.144009040545	0.045432665594	0.00762846695442	0.0161827399672	0.0268028831626	0.129134600263	0.0731768825719	0.0773151028592	0.0382362981498	0.00346463997008	0.0039506172247	0.241566515285	0.126005023446
a31	0.0503325366804	0.116102813987	0.0395367877634	0.00642468768	0.01127079918	0.032450813554	0.164280345716	0.099914372208	0.0882473989952	0.076280866372	0.019595677239	0.025494921808	0.136292493372	0.133775505233
a18	0.0473456427398	0.159225819445	0.0677637326437	0.0041126427237	0.0116692623269	0.021281509088	0.118056479501	0.0722523824401	0.0789158862146	0.034235828549	0.0028874713995	0.0049110424142	0.217809482644	0.159532786208
a31	0.0514757893802	0.114862958047	0.0535852592337	0.010948763934	0.011296648884	0.04010373761	0.13464340761	0.087488534376	0.0826150966428	0.0613549505529	0.022514962163	0.02029234154	0.10883871876	0.19997886494
a39	0.0378774660872	0.224540884955	0.0980411890661	0.0075325208519	0.0098451682104	0.0195727898112	0.039125854956	0.0726864933808	0.079707242442	0.0223712438544	0.00283645969651	0.0046609453796	0.211807013206	0.169394740512
a8	0.0558394205001	0.122701942886	0.0460516267162	0.00525653771	0.00938773172	0.030438282226	0.133535203929	0.092370871852	0.0996176598076	0.0556865642552	0.013530831947	0.01147308044	0.10651017094	0.217600080782
a21	0.0690949759882	0.181167391272	0.0521421040431	0.0197064079029	0.010478098568	0.01784963414	0.031102363088	0.0387684668352	0.0382506162928	0.0337303462128	0.043540316304	0.02963054264	0.167005769274	0.26753297318
a31	0.06098026755	0.14917939834	0.0432330636961	0.0095075733377	0.012276408304	0.018391615306	0.031855156806	0.0449837246084	0.034671490119	0.0285398868588	0.036487460388	0.02985549514	0.21824154046	0.281796912028
a28	0.0300317966946	0.140351328865	0.141026298572	0.0160025632867	0.008686664282	0.0200899600506	0.035466839324	0.070617940614	0.102676790208	0.028186389502	0.0077156753116	0.008457947882	0.20280012938	0.18788969576
a37	0.0880767638	0.136471867512	0.0587419759003	0.007991166724	0.010326518966	0.031081640004	0.048653842627	0.0448107367122	0.053694784762	0.049195336086	0.047827216788	0.021339533302	0.11111228954	0.29067628062
a20	0.089794420684	0.22868654367	0.0585497928527	0.00790662416052	0.009608814972	0.019729504104	0.0232132060416	0.040267684428	0.0469079162216	0.0291436532632	0.030793345196	0.01006226228	0.14171094192	0.263625264595
a31	0.074727494874	0.162401950614	0.0464447179528	0.00753951483368	0.009504192405	0.021404458866	0.027800542222	0.0220530729095	0.0166963620339	0.0216484713182	0.096181859214	0.029832602	0.23066275529	0.233101999126
a28	0.0408031352841	0.119646626096	0.136304140179	0.0124434561152	0.0074518069714	0.014525859222	0.0482734681	0.064113412546	0.114157454096	0.023301079728	0.005349228232	0.01177468992	0.228560253914	0.1732954019
a20	0.093173815852	0.122617079376	0.0591476745938	0.0096996074728	0.011752097262	0.023742329971	0.054585663984	0.028726044004	0.023375904429	0.0398685513706	0.049191450057	0.035664471988	0.12618211174	0.322273174544
a31	0.08381707576	0.204000091446	0.0524686116147	0.0076069631628	0.010461556241	0.0148905723564	0.016924992998	0.029011636984	0.0294198652164	0.019530954953	0.04827185651	0.02271189632	0.17546328864	0.28542065964
a20	0.0451944602116	0.0911061951023	0.115959118635	0.0148262784965	0.00914131008	0.021154408854	0.04198520822	0.075408254008	0.122485093278	0.0377248393928	0.014098471678	0.01262124478	0.22531960712	0.17297549576
a17	0.097489293554	0.114663198949	0.0539402493885	0.0106905242256	0.0136377682348	0.0243145095486	0.028414495326	0.0338883644004	0.035726558304	0.0332520039617	0.094587040722	0.026983221118	0.08698450868	0.345428252054
a13	0.082381867369	0.203505377035	0.050971498423	0.0110021688662	0.0129305035528	0.015186366227	0.0174554904768	0.032146082656	0.0265876612624	0.0231836566386	0.0377105698966	0.020207042828	0.1567492456	0.309982478588
a31	0.094019706338	0.191070152478	0.0472011415022	0.00937871815846	0.013230452289	0.0207989303792	0.030058222184	0.0223755832256	0.0111074720198	0.0129776444672	0.054796800892	0.0219940385	0.2150794978	0.25591161873
a13	0.0459286203729	0.157116900736	0.103224074885	0.0357544703042	0.010876370403	0.015333779404	0.03176028726	0.051288822186	0.09366699502	0.010604855534	0.0037768581	0.017340613576	0.23957122848	0.18375609054
a28	0.105898946169	0.108635076223	0.0400681454972	0.011919889483	0.0145794278796	0.020701086548	0.0270343234212	0.0236845373372	0.016055794306	0.0224976504508	0.0816055982926	0.04304550191	0.133548881	0.3507251202
a31	0.136774444342	0.18557804774	0.0399245911791	0.011966888136	0.0132159040608	0.0148303104144	0.015729678042	0.02355318253	0.018819379806	0.0127454335636	0.027453221298	0.01521140618	0.1908319056	0.29336561414
a41	0.0321921934698	0.101723946907	0.0772781573307	0.0268097443416	0.0122602219902	0.018881977714	0.1247674172	0.06097289516	0.11131791416	0.023438085626	0.002210223416	0.01696231529	0.2289001095	0.1622847858
a8	0.090825016711	0.0997235702652	0.0351998702281	0.0135874646989	0.017693826688	0.0230321351766	0.0301058495612	0.035160923684	0.0302091823532	0.0315630536777	0.0787622333506	0.039847179582	0.1378293506	0.33646035616
a33	0.0514057223647	0.208561239748	0.0389847579273	0.0164733532852	0.0197413064086	0.0160939076983	0.017457345762	0.027069605441	0.0207980837928	0.0165213367926	0.0154494494434	0.041860135884	0.1655642834	0.3440194826
a31	0.049348174867	0.117086593185	0.0276276037425	0.018065689856	0.0209176453324	0.0211106045296	0.0315266113872	0.0310443293916	0.020681274205	0.0178032068365	0.012090802228	0.034758451876	0.204536405	0.3934025978
a20	0.0886735489756	0.0508360720904	0.0476463136897	0.0375569247772	0.018233424056	0.03303548846	0.02672503864	0.05914446032	0.10367438278	0.013709769794	0.0510758924	0.02095709774	0.2336886596	0.2150428792
a33	0.106761894408	0.117818278469	0.0323475464396	0.0156823609087	0.0194791232452	0.0243101585227	0.0240674363946	0.0259616838962	0.0195465055981	0.018265914137	0.0852950096158	0.0201387921388	0.12587777264	0.36444749894
a24	0.0550054255049	0.203959369032	0.0361228371325	0.0176054550948	0.0203687512254	0.0154680381658	0.016109188858	0.024282228274	0.0170011057708	0.0143846221261	0.0129687585806	0.033534954974	0.1652021646	0.3679871018
a31	0.107746291003	0.172982322016	0.0402771141627	0.0142302476515	0.017284474997	0.01853649186	0.02965446813	0.025995004602	0.013435174808	0.011864407126	0.031172589588	0.0160780946	0.2468012492	0.25394207332
a20	0.069498513411	0.145238259593	0.065798425384	0.0632629418544	0.0160966889583	0.022029776846	0.02507938358	0.03908035492	0.0509300358	0.00596333863	0.00415208909	0.02540069588	0.2114665514	0.256002932
a31	0.0859956621908	0.0830606766533	0.0300618887747	0.0175678682249	0.0203473907492	0.0228880587409	0.0263354339846	0.0172283769173	0.0091054588116	0.0168169990373	0.100715364534	0.0262232502684	0.16749122272	0.37616235524
a13	0.0771004325964	0.145995968287	0.0387184260998	0.0483647713249	0.022190633073	0.02312224084	0.025466927906	0.04126214432	0.05348296538	0.006724008268	0.0049177092894	0.017509517354	0.2014523346	0.2936919232
a3	0.0997954208536	0.0918947100249	0.0298205080333	0.0212498737245	0.0218826929637	0.0217001893901	0.03029701018	0.0152662747507	0.00810846535914	0.0178291106938	0.0801683654151	0.030304194801	0.1600380948	0.3716451162
a31	0.154937298017	0.167037648561	0.0298300745938	0.0241698028274	0.0210379192276	0.014230001187	0.016382163792	0.016414892062	0.0085314427588	0.00911988828068	0.0168075380646	0.0131063158	0.21140673	0.29698826914
a10	0.0282247953	0.119494305664	0.044278126795	0.0342774587255	0.0227983788512	0.028609201514	0.1107603878	0.0657912558	0.08330484004	0.02110128515	0.004485673066	0.01726796484	0.1916684202	0.2279378896
</S>	0.0859439623077	0.0713963492589	0.0329617984933	0.0228806321973	0.025981743581	0.0277861862185	0.0335649502682	0.021742600345	0.0141778773726	0.0275160693635	0.0771990683867	0.02185020607	0.20576306048	0.3312354802
