 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.0423267037464	0.0357053771821	0.0842973093062	0.0656161747662	0.031583080179	0.177419285478	9.234743594e-05	0.00925966882603	0.137272560278	0.130211365617	0.280193056591	0.00602308474184
a10	0.040908723791	0.109537124317	0.182249869212	0.127296572367	0.03215709878	0.017542665306	0.0685135116291	0.0257764336856	0.1911563854	0.0017040912556	0.201878614758	0.00127887419388
a20	0.183868951649	0.0875193472052	0.011531112167	0.022094326472	0.17898456053	0.11420817362	0.000936446483207	0.0102371048054	0.188032868194	0.0020090749456	0.193257750487	0.00732025038048
a31	0.184142725859	0.013684728946	0.0042228680048	0.0219265324	0.078524930092	0.1984539819	0.00324416427046	0.0369380757334	0.172584848117	0.081637987792	0.197441412068	0.00719779590511
a20	0.0625034339793	0.0818293574167	0.0255674845912	0.172532612359	0.129518878263	0.053177683239	0.0389694917519	0.0921470836216	0.042780138064	0.00345999822912	0.293305329552	0.0042085208536
a31	0.0659945805883	0.14102461929	0.0108540248966	0.014937006496	0.18145985956	0.147124842972	0.00377508349907	0.161082230508	0.0158656116717	0.026035964097	0.213768024032	0.0180781705529
a17	0.111757663914	0.1092200736	0.0401481090678	0.194963380607	0.0445782366329	0.0352160016256	0.0278288373127	0.0477561913051	0.0289002730686	0.0144350117888	0.332987943598	0.012208279678
a31	0.00154442891449	0.203137485752	0.01150736313	0.0461959910068	0.110195608958	0.112203486792	0.0165296782507	0.1637788558	0.0383251680791	0.0123921725909	0.263078055875	0.0211116673089
a26	0.00165059754534	0.20598899864	0.0150740639691	0.217219649878	0.0388206163848	0.0654650670953	0.0258515929228	0.0622142155165	0.0298732955484	0.0148555841511	0.312571317658	0.0104150419047
a23	0.0517293049136	0.149986390281	0.0156519953033	0.01402614864	0.06798706762	0.167989219369	0.0222737549887	0.123654276725	0.100981356925	0.0262549985339	0.233453553029	0.0260119115077
a31	0.127273644238	0.0632689115869	0.0405441630735	0.055590906496	0.0446023227	0.0475285739888	0.0536964070585	0.129993432235	0.077749359276	0.0335782978186	0.272847074746	0.05332693006
a20	0.109725197796	0.179807572461	0.0479880614435	0.0781038651306	0.0608817763658	0.0707482733688	0.0294942132975	0.0200950393602	0.070434690091	0.0103299488141	0.300873956495	0.021517408818
a31	0.0907229418208	0.0314861437195	0.0394785469292	0.116824904984	0.086614127272	0.101084660477	0.0269839431282	0.086318973939	0.159931644674	0.0380785080014	0.183693847745	0.03878177571
a41	0.176530381381	0.051991591736	0.0396785888231	0.0983848114238	0.086843133738	0.0624644257008	0.0338336111777	0.0264651718716	0.151542054486	0.0158228373402	0.222886453418	0.033556943358
a35	0.15877697664	0.0371709873547	0.0405266493037	0.053047132052	0.062442240378	0.127424915587	0.0191089317771	0.0842521900893	0.132731090518	0.041725937503	0.194267188881	0.048525755752
a24	0.177239980412	0.0740634067237	0.0432785990094	0.02236685788	0.0370365686788	0.069101798436	0.0418223935802	0.0862738539891	0.04462136638	0.053231774919	0.265286386596	0.08567701934
a31	0.173485502402	0.0917151215912	0.0604126174638	0.0451016430059	0.0458556739482	0.043197537	0.0199374890701	0.0868470797495	0.133983746416	0.0287074714226	0.210081736097	0.06067439228
a3	0.0917453142676	0.0473807581388	0.0825375176429	0.120308529992	0.086489062791	0.0600484746888	0.029251170552	0.0260440424416	0.125185593706	0.00872634307766	0.21491656598	0.10736663377
a31	0.177543809326	0.0585245580334	0.0400562892634	0.0235146410748	0.047102031914	0.09718323718	0.029787533762	0.0908078693994	0.180735792919	0.037427052844	0.174404121298	0.042913060616
a35	0.171937961834	0.0594914728513	0.0563103979553	0.0556548729212	0.0891922213513	0.054876224064	0.0273646511754	0.0255093941926	0.121572030148	0.0116293397704	0.2083243252	0.11813711584
a24	0.191248228395	0.0880779410836	0.0419902177133	0.015653124556	0.033482894148	0.07984413301	0.030174578005	0.080042129906	0.129982395195	0.039824953864	0.14144994114	0.12822948998
a31	0.255543916493	0.0899642579639	0.0297035881925	0.0196861093085	0.0316891304258	0.153961258257	0.0218931114776	0.0153508217634	0.105981207752	0.0508173829642	0.20753836898	0.017870843976
a7	0.124849978736	0.0751018490898	0.050402762445	0.0603012478674	0.0819598594184	0.075627826318	0.030435237486	0.0288619787475	0.11520967637	0.0119423280082	0.20921439886	0.13609289312
a31	0.175833159607	0.105107958787	0.0323753681799	0.0255925011836	0.040112083967	0.086202422347	0.0286443649988	0.0484924077092	0.163149756908	0.045073786094	0.159179129404	0.090237082
a28	0.250030233488	0.084090705428	0.0283119588294	0.0260412322176	0.0412270913318	0.042345871622	0.022867763704	0.0283135204633	0.075490775732	0.0125718426821	0.21623618042	0.17247283384
a38	0.152190514585	0.125236114497	0.0363145292016	0.0323116679972	0.0427714262098	0.0609672840896	0.0270441948258	0.0681219643152	0.114517173595	0.035894268428	0.12570025192	0.17893061012
a31	0.227072695816	0.115448396809	0.0431821814872	0.0205801567012	0.0380254058811	0.064354497531	0.025069316204	0.0131555309989	0.0163835003834	0.0389207698287	0.22065114811	0.1771563798
a38	0.101517201548	0.0363774346259	0.049511933342	0.0536295947882	0.0657001263366	0.078674312052	0.038867782836	0.0489388828095	0.03810994196	0.0174530571721	0.21127541686	0.2599443496
a24	0.16965702379	0.101148354617	0.0430913170819	0.0209163368128	0.0364332465631	0.087921922912	0.0400448005391	0.0371076992295	0.0197707812876	0.0425173135025	0.1276053973	0.2737858256
a31	0.29458200282	0.0667926963493	0.0323186846763	0.0143183861967	0.0277414127361	0.067854795448	0.0294258946473	0.0070529561094	0.039661212004	0.0445438853501	0.19997518118	0.1757329472
a27	0.0852647826552	0.0693152155898	0.0322530741961	0.0583960367368	0.059251346072	0.05602362762	0.025785324102	0.028258342063	0.04519842935	0.01200832528	0.22975845914	0.29848703814
a31	0.166686955763	0.0909164240553	0.0463139915429	0.021844532235	0.0316899610288	0.0802637170924	0.0390672501618	0.0339867819506	0.0705243494548	0.0645068847907	0.11620915426	0.23799003626
a28	0.133457731324	0.0913357162327	0.0244878224439	0.041648190157	0.042860477938	0.035950349594	0.023118300586	0.0193980938218	0.061155123972	0.0136004059601	0.21977395416	0.2932138681
a37	0.159969792058	0.100703048521	0.0467770999141	0.0250435955057	0.0345576857052	0.0621801782641	0.0398143556627	0.0588775315334	0.0544248662511	0.0420818644861	0.085109388	0.29046057834
a46	0.262214889905	0.097935849716	0.0357137188793	0.0198424487628	0.0301868160274	0.0629354390816	0.0287793184352	0.00548821826582	0.0555547310066	0.0355111261801	0.15707340266	0.20876405884
a31	0.217297215327	0.12657999019	0.0545941861205	0.0208321754186	0.0229709343892	0.0377281996044	0.0101485022927	0.00738901764578	0.0195159175476	0.0772705627087	0.23262786994	0.1730454342
a33	0.0596200517689	0.019780717706	0.0202262297086	0.0334359939351	0.0311670693328	0.04268539574	0.032555068188	0.0194943797848	0.0312637182	0.0240647484605	0.3117564161	0.3739502296
a23	0.17285058018	0.114464600941	0.0760211289035	0.0199574922079	0.0227413196202	0.0371098794584	0.014510416094	0.0117689624606	0.0204090314567	0.0789051861983	0.106350976	0.3249104302
a31	0.180891569299	0.107203839322	0.0563659752961	0.0304308185842	0.0238502263207	0.0360298594008	0.0141103585972	0.00817745797944	0.0216772334049	0.0539171779562	0.1781817456	0.2891637576
</S>	0.0387499595109	0.018681968285	0.0207966391609	0.0331558962105	0.035356025338	0.041406732272	0.0370017232752	0.0255131875406	0.03219294492	0.025654368881	0.29705697652	0.394433602
