 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.0872727480776	0.180737467329	0.10804241041	0.23496245807	0.14075798842	0.21062018888	0.0376067824894
a39	0.0098917323158	0.307159338735	0.231957096123	0.0797454680595	0.11276556258	0.250148368222	0.00833244820232
a31	0.148232059825	0.19494348437	0.14579048799	0.20936029956	0.0458457945746	0.237894624042	0.0179332262447
a0	0.0192280055285	0.244970114819	0.392103441584	0.0805526937751	0.0325846358181	0.227149257903	0.00341187085123
a31	0.117685379078	0.189212754394	0.131573545388	0.286762005692	0.0189043422	0.22650217634	0.0293598352188
a13	0.0570515608653	0.23248550746	0.254798694049	0.136040021094	0.031171402336	0.285681176	0.0027716502666
a31	0.0225102964216	0.0547787811382	0.113056971987	0.400921444906	0.07949874592	0.282361358136	0.0468723814944
a37	0.035337712807	0.181171137216	0.0966019392858	0.203271095237	0.096394373866	0.345140783	0.042082892328
a31	0.0445426651043	0.039900509819	0.0412477585378	0.205162180618	0.146582712096	0.364900552664	0.157663608706
a11	0.0151922020969	0.306029948145	0.0360313006365	0.0965781366784	0.033750828464	0.26455465912	0.24786291444
a39	0.0807714624203	0.172174342388	0.0854189627029	0.138534614085	0.059279854195	0.157024642015	0.306796109985
a0	0.0559827635654	0.379226507189	0.0601733625993	0.0407754696022	0.0499637334354	0.085088683622	0.328789458776
a41	0.0713563393736	0.391941208385	0.0366381287263	0.0188035433573	0.0391760123334	0.06848598654	0.373598823206
a0	0.0630568843609	0.393027800565	0.0259316563589	0.0200610959126	0.039992810632	0.11414826894	0.34378147352
a20	0.145869515478	0.274320645373	0.0260725788279	0.0241137492877	0.035770919292	0.14270960964	0.3511429964
a31	0.150777611868	0.205185409667	0.0281913090205	0.0360978456401	0.037377720234	0.195528220022	0.346841926
a30	0.148676936268	0.065532955395	0.0150792961425	0.0345168518841	0.014650396328	0.288527853128	0.4330156772
a41	0.213893668764	0.107912408735	0.0296449217347	0.0347501161071	0.052724539676	0.21031234576	0.3507619876
a31	0.125782666319	0.223721458016	0.0281886381425	0.0298599470325	0.0285402186	0.21257646539	0.3513305908
</S>	0.161267603841	0.0740671504748	0.0200450022916	0.0471109163606	0.0159123962	0.21710211294	0.4644948044
