 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.0158908176513	0.466606698689	0.1169459112	0.00238271938459	0.0126872587526	0.00869155383852	0.347122729633	0.0296723033118
a31	0.0510385080221	0.51531245506	0.089609093172	0.0416553004075	0.0789111922991	0.0826589206249	0.129349778856	0.0114647397474
a15	0.00202409085302	0.376971653345	0.196068237597	0.00622958999863	0.00923057117233	0.0906614210181	0.315580085861	0.00323433822169
a20	0.332148958357	0.02325764098	0.24410834836	0.00818738051744	0.00286553916	0.00926700292624	0.34151987532	0.0386452660978
a11	0.221601078609	0.085369406752	0.27277209141	0.0052826668794	0.0070412950286	0.00563431851917	0.37214927628	0.0301498684904
a31	0.23005157632	0.124468075864	0.228702831736	0.0219150870098	0.0538237992932	0.0222412828925	0.307090397132	0.0117069517048
a39	0.204052144635	0.295105359832	0.0750173903484	0.0032365391888	0.0517426524268	0.0219785926813	0.34359446176	0.00527284012965
a46	0.0156718876353	0.246394468214	0.123694677748	0.00897754633878	0.0158332976869	0.0242136285688	0.55892980398	0.00628465896326
a18	0.0720938511913	0.323451731112	0.0525948956494	0.00895109768556	0.00548426357999	0.0098265676288	0.51511815382	0.0124794789752
a31	0.0759562364225	0.291202382984	0.0626122087881	0.00637381201493	0.0117525627962	0.025228929773	0.508770542876	0.0181032911257
a13	0.0591787384654	0.321306084832	0.0912519318557	0.00907449185	0.0556063438218	0.0330795019727	0.38150974896	0.0489931577304
a31	0.0400709448403	0.269164767747	0.0317707400999	0.0358606208508	0.0259260076042	0.0522281840706	0.5340874397	0.01089133994
a46	0.0310605997148	0.247225058271	0.0233404605377	0.00779218593857	0.0169986551584	0.0326370809616	0.45729262738	0.183653326715
a31	0.0381225350026	0.191160290659	0.0281988068695	0.0992433450478	0.0409047434416	0.0571531101598	0.525416938	0.0198002199
</S>	0.0195758637155	0.159874322273	0.0403911193543	0.00400832759038	0.00450886639476	0.010254362412	0.4878172225	0.273569938142
