 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.0305985470801	0.247647673507	0.00496819918126	0.00321911554126	0.00116362353257	0.00112169709581	0.0215179589452	0.000516259820804	0.00652031743939	0.0227641590528	0.00729858231613	0.104715085744	0.0616731314787	0.138826462623	0.302400971396	0.0413690101465	0.00367922742229
a8	0.145724865283	0.0570016292532	0.000133779567007	0.000451510276245	0.0115691361847	0.0225025974266	0.00164970244642	0.00370040564889	0.00859208620856	0.177496351348	0.042025944184	0.176831004372	0.060993696503	0.0288577545687	0.0845913726734	0.176820432757	0.00105770502095
a31	0.0102356709749	0.203722290325	0.0119547927358	0.0185646096164	0.020659439568	0.0153638894852	0.00450572432592	0.00502377037665	0.131009765701	0.005002131432	0.14216165164	0.16888027468	0.0099624661538	0.0447762489212	0.00789882739878	0.187007691204	0.0132707570311
a41	0.0242934876874	0.279883811774	0.00342312032473	0.00219166717438	0.0181432904079	0.00544203335292	0.00453080310483	0.00417307651079	0.0005804595625	0.00138989261956	0.0243010091881	0.0512149314402	0.021201356569	0.0301156717215	0.22618391154	0.302733467546	0.000198012069702
a10	0.209736526899	0.0738932965303	0.00555463869646	0.0100375361836	0.0565723314808	0.0100010204131	0.00619529950922	0.00269968764114	0.102837032957	0.004555397846	0.0604190273462	0.03385667701	0.0527902569252	0.0319137673124	0.138709207163	0.178013967773	0.0222143517207
a20	0.229761281519	0.0208197367707	0.00378075957561	0.00385496030914	0.00753417462196	0.109462034377	0.0216424923286	0.00248373057858	0.0565733898654	0.0128101215	0.076824264326	0.022250183386	0.0848971015295	0.0249101727064	0.11851589413	0.193725132836	0.0101545696192
a31	0.209042151396	0.0118338721698	0.00075059845269	0.0009879613976	0.00498289322988	0.133303832858	0.0282773154851	0.00926000997786	0.049230250215	0.046104611172	0.089237233836	0.032426537628	0.0654612233237	0.00348622693288	0.113245634888	0.189638798787	0.0127308734107
a37	0.325645844939	0.0186018621889	0.000122634716305	0.00015009132532	0.00492744010716	0.0290756173212	0.0125256526122	0.00211074812715	0.0305707705235	0.0325811700378	0.0358105092459	0.0297117608567	0.0627980160281	0.00930291508367	0.142675456883	0.261452169633	0.00193735521731
a31	0.161400226782	0.0138886418628	0.00366301348454	0.038275702372	0.0045066783706	0.0283899283088	0.0533386235833	0.0179290192083	0.0323313137087	0.035321886896	0.157102279978	0.094891731358	0.0826876382994	0.016024629645	0.0417958653159	0.187413604627	0.0310392052401
a18	0.20087038031	0.0401235176795	0.000878936668115	0.00552648283646	0.0100704882772	0.0217313806187	0.0393747869874	0.0101723447794	0.0150187579372	0.0257896360666	0.0579438702857	0.0688921467201	0.0684000866803	0.00564902787288	0.0601662430266	0.366558140024	0.00283378860578
