 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.162227882082	0.130714046522	0.0300076269116	0.450641106774	0.00632153073	0.21936238724	0.000725435953023
a18	0.057582922395	0.38047084866	0.056675444812	0.425794223262	0.06793232096	0.0107915517622	0.000752646608769
a31	0.154473938775	0.130375789192	0.06829850188	0.40681090789	0.0109618881252	0.207816661961	0.0212623192093
a20	0.169244391094	0.0245712793869	0.138471456426	0.3730931012	0.1386426586	0.155790534466	0.000186586197664
a31	0.244642766796	0.0203779662171	0.02567217502	0.39532254424	0.00498185662	0.272852992855	0.0361497259901
a37	0.208555688695	0.017474763855	0.186953455832	0.324102320596	0.105357334206	0.156886577852	0.000669863986626
a18	0.102655638315	0.0100908461778	0.05808179158	0.3850698364	0.17101977912	0.235677553625	0.0374045529417
a46	0.0281381160971	0.0265944884483	0.036573654448	0.596324709	0.0681035634	0.224680903366	0.0195845678159
a31	0.0185277090582	0.0327764042407	0.059433598752	0.414505779	0.1986215586	0.24582220136	0.0303127755612
a46	0.0280787974176	0.0216909145613	0.0238358630151	0.73368121594	0.04682953918	0.0153316353106	0.130552009407
a31	0.0171854865321	0.0168546978166	0.181756527478	0.2708439536	0.2356305086	0.22756924059	0.0501596201073
a46	0.00304883995921	0.00671759243804	0.0079338853065	0.7370371084	0.05156374136	0.0374237300858	0.156275060901
a31	0.016223325984	0.016627948484	0.182736125978	0.25943115034	0.2438084002	0.227729123356	0.0534439360489
a46	0.0041936092965	0.00919466415321	0.00883464118248	0.726688975	0.04424756896	0.0764471925932	0.130393351777
a31	0.017099684868	0.02028316557	0.102147235052	0.30254001206	0.2457465906	0.25043043641	0.0617528847939
a18	0.0624716344062	0.089387160482	0.0156005406602	0.516354898	0.063949418	0.13933609574	0.1129002501
a31	0.0272166702413	0.0514085600939	0.10059063151	0.23120677728	0.2320729946	0.26732735124	0.090177035362
a37	0.0917995221792	0.074664866792	0.0335963632	0.3391838594	0.0993471102	0.177224856726	0.18418342988
a13	0.0179965311786	0.0768401105715	0.135912577594	0.14028952256	0.2030267012	0.3022579862	0.12367656719
a31	0.0376650640037	0.10801728855	0.123443571346	0.12073854182	0.170776731	0.36499439156	0.07436444552
a20	0.0434538864	0.059812924196	0.04879115822	0.1961995424	0.1496874192	0.231360463416	0.270694645
a31	0.015436702944	0.0832105315963	0.138913416136	0.10228569488	0.150397958	0.3585759492	0.15117971432
a20	0.115093154971	0.030463009986	0.0623905875	0.08731850184	0.13296553312	0.280015424388	0.29175379874
a31	0.0164524307964	0.102405748854	0.11767145258	0.06878820713	0.1478618302	0.3621317108	0.18468863696
a20	0.122342805807	0.023070368589	0.0557557164	0.06359167828	0.13087962274	0.299505470336	0.30485434852
</S>	0.0176886288947	0.128205772504	0.0976992480145	0.051462999026	0.1486371006	0.3260058998	0.23030033492
