 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.053527461858	0.153012979662	0.12853918479	0.253442117913	0.017198601162	0.04342407688	0.0766636745576	0.274191902782
a31	0.028722445906	0.092112791918	0.176832983516	0.202860077194	0.0918115626489	0.132969335641	0.114331772812	0.160359045718
a7	0.000957083674988	0.0185797298691	0.267843081164	0.103830513785	0.0384152515603	0.204505511433	0.12810826367	0.237760550747
a46	0.0399265886526	0.131034050176	0.299180867605	0.108713168049	0.0307604040517	0.054784591052	0.152082860136	0.183517463215
a10	0.00211696178057	0.00275619315021	0.0121484924576	0.30706411663	0.00999979296081	0.0313222158	0.4039720276	0.230620221698
a14	0.0120405267682	0.00782436063584	0.0289435222309	0.315507816285	0.00373209506183	0.02430879862	0.32814357162	0.279499293345
a31	0.15047154562	0.0893412787458	0.0954257448912	0.192999066328	0.0232227619821	0.05324718196	0.14661698464	0.248675428494
a0	0.138126211618	0.0113394604049	0.192670188576	0.196459152873	0.0064071534732	0.0367631576674	0.0729818836	0.345252798587
a20	0.173144744333	0.11892745525	0.031203656243	0.047936820459	0.0182818522183	0.032337898234	0.190382056484	0.38778554256
a31	0.0847656122469	0.0530782152846	0.0924682377185	0.0943231716162	0.0392693755477	0.0645826660308	0.1846599754	0.38685275954
a10	0.011764188797	0.00794771237161	0.0242707393933	0.209595394524	0.0145856002148	0.0691743895597	0.276159016204	0.38650294212
a0	0.134331206227	0.257195273292	0.127758832329	0.0113916135889	0.0333228344076	0.0218353025722	0.02071107148	0.39345382506
a18	0.0568614153201	0.158410712005	0.0482675262705	0.0203384060823	0.0618748819864	0.0576225890911	0.18978007228	0.4068444434
a17	0.0220294892002	0.114314716758	0.0215257397605	0.0404726917696	0.0541982339059	0.0763725341475	0.260280478728	0.4108061362
a8	0.0181787278014	0.125741095532	0.00952326283692	0.0647298413313	0.0492330516144	0.0478620657688	0.25161320456	0.4331187292
</S>	0.019547319881	0.107236153012	0.0111237269291	0.0358310353949	0.0451823907168	0.0566913376322	0.293187396388	0.4312006422
