 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.231766663069	0.0738015606083	0.0760042795694	0.0136259637025	0.006232490451	0.201255203412	0.00722083360282	0.015413701839	0.365790548464	0.00888875875054
a31	0.0123584862629	0.056364591164	0.254322885761	0.149200892186	0.16973177349	0.184124149645	0.0314634945289	0.0148568921921	0.119657693721	0.0079191255757
a13	0.0221706922759	0.130788595915	0.100308325335	0.135450558617	0.191387578246	0.193906251557	0.00878398618374	0.0158397427134	0.201048434564	0.000315788721866
a37	0.128151327426	0.0882121849695	0.113854133598	0.0274485946634	0.05045428639	0.321940869466	0.057060062516	0.0216474467014	0.176871506572	0.0143595646799
a31	0.123856267397	0.0852600964934	0.0518490163436	0.0649457421274	0.129117724108	0.273297916843	0.0421996517302	0.0321705006836	0.190473166716	0.00682991719592
a39	0.198852221506	0.035980015639	0.0522204350439	0.111855776467	0.191480915294	0.0384310214156	0.057931488974	0.113096878804	0.199893419947	0.0002578438931
a20	0.194365165148	0.0596838511587	0.0125893113627	0.0443248255675	0.0131072862497	0.315713401361	0.101918568652	0.0599993210866	0.15012020485	0.0481780802407
a31	0.16841857072	0.1732077533	0.0347126164884	0.126884905604	0.0440342915389	0.153454200051	0.0615391368815	0.0335021252443	0.165304011128	0.0389424072046
a0	0.0508803305114	0.271621778895	0.0857682567492	0.111271401881	0.0549094680251	0.0342366158355	0.0290543429722	0.146742993188	0.214779325893	0.0007354764696
a31	0.020046900208	0.2024169223	0.0430233598528	0.11260249991	0.067733488962	0.154843730228	0.0927035184962	0.088585632216	0.129266967708	0.088776960454
a20	0.0139712202865	0.0821000657224	0.0468409647244	0.112101115707	0.0436328083442	0.0754961526255	0.202045128162	0.0921331656846	0.31882603294	0.0128533788654
a24	0.02914149386	0.15556327074	0.0618820092362	0.103299793114	0.073810610648	0.147922639114	0.09660838945	0.0915739398	0.11612446256	0.124073425288
a31	0.0457817581962	0.144237607845	0.103013677755	0.0651690070926	0.0635154025364	0.213052182084	0.091651651768	0.053323515291	0.194392733129	0.0258624423584
a10	0.0134009791563	0.0721758312845	0.090221127964	0.123687325279	0.0416699312709	0.0699336010348	0.122007711037	0.041470875932	0.3721377966	0.05329481588
a27	0.073056163876	0.1250701143	0.0481618987077	0.10689331081	0.062692609427	0.13026918526	0.0925047240512	0.05897601148	0.1733150551	0.129060932548
a37	0.101159098166	0.12412527372	0.0593101280614	0.0674062186486	0.042724500272	0.185416906476	0.10867637515	0.03248317724	0.20996313288	0.068735178716
a31	0.105297159586	0.0854735035	0.0521590933273	0.0608600794736	0.0286150643064	0.14062121974	0.124583705272	0.0580575272	0.244894684	0.099437976912
a18	0.0640606227517	0.0204554739504	0.0571129730555	0.0462785562148	0.013645590125	0.077225671686	0.145083598524	0.02334052926	0.3762319926	0.1765649948
a11	0.163699783501	0.069083679774	0.082906887996	0.0349602327567	0.0206369214974	0.075758631514	0.098477109264	0.030977654812	0.228408538	0.19509056186
a31	0.155779461108	0.052288262866	0.10960382024	0.0375189396777	0.0107249039313	0.062481396468	0.059638006228	0.02657422722	0.330860471	0.154530513
a28	0.0198081418268	0.0116929368186	0.0425608820339	0.0205960271956	0.00931034231404	0.1181043599	0.0829724833366	0.025375555912	0.4515232084	0.21805608
a31	0.123425251219	0.100612160954	0.0389074102573	0.042750166089	0.0162136227172	0.078757053858	0.0341289757632	0.019846313708	0.341418992	0.203940066
a20	0.137615797007	0.0050662565672	0.0396210221356	0.00880587685492	0.00314246789239	0.12477117178	0.0412885822276	0.018972269896	0.317481665	0.30323491384
a3	0.0817875459216	0.134486385812	0.0325531547233	0.0350309015243	0.0147993870017	0.0676726076088	0.0437839756997	0.0184276177286	0.315041698	0.25641670976
a28	0.0801483141526	0.0989802595949	0.0398077299873	0.0369422248932	0.0115084091068	0.0545790198151	0.0238015830673	0.025668035588	0.394458648	0.2341057954
a20	0.0596778008075	0.112884104472	0.0240938074444	0.0159870801742	0.00685035915371	0.08414636088	0.0558555806568	0.026216689126	0.435619124	0.1786691095
a31	0.0433534453628	0.0767834295592	0.0439460412076	0.00865061726	0.00666821052013	0.0420112603778	0.0680770907034	0.021792554412	0.4260175654	0.2626997614
a46	0.111031631729	0.014294277766	0.037065583556	0.0106892788727	0.00441041343648	0.043170264	0.011896998396	0.01246889648	0.427380878	0.3275917554
a23	0.0431123342721	0.117648686466	0.0321221657948	0.0216876234968	0.011524811691	0.049522872275	0.0673496976882	0.0260465333228	0.3516338686	0.2793513712
</S>	0.0164313355606	0.13237872284	0.0519349001949	0.0265234022224	0.0122286533274	0.0220051359473	0.00976488784634	0.026189244114	0.394070297286	0.308473396
