 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.0682064032654	0.142959006494	0.121787476507	0.0110012284155	0.007469652768	0.449727603538	0.017052313016	0.15910608041	0.0226902749399
a16	0.181932991819	0.0278540769222	0.0471761161576	0.00195998466102	0.0354140363587	0.388185870039	0.121487740494	0.0688436505434	0.12714553992
a31	0.0787139534014	0.160120127823	0.00925329829172	0.0225864115168	0.0718114424154	0.402709655669	0.03675947317	0.0654523216012	0.15259332326
a24	0.069929349028	0.131040537536	0.0376384914528	0.00163225942546	0.0139973333609	0.519168591126	0.0303096370017	0.0637497563737	0.132534093161
a28	0.0930980080558	0.110774656756	0.021789629018	0.0122454690746	0.014935998794	0.37568456751	0.0382384887392	0.154191717324	0.179041517289
a31	0.151294858429	0.16721385352	0.06998455384	0.0205119444417	0.0197229497338	0.360347140686	0.0268431875935	0.0539188276617	0.130162691868
a41	0.186899615633	0.02727437999	0.157639313521	0.0184779540593	0.0160881323059	0.364651656837	0.0281307963365	0.073741604943	0.127096550208
a31	0.0351558372368	0.03776795642	0.06578411116	0.081233989808	0.122349320879	0.309599375081	0.0971221977164	0.0617471109213	0.189240077907
a28	0.0555293772165	0.0114542995808	0.19768782215	0.0398086763238	0.123330355303	0.337208427349	0.0279671798204	0.0760150177729	0.130998831853
a20	0.0571382673896	0.04986527156	0.020676324568	0.12129090932	0.0519717741042	0.179933804778	0.0577195228671	0.110923680041	0.35048042945
a46	0.0302701397126	0.0312051978838	0.02367197492	0.193286341294	0.0576463854438	0.160467069095	0.0480904487289	0.092622577212	0.362739852638
a11	0.0753424632872	0.0806326354753	0.109411832714	0.188610505756	0.0487265001836	0.0432694496095	0.0430304453381	0.07061852176	0.340357673953
a46	0.182354888365	0.152847336192	0.0722779410565	0.0507707593217	0.036586915123	0.0509952939918	0.0285255050235	0.0597256659278	0.36591568386
a31	0.177416707401	0.068994695073	0.0418199571196	0.0849009637375	0.0610437257458	0.0855958195584	0.0939898101681	0.048876037242	0.337362308344
a17	0.0229654058554	0.0850617423883	0.0986171255783	0.0362602159519	0.203010477938	0.097929977824	0.0274922497714	0.0712845576013	0.357378269758
a31	0.204166815215	0.108678765775	0.0594855341757	0.0306727521308	0.0422829994759	0.058023936612	0.0255315112786	0.09325482172	0.377902855382
a20	0.0481555843294	0.155150164824	0.0313146516968	0.0268939887862	0.206008131149	0.0562341568636	0.0376551541709	0.102856919698	0.335731263166
a31	0.211466788907	0.136867828907	0.0464332556309	0.0672081060865	0.0504715088833	0.0307095334081	0.0195247169895	0.05123153478	0.386086712048
a13	0.0743400072418	0.179450955854	0.0201516177803	0.0385559679906	0.188979590599	0.0193556250601	0.0316974586401	0.118884121239	0.328584659892
a18	0.190498059627	0.186108007607	0.0415743394104	0.0925551166807	0.0328931778681	0.0140659615386	0.0091055104912	0.04497701392	0.38822281352
a13	0.197646089073	0.206257593049	0.0354409454142	0.0806226157641	0.0582596981216	0.0102901085793	0.0048053755966	0.02675743696	0.37992014556
a31	0.212954051079	0.215410796055	0.0159344327012	0.0673011725521	0.0390189703009	0.0118704966059	0.011131510786	0.048956224252	0.37742232144
a18	0.0952395874222	0.152590628394	0.0231731496305	0.0433190274896	0.18231274856	0.0193323209137	0.0258664953914	0.091894989474	0.36627103512
a3	0.215854646729	0.145707208679	0.0452922268049	0.0992697948973	0.0275185049489	0.0233059449315	0.0145994301905	0.035693452826	0.3927587994
a0	0.21590711338	0.20508449262	0.0395577515677	0.0602522684305	0.0504389539481	0.0165949352166	0.00318279709224	0.0336421842972	0.37533948704
a20	0.216807093305	0.182700446258	0.0370221494425	0.0742542748703	0.0408042487001	0.0166774279765	0.0089416027162	0.0442658187562	0.378526906126
a31	0.231259330441	0.194073520492	0.0330763129667	0.0609220146899	0.0436411474202	0.0182782160185	0.00514552341791	0.0375732021258	0.3760307384
a13	0.101122267915	0.153488920905	0.0306892210114	0.0635575282341	0.142524736084	0.0388047622237	0.023992680492	0.0765430557475	0.3692768306
a31	0.21480109125	0.166044959422	0.0437808483079	0.0814354035964	0.0179496383156	0.033456231797	0.00861588606742	0.04211049468	0.39180544308
a20	0.141618120756	0.17457259677	0.0431104375989	0.0723294044801	0.0851343107979	0.0295576120769	0.0146188525162	0.056906860014	0.38215179492
a13	0.188734228807	0.131533664591	0.0545127168929	0.102472351938	0.0201071644012	0.0425172945549	0.0082789731345	0.0490544972597	0.40278910608
a20	0.216310129389	0.196916083021	0.0432412269954	0.0494678524153	0.017615386842	0.0317922190836	0.00496249423611	0.0529380876937	0.386756529
a31	0.198792748741	0.164113920498	0.0464144727009	0.0751939630348	0.0313848762702	0.031386073342	0.00933168336862	0.0576560604428	0.38572618
a17	0.110873778904	0.155729698444	0.0381040044959	0.0728472016963	0.0842336613427	0.035128214863	0.0128605436682	0.062019019489	0.4282038898
a20	0.189950148182	0.144868101049	0.0487035950674	0.0920954285266	0.0193249232084	0.0430889034197	0.00758604256251	0.0552679513394	0.3991149139
</S>	0.199703499021	0.18390840741	0.0426177649476	0.0562863505184	0.0254170086476	0.0322972864033	0.00389295636421	0.0672863316945	0.3885903938
