 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.0908847091307	0.110999333807	0.00131066744541	0.000234882337764	0.0042489702696	7.912020346e-06	0.234838618057	0.018613803682	0.282654551694	0.253593892832	0.00261264806247
a28	0.00859319585067	0.0237046890502	0.180889752047	0.000119943869214	0.0487021349787	0.00355657491738	0.246862258426	0.065048568564	0.20227814454	0.216673317025	0.00357142290447
a37	0.0510913409012	0.146761555791	0.198633723901	0.00018165626194	0.0479189574222	0.0775189631936	0.223901617492	0.0388948745828	0.00572935088612	0.202194594518	0.00717340346888
a31	0.129205052647	0.0694939739014	0.189207632496	0.00239856527434	0.0627773390512	0.0011254890821	0.232638830778	0.0355187517214	0.0408599229044	0.228919354337	0.00785509033876
a17	0.143461132762	0.0230509517474	0.1946256246	0.0039855408952	0.0117735925079	0.000342092386461	0.108307112183	0.0142951753368	0.107314601886	0.38373355486	0.009110580108
a31	0.198974369436	0.00459023139832	0.166649943094	0.00334064932235	0.0604794649471	0.0102834344729	0.159472669243	0.0153509736428	0.151769402071	0.212448458981	0.0166404392848
a28	0.274743572086	0.0614826760695	0.133290827649	0.0356762564792	0.0349455334807	0.0012749675628	0.110486193764	0.00643961011692	0.022623828756	0.311932022752	0.00710454724
a17	0.192334581894	0.0100485429728	0.0759981105	0.00687121523768	0.0237866049451	0.00808574145511	0.256486848303	0.0166745143435	0.0891984284389	0.295569377679	0.024946063765
a20	0.160685866958	0.0165793660018	0.0581058488946	0.0054725402675	0.0120799120261	0.007328028049	0.246223589932	0.0190554861592	0.0528311469074	0.3844674152	0.037170760002
a31	0.170900673641	0.0391763025518	0.0762284183672	0.0014167594676	0.0113438270837	0.00925850791804	0.200237240426	0.0149040789454	0.0522615531394	0.388046236551	0.03622640546
a37	0.181798972193	0.0482890081346	0.0377643655456	0.00301878334559	0.0536709725583	0.0236617527093	0.167788123712	0.0060958425508	0.0165399173328	0.386882174663	0.07449011904
a31	0.159445215105	0.036377483224	0.0840153333934	0.0037501534013	0.00842076135331	0.008551473075	0.219457559876	0.0216114122812	0.035479465444	0.381453557098	0.04143757448
a18	0.0711490748447	0.148021884042	0.039221065754	0.00385652945376	0.0363894618424	0.0163579610599	0.10048674614	0.0059773149522	0.01965070138	0.421331960583	0.137557321346
a8	0.0232136482533	0.0132010955769	0.0392850034564	0.0048016019948	0.00740284383817	0.0095350859812	0.198041649233	0.0236899527334	0.076360750936	0.539371807608	0.065096584228
a31	0.0118847456309	0.018460606727	0.0130213586006	0.00860245849554	0.00823767657767	0.0164824349534	0.0693168954198	0.0391975214952	0.164029610984	0.568968514895	0.08179817152
a24	0.0190713575956	0.198693704531	0.0158084498133	0.00312090925165	0.0647047328178	0.0309397374429	0.0646024978114	0.0136471457143	0.0226487327	0.366812183836	0.199950524828
a37	0.0219400640493	0.0213704591527	0.0822517438031	0.012786809043	0.0110275591333	0.0158468924024	0.194167910924	0.026434746158	0.020717065322	0.446872777783	0.14658397724
a31	0.0350177543896	0.126529876651	0.0346772487112	0.019195217248	0.0111285201416	0.0411308009141	0.0808789510206	0.0267073355516	0.020950548484	0.506944424319	0.0968392928708
a30	0.0159637151316	0.166917738347	0.0447840653436	0.0031806944192	0.0366412064433	0.0208377790705	0.0584013166691	0.0109116748096	0.03594097579	0.340113148237	0.26630771865
a24	0.0394072805829	0.0282257808911	0.0961794889546	0.0265717612766	0.0122746479188	0.0273047815998	0.125956414618	0.0261769128602	0.02730480604	0.523316555367	0.06728162874
a46	0.0568877250611	0.064687239318	0.0267725562287	0.048325129101	0.014056259037	0.104865350455	0.0455002956344	0.0290609335612	0.012245909092	0.398658527536	0.198940110225
a31	0.0205901385567	0.0567798569044	0.0239471324436	0.0276917548725	0.0138697005008	0.0342995314219	0.0394992970771	0.0305993963412	0.09879477564	0.531833762053	0.12209462416
a8	0.0205887453546	0.178313850654	0.0128935535121	0.0050464219434	0.0110593400402	0.0113979510576	0.0262951676339	0.0066585100295	0.088209838576	0.29084036755	0.34869623844
a31	0.0218510587117	0.0181960451059	0.0215703007207	0.0373318483545	0.0127108514559	0.0219058397674	0.0368198128069	0.0293152284567	0.12943276869	0.5138218908	0.15704435392
a3	0.0216112839284	0.165732950931	0.0187648503531	0.0129381116779	0.011051418754	0.0106440612446	0.0281620076621	0.00726503679834	0.06037894509	0.32473155426	0.33871976626
a39	0.0493632702387	0.0188732778979	0.0273453158969	0.0415450626533	0.01408840244	0.0189523411331	0.0331089266859	0.0282508360771	0.12097576733	0.41469960396	0.2327971924
a31	0.0286925225588	0.089373663578	0.0339353326128	0.0718300832498	0.01439657355	0.0592992769833	0.0112269657032	0.0167307153824	0.045770653716	0.490459062828	0.13828524254
a28	0.0127491320003	0.175252670595	0.0297588632126	0.0157694103773	0.0260527498468	0.0191242098753	0.0526443009546	0.0105806662646	0.04355123384	0.335912676106	0.27860411244
a31	0.0493782950797	0.0218495075603	0.0432042218917	0.0773879567684	0.0167916061829	0.0430408321684	0.0308575156026	0.0204964619756	0.0766692144704	0.400402151792	0.21992221932
a17	0.0158674992693	0.163340330383	0.0367572909269	0.0134751587917	0.0081164434236	0.00835952398027	0.0177915417849	0.0073066864612	0.053155828326	0.344141515627	0.33168819048
</S>	0.0302120361574	0.0193681386862	0.0367600647748	0.0607314129438	0.0185416349815	0.0250995727842	0.0235806023171	0.0214374938173	0.142932280075	0.39966968922	0.22166707994
