 	avete	fatto	già	le	verdure	</S>
a6	0.0022035363384	0.594600531789	0.002904598072	0.0515301978444	0.236423811893	0.112337293348
a46	0.01250592022	0.545294782606	0.027261050806	0.110367299388	0.214816698098	0.089754276014
a21	0.00614132612468	0.571832480123	0.0164557416234	0.054146296088	0.194760817003	0.156663348622
a20	0.00652161936633	0.575978747742	0.0206207180644	0.0422188246779	0.145674623765	0.208985476766
a24	0.0105376203042	0.590728220192	0.0130245830495	0.0180203849288	0.153368545654	0.214320669615
a31	0.00740840328	0.577034264754	0.0149997857918	0.00920239095834	0.172437051758	0.218918102252
a14	0.00152022334631	0.596904342004	0.00030958768346	0.00547591089148	0.205755375933	0.190034575987
a41	0.04085312611	0.378310625795	0.17324039979	0.02918003152	0.2150176041	0.1633982308
a37	0.0211280305	0.389794249795	0.173926722887	0.008374539166	0.192313026446	0.214463486537
a31	0.06064292165	0.331814211976	0.100150109257	0.062398666592	0.2811802304	0.163813832844
a6	0.0089729895294	0.492293267374	0.0080164577077	0.0353914570997	0.208740166745	0.246585646573
a46	0.0376123383204	0.257912507045	0.157988558613	0.04834976608	0.2938704568	0.20426634684
a31	0.025292848504	0.200615004759	0.0562806141991	0.147611841609	0.3238216036	0.2463781058
a17	0.0310194459615	0.295435335846	0.114688748563	0.123094877573	0.201493382819	0.234268200639
a20	0.0270311311911	0.17354844052	0.237074243127	0.0761375655486	0.25685797276	0.229350622614
a31	0.0226871848049	0.18379921542	0.0738625491014	0.153367599244	0.3031062136	0.2631772292
a17	0.014028275479	0.260186975638	0.0733047831964	0.145556520894	0.20994228867	0.2969811548
a20	0.0447992231948	0.13656521801	0.246203084855	0.0693985874939	0.2599723218	0.2430615439
a31	0.0308794901565	0.0915549105234	0.0744234767016	0.19533073583	0.32170283722	0.286108528
a20	0.0759975360344	0.116945426523	0.0760827273322	0.0791138155444	0.214543488806	0.437317014
a17	0.0896977920463	0.0591721780303	0.203263504028	0.0752915071467	0.3036690755	0.2689059488
a31	0.0670152581396	0.0240335528927	0.0838298042841	0.15496903519	0.32356458196	0.346587782
a23	0.0280231825726	0.0489525675342	0.040418224162	0.0767391706358	0.230244886958	0.5756219846
a31	0.0642586144092	0.0336574554213	0.126726512157	0.0964142792526	0.34600164838	0.3329414708
a8	0.0388573289668	0.0720226396019	0.0133020346492	0.0689347309892	0.238183072598	0.5687001928
a31	0.0633264702268	0.0363933630038	0.0904248978245	0.0657269409768	0.378077693074	0.3660506317
a28	0.0372354834894	0.0753268017639	0.016827546802	0.0714883940229	0.238139544489	0.5609822464
a21	0.160831920596	0.034901032357	0.086173767865	0.0435704546746	0.3212429453	0.35327986914
a31	0.0500664521017	0.00997773719818	0.050698835274	0.101555437988	0.3214455394	0.466255998
</S>	0.0419318580474	0.0308625470425	0.0414770908528	0.0641401057351	0.248595534555	0.572992891
