 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.0277295957926	0.0295356439385	0.075115994123	0.319151984257	0.0917068702526	0.0722877862267	0.171393633887	0.200119625506	0.0129588734803
a24	0.0063200253407	0.0174079539479	0.00044870858546	0.17044165471	0.219584844112	0.175136498406	0.147778901248	0.262325856252	0.00055556348577
a28	0.044418070938	0.0749912567153	0.000660758107545	0.143487417205	0.178133402514	0.183420656483	0.0479911201212	0.326026984696	0.000870318196767
a31	0.0347159782673	0.0675618451995	0.0255932937164	0.0603380331608	0.161894898102	0.292947835686	0.0273718012536	0.320889742228	0.0086865867321
a8	0.0209982366774	0.0455706783162	0.00918565934436	0.170059105992	0.0261072797123	0.194738762921	0.22817593828	0.301491093793	0.00367326045324
a0	0.183130142106	0.122827569107	0.0010097252634	0.0104474843242	0.249951257894	0.149892239118	0.0010532701848	0.277217543366	0.00447076459236
a31	0.185419171655	0.154054854152	0.00318496438803	0.0111560184683	0.21340129467	0.189398375086	0.00455863496	0.2321133979	0.0067133012826
a39	0.109911157831	0.0422555145037	0.0263604632476	0.0766493350088	0.120726205288	0.079532717592	0.08680564274	0.3652277952	0.0925311583954
a31	0.054311597045	0.0858071771988	0.0293390115814	0.0356227370152	0.191107810719	0.111170360186	0.063717332568	0.2679198384	0.16100413998
a8	0.00579087517784	0.010046855185	0.0225951103588	0.0575740321506	0.0696728903118	0.11503575088	0.08366203714	0.4961838626	0.139438572498
a31	0.0216139336478	0.0438740757534	0.0150387331179	0.0294161155899	0.0462034279972	0.0183384882066	0.03293228992	0.68300043	0.1095824929
a24	0.0843310508424	0.0751043557835	0.033589668016	0.0831974705065	0.009000760753	0.02196527143	0.059855582796	0.35655504	0.27640079264
a46	0.0387649674087	0.135251674394	0.0259008641008	0.0248397808177	0.0895805612844	0.020537465996	0.0216544520608	0.296553904	0.3469163594
a31	0.0147740087709	0.0327187042196	0.032086574028	0.0274882360994	0.0591272732958	0.0265361672342	0.030746017386	0.552687964	0.2238350442
a1	0.028750844612	0.0375273837513	0.0433139012422	0.0629878549304	0.0429606447262	0.03292801335	0.0451256688512	0.3874434468	0.3189622587
a31	0.0242732432006	0.0540519103538	0.0303829868342	0.0227635131423	0.055134921645	0.0242870227439	0.034001596	0.555681942	0.1994228476
</S>	0.101210162816	0.0722895272785	0.0179353827463	0.0117204417742	0.0094188783111	0.0351901135785	0.0323114272056	0.351734967	0.3681891122
