 	questo	muro	vuole	uno	specchio	</S>
a31	0.390522183586	0.0105498293714	0.282475754377	0.124281104168	0.136388002004	0.0557830916952
a24	0.351340235162	0.05117318791	0.267909681201	0.253612775653	0.0666234488149	0.00934065275877
a31	0.221407449556	0.272554056959	0.178526110763	0.0927744347385	0.208809114194	0.0259288458875
a41	0.256139192644	0.15757615841	0.213289700217	0.185190368738	0.149185232045	0.0386193068209
a39	0.337895742275	0.222191661005	0.0198669085458	0.0160064369523	0.29545719044	0.108582060261
a43	0.43880924901	0.088276896332	0.0268612189794	0.0502269946851	0.250853480378	0.144972147343
a24	0.343416893255	0.198918902613	0.017147641474	0.014833741554	0.24165541684	0.184027408405
a37	0.276731344895	0.25594909885	0.0103420219707	0.0357794445164	0.211613568161	0.209584506745
a20	0.286597835524	0.276446463496	0.0168041343355	0.0070381162416	0.2117965996	0.2013168149
a41	0.333326977438	0.156734707334	0.0223902556192	0.014089038688	0.3272568734	0.14620210024
a18	0.261105469004	0.178281770966	0.0280864033085	0.01729666988	0.4555739366	0.05965576832
a31	0.279737524362	0.0900452955382	0.0515528675068	0.028582858572	0.466128614	0.08395284934
a11	0.52809504743	0.0604323758535	0.00408135639392	0.0219799704287	0.212188596712	0.173222702604
a31	0.215452598995	0.0916522496354	0.0690892803003	0.0770738905124	0.389724988	0.1570070032
a29	0.323999364346	0.125577261494	0.0150681729345	0.0545677355507	0.189517944598	0.291269537195
a7	0.221660886799	0.0999297377035	0.0829058920513	0.0819048367468	0.3346901972	0.17890845984
a31	0.217912423616	0.0793763849721	0.057559287583	0.033066122297	0.345944827	0.2661409374
a37	0.338976713577	0.11379687057	0.0102912509002	0.0425200390145	0.18293787266	0.3114772782
a31	0.0865051659805	0.0727593042582	0.0931004022357	0.0943543284061	0.4085447588	0.2447360862
a20	0.163468284628	0.12826326098	0.0295646081002	0.0418002947494	0.23665922538	0.4002443246
</S>	0.0190271094689	0.0683144249822	0.109083938751	0.091323118588	0.4435685458	0.2686828854
