 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.215723543938	0.0211041716857	0.012374687012	0.0276617378951	4.09151234474e-05	0.0026384098095	0.105637309615	0.009337938002	0.0006688374692	0.0834233384813	0.153472131556	0.367916930501
a31	0.215446426965	0.186696279551	0.0280169925675	0.120584370004	0.0269159211282	0.0339886218134	0.0205373776072	0.060053375786	0.0254860734608	0.0206565486709	0.0797828910786	0.181835174433
a0	0.173266248942	0.20271919781	0.133204812748	0.000379797229689	0.0150309122637	0.0337196193761	0.0305658960692	0.0015183652022	0.00164120344981	0.0005337281268	0.0535956710583	0.353824523346
a37	0.329577837995	0.0183650680359	0.0168644421096	0.0028453292226	0.0012608888041	0.065400417776	0.014923184995	0.043497479824	0.010963138957	0.034891104508	0.149958144215	0.311452992865
a25	0.342773847556	0.00491971291649	0.008211332434	0.0014687815284	0.00155806803083	0.0458836244915	0.0021857388808	0.014950087068	0.0117960740587	0.0622991216706	0.207946207194	0.296007407339
a31	0.248257363545	0.0208305287861	0.029450493282	0.01385317198	0.0195264198874	0.0680918828971	0.006965657862	0.02135680012	0.031933947596	0.03728289826	0.230165930216	0.272284892095
a3	0.255985970054	0.0395668359667	0.0270124874785	0.0522322017815	0.035305563523	0.107093768555	0.0458991272878	0.0178190089478	0.00352123304198	0.0198378805788	0.114440770336	0.281285151606
a20	0.0387979554407	0.0288191035957	0.034792603972	0.063425023264	0.0329729830121	0.130803801934	0.050863289474	0.0319106750506	0.0060607375092	0.034209864884	0.223298203896	0.324045761194
a24	0.0905018436601	0.051135022474	0.028339960388	0.088106433758	0.0143647576764	0.05330594703	0.016257599694	0.0464215583656	0.017298525063	0.01724953348	0.246190622932	0.330828195114
a18	0.17852217346	0.0312555145152	0.0238709520381	0.105880953526	0.00664924585717	0.0282913940023	0.009056442952	0.014194844836	0.0041854491718	0.018451052295	0.139839954856	0.439802031225
a31	0.1318811893	0.0439204652514	0.0503569577128	0.131289016012	0.0181213427083	0.0457220577526	0.0162098041	0.0192866845098	0.0087208234284	0.014540749852	0.11670600806	0.40324491338
a28	0.150749638414	0.00533474611154	0.0304617991556	0.0230472090586	0.0642845375601	0.0928068029982	0.050649164034	0.0220849137819	0.0095778967684	0.128599072605	0.0894296593124	0.3329746028
a37	0.0411119189001	0.0222475064978	0.039429630966	0.032704598199	0.0233499992454	0.102590050239	0.023145944856	0.094996438633	0.0199035971904	0.024761945068	0.207497261166	0.368261107471
a31	0.1467520013	0.0186611315441	0.0410869295236	0.0119117152943	0.0205089703644	0.042940505084	0.022118004446	0.04426845432	0.020308717576	0.0641334345908	0.178419756453	0.388890364639
a20	0.0980160256746	0.00221513059064	0.0275296863198	0.0168226885129	0.0359165478274	0.128269093487	0.0190686708223	0.0227552027121	0.0293728764428	0.126088029711	0.10880041244	0.385145616866
a13	0.0664149254008	0.0368792743103	0.042465083536	0.013599769918	0.0281449269336	0.035606242476	0.023782931995	0.192062585766	0.0511545696334	0.077821063144	0.17913489748	0.25293370314
a20	0.18154614904	0.0186386453614	0.0432257099436	0.011587465994	0.016742198144	0.02517317326	0.042188998272	0.05982929187	0.0339545173328	0.0536034609402	0.12279014632	0.39072026516
a31	0.1217833402	0.0341257415132	0.042120483702	0.0148262445	0.0282003107936	0.028775038574	0.024482250296	0.133998055112	0.0761487217916	0.0584546025276	0.110850817888	0.32623436572
a44	0.08735061769	0.00315156809086	0.02515845696	0.0108427820588	0.022141299842	0.046376495022	0.0131248160606	0.047568680632	0.08750960865	0.041089172728	0.10590394875	0.509782554814
a31	0.078734058139	0.0489961837628	0.0397323907804	0.0150650862942	0.016891414136	0.0173421360357	0.0224369736616	0.0235440471749	0.0179542899395	0.111671163488	0.062589526	0.54504271414
a23	0.106482886048	0.00493660767749	0.0376817891166	0.006866743878	0.0226395135368	0.038597945454	0.013175613608	0.02404210763	0.078049554906	0.03343133742	0.143762314948	0.49033360688
</S>	0.0547065716457	0.055534809735	0.0394517998887	0.00496243028042	0.0242130048972	0.0245513190381	0.0191046588295	0.0176888731332	0.0188968251871	0.089399331028	0.1277048282	0.52378551592
