 	il	muro	vuole	uno	specchio	</S>
a46	0.316301464297	0.108437278458	0.178117622701	0.114339315327	0.213010151162	0.0697941776412
a31	0.2444034506	0.0450121268	0.027356770028	0.185443268431	0.293058856817	0.204725508506
a24	0.285231381598	0.116967410946	0.326839870852	0.207800706213	0.0429830019836	0.0201776449376
a37	0.365311408384	0.212063929071	0.0499392919232	0.0969164300332	0.164253853878	0.111515103422
a18	0.449701582782	0.121929709115	0.0186159285092	0.0149976999258	0.23702241762	0.1577326552
a20	0.341031979586	0.164055947212	0.0149025856862	0.0241338085348	0.31461581981	0.141259850892
a41	0.364181860218	0.192387067077	0.0081141864205	0.0122226535975	0.2613279408	0.161766272268
a31	0.183409273948	0.264282929255	0.0112976397909	0.0319890829293	0.3943147724	0.1147062779
a11	0.21882821416	0.299056121386	0.0102980009787	0.0272462065919	0.41070343966	0.03386800512
a31	0.0581987021542	0.0934500642559	0.0346242904132	0.0959927879274	0.662708988	0.0550251408
</S>	0.039487212487	0.168514420357	0.00749598956986	0.0633640384686	0.354652698	0.36648564074
