 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a8	0.00875804601108	0.0513910374283	0.289696337379	0.0502457666074	0.00512524547486	0.011628162778	0.00238848254097	0.0781697458124	0.0734978028798	0.00479218057272	0.198214134602	0.00135614495942	0.0151802044296	0.00538508821073	0.124984930854	0.0740311986634	0.00515546697351
a39	0.00809171904363	0.100434140246	0.372898003143	0.044195085721	0.035434534299	0.0298768669215	0.00176610568982	0.00355459428344	0.00172344097209	0.00836519954745	0.0269765926851	0.0132172754767	0.1735776833	0.0089338481273	0.0232129815677	0.135345781881	0.0123961869874
a31	0.0146271375755	0.146014424414	0.419673680168	0.01316053722	0.00427653978113	0.0035499960498	0.00302994369723	0.0111001715837	0.0051753312818	0.0166688315679	0.072158652956	0.0053144493669	0.092120264129	0.00986020133823	0.042581730545	0.131029575399	0.00965856412131
a20	0.00262358499893	0.0161375483024	0.264793980159	0.0562219197518	0.0342360370951	0.0198884609688	0.000388229756819	0.00060028870814	8.9500370542e-05	0.00448125829937	0.14786930065	0.0021438249736	0.0354786779117	0.0480375465412	0.223667154491	0.141186444819	0.00215624354553
a24	0.019031480185	0.00843886144457	0.269320679274	0.019324046944	0.0233201828687	0.116361639953	0.0061148548	0.00208538664927	0.00147372301373	0.115998645175	0.0227380928309	0.00913944111428	0.0905135576197	0.046698638103	0.0474450912564	0.182931142584	0.0190644809559
a8	0.0082654913681	0.00409386066885	0.303710922919	0.0279390785128	0.0215257489866	0.0697728040335	0.00098422452366	0.000861163670933	0.000312513276633	0.146198911772	0.0040683642499	0.0061573739018	0.0831343780421	0.0511131376194	0.0590785254563	0.190381381302	0.0224020913423
a24	0.00718190275864	0.00686966743958	0.14581784161	0.124406176825	0.0679133292242	0.158261560709	0.005364325941	0.000831691412574	0.001457788703	0.0312246845238	0.0024641376072	0.00279147835393	0.0142412090587	0.0114431097952	0.125520835936	0.262974938011	0.0312352974047
a31	0.0107220220794	0.0101156309884	0.330935654019	0.0455991677054	0.0410404933315	0.0719139756426	0.00165522617964	0.0009511616272	0.00351721146462	0.0700076323389	0.0054384868378	0.00113740290533	0.0649213747383	0.0345410203686	0.0682127992356	0.190243184649	0.0490475589552
a20	0.0120789731763	0.00466399762619	0.302266752383	0.0813081938001	0.0158647287636	0.00744724170543	0.00484701602518	0.00026232740628	0.0507178774777	0.111400713661	0.0014515631188	0.00475200603839	0.000368317505438	0.00723141995769	0.203568188492	0.185346066527	0.00642463320769
a31	0.146102103655	0.0207021564214	0.0600784030276	0.0324030551068	0.0345641122446	0.0723411346376	0.024982115614	0.00521327824694	0.005827566102	0.0304889665409	0.020941803743	0.0676608986827	0.0294023881495	0.0566537681298	0.0763132459302	0.248191171753	0.0681338582488
a8	0.00282515497398	0.00164074716822	0.260692977762	0.101640412503	0.0133176163212	0.0169758138663	0.0109266881111	0.00403575113388	0.0281331550436	0.00853677116971	0.0110835408662	0.0335074903094	0.00749571205836	0.0120514571933	0.178281828393	0.290413027876	0.0184417931632
