 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.0488180880992	0.189111681069	0.00274722535672	0.0138369593786	0.12868745601	0.222205201575	0.385096405519	0.00949694012516
a31	0.0292449052	0.0794997710088	0.151896152668	0.1931194757	0.049549404675	0.121938750991	0.31887739588	0.0558741682128
a37	0.00113213934298	0.200222869651	0.156489969372	0.0254404835041	0.0836909537728	0.266479943475	0.260422094349	0.00612152060378
a20	0.113872052819	0.244870874522	0.00925174534225	0.0021156671104	0.0531032156523	0.0617522457929	0.470650029014	0.0443841500994
a29	0.0140957512255	0.202342118437	0.0221688750285	0.00779056257552	0.168835188672	0.0498453208898	0.48904130236	0.0458809111832
a14	0.0236057409263	0.200425685276	0.00678646740088	0.00529262471778	0.189052664039	0.0359435135593	0.496026411685	0.0428669045594
a21	0.13502567156	0.194147268842	0.00444946123295	0.0278609522177	0.122364572193	0.0734261507373	0.3900717586	0.0526541623292
a31	0.21917891294	0.0283780649445	0.0198116411509	0.0462744894911	0.122321002594	0.0801369341488	0.4217451536	0.0621538032556
a20	0.153819607403	0.205147337442	0.00638385121217	0.0132275862121	0.0119879106899	0.132446061265	0.468698892564	0.00828873871204
a6	0.051092868786	0.0198892622924	0.0182896610339	0.0365322311894	0.115061219404	0.0267266503982	0.499702044	0.232706084088
a31	0.017302521612	0.0447924808595	0.034019788841	0.040265773476	0.0702797663584	0.0748133053326	0.485093612	0.2334327486
a8	0.02474225893	0.176203091581	0.0243657915503	0.0531148922286	0.0406619463556	0.179966719836	0.460181784	0.0407635130364
a20	0.0200289534704	0.0271260111641	0.0357859980636	0.0226484602562	0.044101993246	0.0281868886384	0.699826014	0.1222956958
a31	0.0156792840332	0.0792726765796	0.0228975899564	0.0698141054816	0.0408897650012	0.019260540222	0.50210857	0.2500774648
a37	0.0367147312106	0.165585368648	0.0242155565957	0.0642496973778	0.0343262498906	0.192057496457	0.4149906654	0.0678602472852
a31	0.0286634987855	0.0900025793737	0.045230885092	0.0494225411753	0.0453605558352	0.022583774763	0.458596156	0.2601400187
a24	0.01495708163	0.180871022238	0.0074215559954	0.0215815697298	0.012901012398	0.202454955735	0.2810128546	0.278799927054
a31	0.0294743276467	0.0458064074169	0.0599921734974	0.0278774509259	0.0421462938006	0.035211253941	0.5245780034	0.23491407812
a20	0.0315369503376	0.149441390481	0.00674621318168	0.0169134327404	0.0103591908285	0.190065586637	0.2603733348	0.334563885487
a31	0.0306098675402	0.0443018474832	0.0862132937211	0.0232167129371	0.0314264199134	0.015092515302	0.47614880266	0.2929905501
a7	0.0967331160117	0.0808846057708	0.0095936028896	0.0129780306341	0.0042559990916	0.152752563284	0.3027131994	0.340088892632
a35	0.0468626872559	0.0591175894871	0.144855774871	0.0215266116213	0.0212755659259	0.010016925172	0.39543662152	0.30090822404
</S>	0.0203558169081	0.0196780074901	0.0543816540352	0.014014397058	0.00967181809063	0.03588295174	0.5011222568	0.3448931032
