 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.001795728996	0.244705365314	0.0520921463826	0.29996606694	0.022610339466	0.145479654607	0.16957080126	0.0637799459557
a31	0.0271860282893	0.476841107256	0.07962663562	0.201089805316	0.0396492549756	0.113806591999	0.0276310740545	0.0341694876061
a8	0.00525728131821	0.31777906695	0.0606791290143	0.200420274524	0.02245223449	0.321083351665	0.0669031603841	0.00542552930663
a31	0.084830343835	0.229984064966	0.07530865994	0.3569160286	0.063954971566	0.0998051028008	0.0427873247638	0.0464134740876
a23	0.00132846774543	0.378456057309	0.0108260593116	0.0251105218136	0.20560269605	0.224304826802	0.0812544166973	0.0731169691866
a31	0.197678714834	0.105311553334	0.0991787533	0.2195124705	0.15376707406	0.0984322242211	0.0515319633344	0.0745872444187
a10	0.106246078725	0.216648878565	0.0857891845046	0.0286772678304	0.13254444594	0.284820495244	0.102139333216	0.0431343223881
a31	0.20547469887	0.046008682246	0.06604803166	0.2167450811	0.19838897642	0.083667146168	0.10494513139	0.0787222575174
a24	0.195621879649	0.0172240741049	0.224273542869	0.0401546422268	0.107796927212	0.255603939512	0.118916640678	0.0404083641451
a31	0.214385286939	0.0150991106908	0.02816912217	0.21782933204	0.208150786016	0.125435391627	0.131227539915	0.0597034121762
a18	0.192368106084	0.0199958006888	0.211885822915	0.032701706882	0.0424164477	0.227386916218	0.190794351992	0.0824508061209
a31	0.196884268634	0.006870356586	0.02150951002	0.1571683667	0.210484446188	0.0746555349168	0.202404591	0.130022932248
a8	0.0317723227921	0.0630546103958	0.212563579296	0.133659275374	0.0291737182	0.225824083532	0.1682846236	0.135667831642
a31	0.211656798765	0.01628446414	0.041856644944	0.15017535237	0.083852980654	0.073224484917	0.2525232446	0.17042603018
a29	0.0182549553671	0.151929161384	0.140665879802	0.127598042736	0.04055828654	0.227709352911	0.1057453486	0.18753898538
a31	0.187261170027	0.013302015424	0.027255187708	0.227302456604	0.125103904214	0.054692138884	0.190932466	0.17415066616
a21	0.019830703183	0.170277736211	0.0574928355486	0.106973775628	0.066791460288	0.225780428595	0.1364602735	0.216392789
a31	0.161493326864	0.0172751874226	0.0183006763028	0.05705512202	0.13640664041	0.06621003488	0.300209162	0.24304986266
a38	0.118034760184	0.209187352202	0.0456976759992	0.051077295636	0.033051766206	0.214330051742	0.11070379078	0.2179172772
a10	0.162702807301	0.0241092663852	0.0176285038812	0.030147845736	0.033768412633	0.064717838402	0.258195119	0.40873020862
a39	0.250693550239	0.022984909294	0.0381509891692	0.061540806246	0.03082434994	0.05326835636	0.2698254472	0.27271161906
a8	0.13422274242	0.018550924605	0.0300500922162	0.0527703647	0.035126643018	0.08239765874	0.337590236	0.30929132072
a31	0.124094499041	0.0532195304795	0.0256234767372	0.030893478326	0.0139314042	0.055356455	0.266070912	0.4308102302
a20	0.13820808134	0.197774565703	0.0397038208502	0.061799683982	0.02948509936	0.220139480942	0.0484589216	0.2644303493
a31	0.285038350638	0.0376728261817	0.0236571338424	0.0429300172676	0.019961173877	0.04636213	0.2149952866	0.3293830433
a20	0.153969897538	0.210654467736	0.0115769843359	0.0188687983786	0.013432548336	0.19458183928	0.0518450441	0.3450703762
a3	0.237466241669	0.0307411787487	0.0216225696959	0.0350532763312	0.0187642901361	0.04963709804	0.239926548	0.36678879606
a41	0.314859528469	0.0354895194173	0.014767808826	0.0297233159936	0.0131599107666	0.047674842056	0.1528128398	0.3915122549
a37	0.23967849043	0.0604959255606	0.0184243004198	0.044313188486	0.028992406472	0.067812558032	0.24054483214	0.2997382734
a31	0.278524962828	0.0345124688488	0.0115637998706	0.022005182404	0.012049992228	0.060393335018	0.1875361374	0.3934141032
a8	0.079537178002	0.239541702121	0.038115750825	0.0511471464334	0.045862895768	0.198287994169	0.046615537	0.3008917972
a31	0.206591571059	0.0441842910807	0.0234461873149	0.0370198749142	0.0139765739052	0.04439314204	0.246348292	0.38404003006
a23	0.1054321152	0.249206867683	0.018270029941	0.0117666315394	0.00800479429	0.170800500964	0.0604618252	0.37605722
a31	0.225046958131	0.0310901387296	0.0259470274031	0.0383300171225	0.0112396537976	0.04262532534	0.216785292	0.4089355618
a8	0.114110124414	0.214495131395	0.0153592807824	0.0101429983356	0.0074730904	0.15859054361	0.077179632	0.402649189
a31	0.201904507521	0.0263905222398	0.0235132019791	0.0318846569307	0.0132134696014	0.04479659488	0.232041186	0.42625583074
a24	0.13112600387	0.186385811902	0.0174896265129	0.0147576912254	0.00645641391	0.141150909368	0.082327595	0.42030593
a31	0.247161061188	0.0219941932516	0.0202344810708	0.0262980661337	0.0130425253768	0.116177823543	0.2032574102	0.351834452
a24	0.166754446	0.194312373225	0.0248172712532	0.0260571185918	0.008348690962	0.137039019529	0.08190996388	0.3607610928
a46	0.186593741922	0.0204868479222	0.0212063886954	0.0254882408706	0.014877042394	0.154354416608	0.21680852286	0.3601847869
a24	0.334457516362	0.0222979373958	0.0234408751465	0.0605075543749	0.0117316892406	0.04567981493	0.119161277	0.38272329808
a18	0.28877215485	0.0268686899308	0.0189950647475	0.0422267952119	0.0077616019692	0.109650630403	0.12061211192	0.3851129328
a21	0.331969439917	0.0252606446391	0.0140664430575	0.0391630381478	0.0117244987052	0.06794582052	0.1718862036	0.3379839302
a28	0.307765952416	0.0223344137421	0.0132834507094	0.0274811064038	0.010812213832	0.06802752626	0.1643810296	0.385914336
a20	0.339625847499	0.0307038726608	0.0188177189241	0.027266348838	0.0106775369752	0.0679615556	0.25573286866	0.2492142814
a31	0.314285854642	0.0214983424826	0.0089017218108	0.0166540910232	0.0082005254408	0.0625329266	0.2381995936	0.3297269572
a46	0.147265974712	0.143095914481	0.00701287520404	0.0138425324232	0.01084604434	0.126710045214	0.1171901386	0.434036468
</S>	0.257166007513	0.0270366019422	0.0216197960938	0.0411744488353	0.00714773916158	0.06513063582	0.206273398	0.37445138116
