 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.125551780898	0.0396115123698	0.098638259676	0.255721562341	0.0675982541845	0.384457797945	0.0259390680058	0.00248177584426
a31	0.0656907618608	0.0297771265672	0.16672143064	0.10224385838	0.109173832936	0.212857071212	0.264809380086	0.0487265063149
a8	0.135805679967	0.0167181706989	0.0496796987041	0.339870989414	0.0379591088431	0.219783853782	0.190174186728	0.0100083052255
a31	0.271592423178	0.0052872971627	0.107377310625	0.24029434532	0.101027149777	0.176286748253	0.0667690338401	0.0313657101043
a20	0.0881514475932	0.0320450039834	0.122664779454	0.193826007663	0.032967032462	0.276605415785	0.126789264123	0.126951056059
a31	0.330070906182	0.0132091814164	0.0105671614935	0.204751639566	0.157281906936	0.126659680744	0.149686673344	0.00777286769981
a24	0.081292873845	0.0205466459323	0.128245180014	0.274620587866	0.0541396349062	0.417160095694	0.0198902787207	0.00410466872815
a31	0.105225611079	0.0144097311773	0.157236412924	0.249272749838	0.0321226600669	0.320720273422	0.116936210682	0.00407639125835
a28	0.0461968748989	0.0137105334843	0.172901647563	0.318055687948	0.0125387677623	0.320094329236	0.106062588833	0.0104395529948
a17	0.0402142717628	0.022040951717	0.171488398439	0.220330986482	0.0152944656689	0.30240868856	0.221975590341	0.00624665457655
a31	0.0179789813803	0.00622852210818	0.188499889897	0.106744910383	0.0246917311047	0.335060537612	0.308667362202	0.0121280938004
a28	0.0657389353558	0.0207066134491	0.165757901809	0.231169565025	0.0044612778565	0.29070568398	0.109690619202	0.111769371725
a13	0.00730830723167	0.0222963906376	0.214566531113	0.107233528511	0.0101436670186	0.340540178326	0.280322013279	0.017589375041
a31	0.0119520277976	0.0170919872805	0.211931836049	0.0789083712632	0.015883294237	0.33727522615	0.288403513564	0.0385537621288
a23	0.0938976263757	0.0121389989619	0.105400844401	0.1869319481	0.00269500474392	0.19377102678	0.141236010717	0.263928530997
a31	0.0254938086749	0.0155693058626	0.192505089319	0.033993799308	0.0385506314466	0.2891242981	0.323303480332	0.08145962488
a18	0.0225997682457	0.149903741678	0.174430967556	0.0586831082344	0.0118815005712	0.21366587558	0.133223977176	0.23561108502
a31	0.0329754779105	0.0491214010681	0.166941835056	0.0536202731596	0.0953534549345	0.2722214456	0.24188353288	0.08788257104
a18	0.0119772791614	0.151451392557	0.146035801514	0.0633879672924	0.019172695946	0.242180906532	0.10979612944	0.255997794306
a31	0.0238886403594	0.0542279155375	0.0922231106047	0.0382652035153	0.145428562923	0.2560260239	0.25311392286	0.13682660262
a24	0.0127512601026	0.150426552497	0.132423258406	0.0484706726491	0.0273901415168	0.234865543768	0.12613578988	0.26753675404
a17	0.013550024826	0.0363878618152	0.0821599911117	0.0432193401229	0.109151321454	0.2224304286	0.287089081017	0.2060119463
a20	0.0313280021532	0.0473603787431	0.101869198701	0.0148077503026	0.203294107815	0.15844513454	0.2120066649	0.2308887718
</S>	0.021199036797	0.0464909036682	0.0859453388746	0.0272718562144	0.131010833081	0.1597525594	0.2741163056	0.25421314728
