 	credo	che	stanno	ancora	svegli	</S>
a31	0.197167317334	0.172326554524	0.17892668764	0.235190198314	0.1937609046	0.0226283817942
a20	0.320124027253	0.099752360403	0.158282650039	0.13719974468	0.2611790422	0.0234621615537
a21	0.282135540768	0.039572660548	0.152587374	0.0867904174417	0.402905889775	0.0360081116113
a31	0.24249773101	0.13408611049	0.28949978084	0.104886762142	0.200722904313	0.0283066941438
a37	0.525651396608	0.0300850312374	0.0780734700043	0.145655851324	0.217591478109	0.00294281711264
a31	0.260588495769	0.091998052216	0.17191820698	0.202807658997	0.2213661053	0.0513214439903
a13	0.475854203403	0.00977817018784	0.0651103343416	0.173707584852	0.267595989392	0.00795376632664
a31	0.13814507418	0.123718080837	0.16318482344	0.26484844352	0.241925758828	0.068177828771
a20	0.196025770299	0.0715585093229	0.163441790183	0.1176012322	0.320071702	0.13130097982
a31	0.037540421786	0.118755677044	0.126290553732	0.22346748835	0.34780867874	0.14613714806
a39	0.0981186492346	0.0607306397169	0.242557765855	0.01910357082	0.292212786	0.2872766031
a18	0.047603139218	0.184033987911	0.0858536166243	0.042188610016	0.34803974326	0.29228092174
a33	0.026934652154	0.182042060374	0.0358151162344	0.030744686584	0.45734264974	0.2671208552
a39	0.0410009735308	0.150041823323	0.073998596361	0.034170817948	0.39536002466	0.3054277766
a31	0.0759693105295	0.11852833162	0.0453130471941	0.01832316162	0.42124751224	0.3206186572
a39	0.305136487853	0.0462316526599	0.0887880939156	0.016256585624	0.254157495728	0.28942973228
a33	0.0720961601919	0.146249387617	0.0687612620394	0.044934310308	0.32494129168	0.3430176418
a8	0.117702564034	0.116033262519	0.0843771049537	0.067501997804	0.23669796092	0.377687128
a31	0.130314318804	0.083998231208	0.0622558065257	0.03584492712	0.2538994776	0.433687244
a7	0.269262164653	0.0476336004624	0.03168811664	0.02535990782	0.30133183468	0.324724366
a31	0.110431990257	0.138835485537	0.0534709701483	0.063618655628	0.2549214351	0.3787214266
a3	0.282900381474	0.0364201195831	0.0204099579966	0.010874345855	0.227729094402	0.4216660944
a31	0.0621942711583	0.1833329296	0.057484475153	0.0712291176646	0.247286179948	0.3784730138
a13	0.233902157277	0.0336253872069	0.0171247916978	0.016287999515	0.235096546076	0.4639631364
a20	0.0466600366472	0.18030022912	0.060400265677	0.0739388434315	0.2420537498	0.3966468948
a7	0.11126508462	0.115342848674	0.0391822999384	0.109374785155	0.21433187683	0.4105031058
a35	0.123424227233	0.12035013176	0.0428789591842	0.061823867624	0.28822789774	0.3632949248
a31	0.101215541371	0.11499988001	0.0305392295412	0.074207537506	0.26548074508	0.4135571094
a20	0.203187271959	0.0310794788518	0.015108108905	0.0096143051	0.2264358856	0.514574949
a31	0.0461270986037	0.162725827099	0.0667258391241	0.0863489007312	0.22455199568	0.4135203298
</S>	0.152189750293	0.0328888788196	0.0124191649668	0.009928677612	0.232180289652	0.560393226
