 	lo	sentii	ee	che	arrivava	</S>
a15	0.0011811502707	0.307626965987	0.0244061812622	0.0984925473151	0.342208101118	0.226085044602
a31	0.0504481269496	0.1062153278	0.09468518072	0.28999905278	0.2664063264	0.192245988523
a46	0.198046142078	0.195128912498	0.00148675540114	0.322824468028	0.224066675922	0.058447004862
a8	0.00357900643254	0.0108968497914	0.0127406137676	0.387735067157	0.428168657712	0.156879843268
a31	0.00150407589223	0.108111934843	0.00946117778622	0.356751544412	0.28017127248	0.244000012339
a23	0.00281475427584	0.00655026238581	0.0359912719353	0.397219571048	0.33417506526	0.223249093885
a8	0.0145655514975	0.000933226474053	0.00604047223398	0.190767994694	0.4508957633	0.336797002499
a38	0.0205371116392	0.000687886293308	0.00743497815406	0.182330704256	0.45498187648	0.334027440291
a20	0.243004414048	0.0122615173311	0.00157513755837	0.024549511832	0.374545107772	0.344064271216
a28	0.191769036062	0.0120472017286	0.00753093930806	0.0901540401	0.36204522508	0.33645355104
a20	0.225750898137	0.0120719758796	0.00709731968031	0.071757518566	0.355677665431	0.327644620966
a23	0.0934839676239	0.00819539910867	0.0251147222202	0.102682963106	0.430478915106	0.3400440439
a31	0.0708774056083	0.00625809718746	0.0140146396632	0.10483780992	0.413771492416	0.3902405502
a29	0.0649428829071	0.0273147982587	0.0287114252063	0.1335218289	0.473219919729	0.272289104252
a33	0.218409855826	0.00384181856871	0.0150229548335	0.05954268052	0.351422278862	0.3517604328
a29	0.072243747799	0.0303527418144	0.0434616122294	0.15812654824	0.322564405791	0.3732509454
a27	0.213873334189	0.0241688156561	0.0126379143017	0.04371437792	0.372293843676	0.33331172586
a46	0.179003553861	0.0244047370544	0.0342705184401	0.115907133508	0.257331452604	0.389082601
a20	0.11592094628	0.0173034829287	0.0219827955261	0.087316583002	0.298394277988	0.459081926
a31	0.14896219234	0.0209834664416	0.0202057622461	0.0542199835378	0.247154129375	0.508474446
a7	0.099654050194	0.1724987858	0.0629872748	0.0286918658249	0.290196236398	0.3459717947
a1	0.199479670405	0.0109616913322	0.049527512794	0.0998085512861	0.215338999488	0.4248835712
a20	0.131410115316	0.0132498723922	0.08457385311	0.0876506390922	0.177118621659	0.505996892
a31	0.0370126498581	0.0210173302571	0.043959469474	0.04410163731	0.162194968512	0.691713954
a20	0.009277867846	0.1745826505	0.0940907072	0.0298254935019	0.204233978047	0.48798930606
a31	0.194024245235	0.00862667875212	0.0509800983848	0.104578911962	0.144142342378	0.497647694
a23	0.0090404804702	0.036644503328	0.083413757	0.146230549927	0.175449179094	0.54922154306
</S>	0.152216227111	0.00803496653077	0.0534179050824	0.112452912576	0.12847048256	0.545407496
