 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.0610748424038	0.194628471222	0.0422792208694	0.025674208604	0.283645268148	0.172587135054	0.195014117322	0.0250967518955
a20	0.223419110566	0.0669178310193	0.00252476424165	0.0497338165797	0.225208192708	0.190035378803	0.157615853814	0.0845450858118
a11	0.237234193389	0.0796741490446	0.01201083781	0.0848181611184	0.191840352943	0.007337546934	0.0930651766134	0.294019577599
a10	0.33928027243	0.0546462758546	0.0111704168981	0.0113553021832	0.187558684472	0.025521230792	0.112545286236	0.25792254668
a39	0.2377996038	0.0647557324567	0.0344118748134	0.0221791824074	0.238354498065	0.017126936964	0.0908875779565	0.294484602484
a7	0.13538965552	0.117187538069	0.0545615475544	0.0496573715441	0.255355613496	0.00404808630872	0.0969292965633	0.286870870161
a37	0.183100503283	0.0916992504388	0.070990854784	0.0175615320998	0.24116491339	0.0018182613999	0.100579434866	0.293085200605
a8	0.213371787934	0.116171490557	0.082312049512	0.010934446118	0.177069357954	0.0019030388032	0.132288018158	0.265949812717
a18	0.0798805351017	0.0923261218948	0.0906190178688	0.02090818133	0.305282656788	0.0083430555832	0.157649848848	0.244990562567
a46	0.199441978067	0.105361933955	0.109698786533	0.02523434162	0.1525754309	0.00355490776	0.15224883964	0.251883742151
a31	0.149411969391	0.0556192853951	0.0670154667976	0.05419363594	0.116435745052	0.0235600446	0.274420082	0.25934375048
a18	0.193620732567	0.0727813579679	0.0239848495605	0.0750671751817	0.24174783996	0.0273642801065	0.167420971797	0.198012828107
a24	0.252030020572	0.108494264571	0.0596984016887	0.052810977364	0.042311625235	0.01565597492	0.1794166632	0.289582037792
a28	0.163363996872	0.076786786136	0.0482604919706	0.042588715983	0.176782485751	0.0202275427319	0.0902661821	0.381723838626
a31	0.160338613348	0.0915096084814	0.0360809594352	0.0471297991455	0.1460938328	0.0187013441067	0.20406310992	0.29608273169
a20	0.20305393726	0.042950035134	0.0267562686435	0.085197990564	0.217955435543	0.0238585395362	0.0989635376	0.301264270741
a31	0.173429524017	0.115199353117	0.0402936510835	0.0719224126039	0.051254266314	0.05127318409	0.2645359032	0.23209171598
a3	0.195224944268	0.0228379940936	0.0492424195299	0.0453676003411	0.105597881377	0.034846119563	0.12168395949	0.42519902808
a31	0.143571614135	0.125906067639	0.0238292476797	0.0489623372018	0.0132173993682	0.0847371474452	0.260611574	0.29916459325
a20	0.192156816959	0.0231410558245	0.0242425833634	0.0263695166338	0.0161050089726	0.0506301382018	0.13289673548	0.534458158667
a31	0.118839605136	0.142519918036	0.0240804297713	0.0452166403038	0.0079453734106	0.085467923015	0.3259574416	0.2499726477
</S>	0.188973632747	0.0242538557163	0.0133177004821	0.02005671047	0.0059089982358	0.0730967579452	0.14637094086	0.528021423718
