 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.182521971272	0.147617119765	0.00407445576344	0.0369583197758	0.000159353067269	0.00252198142058	4.44460996918e-05	0.000171559436916	0.215940959813	0.000237379937059	0.000299275140057	0.00671136357101	0.0100885810704	0.392172415941	0.000480795281721
a31	0.0912903670972	0.238296804405	0.0024779601464	0.188924050192	0.0052175339865	0.04896739744	0.016808966656	0.0349620652028	0.053246532766	0.0639584014392	0.0337541092993	0.00228309729843	0.00822261907254	0.206426971922	0.00516309310509
a8	0.01674458136	0.0128211195201	0.0108464008531	0.143475581569	0.023194887008	0.117567604106	0.0152050117501	0.0285026102616	0.0532774026029	0.0801446662069	0.0403808229553	0.0836493779743	0.167675687153	0.205182396168	0.00133187910796
a31	0.174587558771	0.0744696671172	0.0063807160344	0.132829498354	0.0206385053668	0.178482835655	0.0137147329549	0.0487348697762	0.104692354846	0.0288572293039	0.0101942666718	0.00330376892744	0.000442517451304	0.202473515023	0.000197955269627
a20	0.181481741223	0.0938189154193	0.00925692724238	0.0286689895695	0.00986677456648	0.00950828314625	0.0272731823444	0.0314308444754	0.00448741739716	0.0635848238378	0.0303493008547	0.0467830451875	0.0690550133984	0.393405064187	0.00102965283327
a31	0.174777693858	0.0457034888671	0.0171197889643	0.164080466216	0.0163044322585	0.060298096591	0.0146275639559	0.0388167979502	0.0381731075342	0.0231465176296	0.0376810664308	0.107084131296	0.00230472070066	0.259487118476	0.000394955382556
a13	0.402770428064	0.0946163428991	0.00224942873061	0.0115417825404	0.00142519665907	0.00140405821512	0.000495892642793	0.00396212910726	0.00128865290092	0.00506967672443	0.0145291086315	0.100179248407	0.111034479278	0.245137698905	0.00429585297088
a18	0.188276989581	0.0472108299472	0.0176669713203	0.0823639723358	0.0196509161632	0.0687266142489	0.00668447564241	0.0629639185041	0.0488254851864	0.0374188137345	0.0426635025382	0.0684357577801	0.00813248486532	0.300332424097	0.000646853427149
a31	0.189136185957	0.0175309624244	0.00545932732308	0.0162989206382	0.0206881252496	0.0622859105652	0.00589680766149	0.0827593649497	0.120860321915	0.0422812457945	0.0552724855814	0.142146001139	0.0126596852286	0.226410737206	0.000313870664306
a20	0.218512868802	0.0270480733789	0.00404403898909	0.0365779459467	0.00456754510889	0.0471148681618	0.0042807449979	0.0376284738215	0.00929551805834	0.0698776397834	0.064839693471	0.0434141183177	0.034310263957	0.393152295182	0.00533591583843
