 	le	melanzane	vogliono	ee	girate	</S>
a31	0.141706262436	0.172910104285	0.17773569781	0.239413327858	0.245380692083	0.0228538947917
a20	0.109870500099	0.193598083484	0.06040468612	0.26142697514	0.2178568659	0.156842854257
a18	0.111405810769	0.0884801131638	0.125414526184	0.022989516706	0.41898759362	0.232722478916
a20	0.162219754483	0.032273089565	0.0547047726668	0.03917327144	0.4102853766	0.301343767184
a38	0.0887543776618	0.00558413853749	0.108299240359	0.054768004512	0.39724662188	0.34534758328
a17	0.045732533671	0.00789517154282	0.155804232889	0.102754636422	0.34312229452	0.34469109038
a31	0.0708084166336	0.0124475639453	0.17088917702	0.14328636807	0.277084987656	0.325483510066
a20	0.165152605586	0.00045571960822	0.0570503203892	0.21515007936	0.2827603894	0.2794308858
a41	0.0435769304582	0.135888500686	0.221028557138	0.0145867576717	0.21753366516	0.367385616388
a29	0.0264001587642	0.0397750278876	0.20465333578	0.107450388973	0.2445365986	0.37718447694
a11	0.0734881821622	0.100949598769	0.187681266048	0.0517866520733	0.201846361	0.3842479471
a31	0.0787334489202	0.11118085028	0.216504261669	0.0366135490082	0.18346379332	0.3735040624
a8	0.017373148124	0.0553859360103	0.15530559624	0.125276652341	0.177722093014	0.468936588
a31	0.0741715841522	0.122311753367	0.224177591846	0.0547556213189	0.15951452164	0.3650689064
a1	0.0169058988301	0.0582893194002	0.0888956104788	0.228175689182	0.264360452568	0.343373056
a31	0.108461593433	0.210322510579	0.155629366269	0.0573956396831	0.130107381896	0.3380834878
a3	0.0658033873899	0.05677359904	0.0620974653879	0.270647706139	0.173655918723	0.3710219382
a31	0.108286110496	0.221378599747	0.102459631955	0.0860677804528	0.145035468542	0.33677242606
a8	0.0986787519546	0.04451089962	0.0463678011214	0.252723992	0.151786717183	0.4059318308
a23	0.0769854429128	0.178142867303	0.116608453772	0.146533315253	0.130540259985	0.3511896414
a31	0.0353581208469	0.283144063263	0.0172608823476	0.175396043798	0.119256148419	0.3695847548
a46	0.0412295520707	0.0551592165594	0.0425110180795	0.171576588021	0.173881731449	0.515641858
a37	0.0575118642935	0.153067231333	0.111375822756	0.152523049685	0.136800867892	0.3887211717
a46	0.116474076997	0.209274736985	0.0187324184118	0.182240482754	0.12353999	0.3497382674
a24	0.0719963875575	0.196853856823	0.0835273755976	0.157565472184	0.125231506955	0.3648254148
a31	0.132859065869	0.102215198078	0.0140382993719	0.242206790491	0.13477116256	0.3739094724
a46	0.0931558638418	0.039137164794	0.0243666942	0.0864020028057	0.143038224053	0.613900046
a31	0.0755813890421	0.27063020234	0.0593607354276	0.119980665202	0.0956561083186	0.3787908932
a8	0.0880012432411	0.0226604000208	0.03105451898	0.102434860001	0.15557945665	0.600269498
a24	0.0698472681181	0.262885242334	0.0573283273967	0.0785150068038	0.117119760505	0.414304358
a8	0.167863380141	0.131628958343	0.0175335444434	0.207091768896	0.14682328382	0.3290590482
a31	0.0569457434847	0.221523815906	0.0390858483778	0.118345553446	0.130671254335	0.4334277616
</S>	0.0778368106915	0.026808216414	0.0161296232	0.0861439202003	0.141311162065	0.65177027
