 	sicuramente	stanno	ancora	svegli	</S>
a17	0.158589191962	0.249443206432	0.0839838313	0.365174167708	0.142809644739
a24	0.044272449888	0.23316963792	0.0429411095	0.4956629398	0.183953845376
a28	0.13058459151	0.206355010448	0.03386177316	0.4508294182	0.178369197394
a37	0.21375685739	0.189947552554	0.0175983138	0.3604318648	0.218265422856
a18	0.393938748441	0.156100735128	0.02609086614	0.2085038366	0.215365743276
a39	0.318492444929	0.12615227532	0.0435032956	0.2777377038	0.234114274239
a31	0.192955446036	0.107000568277	0.1632662364	0.29919104326	0.237586685144
a39	0.252260740155	0.14964180043	0.23747289002	0.1552154422	0.205409099545
a31	0.0601956630491	0.0999154776515	0.12879291346	0.47065719454	0.24043872174
a46	0.179323002557	0.172362044448	0.24313678988	0.1862844734	0.21889366936
a31	0.0227074767309	0.0586370887846	0.171601036546	0.4763415918	0.2707127762
a18	0.147902517849	0.258433298966	0.07280253072	0.2204861414	0.3003755204
a31	0.0725390496064	0.143092652947	0.067592379132	0.4052169685	0.31155896314
a39	0.156511494311	0.190544747067	0.0575971753256	0.2371023128	0.3582442706
a31	0.148988133385	0.135109736374	0.0511564220772	0.3467417435	0.3180039417
a41	0.163533900525	0.236281951124	0.051671484007	0.237849217808	0.310663447
a39	0.245966537005	0.119413233183	0.0516149081964	0.30556830554	0.27743698792
a28	0.198080908979	0.123819526453	0.060456605643	0.302717289	0.3149256702
a20	0.146640595507	0.158931917913	0.0444743015204	0.319402951902	0.33055024596
a31	0.103674484411	0.199000810679	0.0454621728056	0.30534181767	0.34652072732
a39	0.18835530488	0.18957127642	0.0504375372386	0.182999779654	0.388636107
a35	0.258338164351	0.102172028634	0.0652978282191	0.293707087392	0.2804848931
a31	0.111878095426	0.188240362867	0.0715263649116	0.295812165446	0.332543015
a11	0.112446681401	0.181900667947	0.0624157208513	0.22329059672	0.41994634
a18	0.253465439972	0.099134082592	0.0799404996526	0.276787353076	0.29067262074
a24	0.126004400099	0.173676132166	0.0779882395965	0.276978271516	0.3453529562
a31	0.117487522327	0.200498943332	0.0608429858555	0.289501260061	0.33166927816
a18	0.0765789192103	0.168551776001	0.0410655188038	0.175515608515	0.5382881474
a31	0.197393848083	0.0904929241915	0.0870838789955	0.325314909244	0.2997144776
a18	0.086133736749	0.124727152516	0.0385613942963	0.184068175057	0.5665095886
a15	0.183374540242	0.0848480043438	0.101840840208	0.3097072992	0.3202293182
a8	0.115817054798	0.112058690302	0.060715711235	0.255136032968	0.456272518
a39	0.0950545611466	0.136042215778	0.0825527652644	0.324896688552	0.3614538008
a31	0.0395353090394	0.190693889534	0.035626577208	0.23702234472	0.4971218812
</S>	0.0289108222483	0.0179841773713	0.0361722211895	0.344154548076	0.5727782448
