 	mi	si	gonfiò	il	dito	</S>
a31	0.509626013715	0.0144248712932	0.243245363145	0.1101900382	0.101854735253	0.0206589615688
a11	0.521347949685	0.06660824394	0.112053612783	0.128346108976	0.167392682932	0.00425138198356
a31	0.23843295435	0.283607812112	0.113599718244	0.08046109756	0.23877895652	0.0451194820469
a15	0.36291494075	0.10630177372	0.1279117783	0.1840556254	0.210984380699	0.00783150906064
a31	0.241075548252	0.198056316429	0.150027400424	0.05209619414	0.21136505122	0.147379499743
a0	0.474629852317	0.0186444169396	0.183054478472	0.1161696098	0.187796634238	0.0197049675694
a46	0.15024290018	0.16341548959	0.156904669605	0.05851010085	0.4471007633	0.02382610923
a31	0.0650090066025	0.105716579257	0.0978233236814	0.1423995298	0.5682131758	0.0208384038
a18	0.0900358097995	0.160134920772	0.0554595738513	0.1084014276	0.44383475819	0.14213350128
a31	0.086292461282	0.145791498378	0.045984909234	0.16196929083	0.50718933	0.0527725015
a24	0.032847853185	0.173573632948	0.00764944153628	0.0616209928	0.535594402132	0.18871366308
a28	0.11914004574	0.129604120659	0.0310525635542	0.0696017045192	0.4605047004	0.19009683832
a13	0.14400744945	0.0908942592476	0.0414761020307	0.089203515848	0.5078208144	0.126597842692
a20	0.0944897154518	0.131281463269	0.032161617367	0.08848865012	0.5404944252	0.11308415718
a17	0.0443783873234	0.155293859854	0.0170379575885	0.0764144961609	0.423840177	0.28303513444
a39	0.039113130786	0.164829442933	0.0194775544575	0.0861305214778	0.4327255792	0.2577237575
a20	0.0480993623357	0.145316668115	0.0220335827615	0.0767581739317	0.4077842312	0.3000079814
a31	0.039147134851	0.126555555323	0.0259654773091	0.0665573398775	0.396158688	0.3456157862
a41	0.130489236196	0.07064445112	0.0105125853867	0.0584505136721	0.3143461667	0.415557066
a8	0.0350404879458	0.115204447658	0.0602005605377	0.0882793088352	0.478685018	0.2225901662
a37	0.019773845221	0.151170813454	0.0456743323446	0.0780410755696	0.427701152	0.277638776
a8	0.0312985634821	0.150758567676	0.0349044135702	0.0676718102812	0.4098205306	0.3055461094
</S>	0.0153698019716	0.163376614003	0.0270666677318	0.0565144028546	0.4224566944	0.315215776
