 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.0483149164212	0.409783202356	0.142319913765	0.0170591113797	0.15703658469	0.212677709653	0.0128085879557
a33	0.00282289524279	0.231148466163	0.0423874751471	0.195916550605	0.124941375591	0.393801661657	0.00898155184777
a31	0.0107239245625	0.166358502827	0.0298037091811	0.37752370112	0.0109122527258	0.400447218015	0.00423070967599
a41	0.0267253682049	0.174799299675	0.0153164748029	0.219056102905	0.007905008778	0.554475188489	0.00172256634483
a18	0.124328261913	0.118100423421	0.0241733338884	0.341992041347	0.00133258201726	0.387184065119	0.00288932420295
a11	0.0962494968627	0.300905728128	0.0380097094319	0.175239046197	0.00677672592384	0.378806093083	0.00401318149068
a17	0.229756840248	0.335845909682	0.0071719581072	0.02511507203	0.00296697670866	0.393876080137	0.00526719258843
a11	0.273379152337	0.198125788237	0.016581246382	0.0360483153846	0.0173129071854	0.452717589368	0.00583503137924
a31	0.155884022831	0.245339961412	0.0324989132104	0.092157365224	0.035068122828	0.4231005416	0.015951116072
a21	0.00447939052393	0.207073623312	0.00354288985823	0.20052029857	0.145605057435	0.412421802914	0.0263569563805
a31	0.0537116927829	0.182810700522	0.0375905928563	0.190838914911	0.0378684463218	0.4830564688	0.014123228
a15	0.00134429882367	0.202294523781	0.00372009048812	0.201814990278	0.133603315643	0.423416598448	0.0338061676324
a31	0.0399265776014	0.0527741284338	0.0459230861223	0.243213074776	0.0497013217069	0.5281401086	0.04032167786
a11	0.00401667196749	0.146760772497	0.00346794054431	0.194491006512	0.131234210672	0.4280135906	0.09201581004
a31	0.0327164042225	0.0290050353038	0.0426948149413	0.19018102697	0.0559040584731	0.596683443	0.0528152179
a11	0.0065848634933	0.0263446547187	0.00301832977626	0.136877334829	0.11657821548	0.523595588	0.18700103132
a46	0.0349137561934	0.0206148483217	0.0341568650196	0.195073026317	0.0827966555964	0.5666950996	0.06574971244
a31	0.0205975017272	0.0197531692213	0.0411809961149	0.191980906613	0.0506664914833	0.56711179732	0.1087091224
</S>	0.0101364958356	0.00742179649081	0.00483442485527	0.107061004671	0.061716031404	0.48430275	0.3245275315
