 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.0183177972762	0.323289307455	0.0314254539014	0.190008799587	0.0172181730836	0.208206472852	0.00703431869539	0.196360557152	0.00176079789623	0.00637830320734
a24	0.00762060554698	0.2004506382	0.0136921571488	0.183559164027	0.0698295407835	0.101165224244	0.00775166090001	0.121923740463	0.192986451352	0.10102080395
a16	0.00872558976963	0.110328408905	0.0978758240454	0.16387855825	0.0704957999097	0.149455494155	0.00224744225235	0.113438988207	0.11290975915	0.170644116583
a28	0.00752818870164	0.135254059956	0.155362491744	0.103599411212	0.131826206244	0.16299148786	0.0551138249496	0.0432796235404	0.0449991847858	0.160045517335
a31	0.0214138998627	0.0899573320475	0.105843361039	0.19684536562	0.115623784021	0.249706806078	0.0127965589336	0.0397158789925	0.0467170800833	0.1213799594
a37	0.024317476421	0.139394184017	0.0606687764254	0.185410763428	0.172261934834	0.0815028293459	0.00252551445549	0.0203684357703	0.0597376174431	0.253812454875
a24	0.174846934715	0.0411168399939	0.138970289586	0.036263600608	0.168452956904	0.19254804582	0.001641695622	0.028711196016	0.042244462866	0.175204026952
a46	0.131316101848	0.117606556223	0.180880294146	0.0516968415299	0.055997751402	0.043732950773	0.002188730918	0.0314298178816	0.0457530836814	0.339397866819
a31	0.037143050078	0.254432667417	0.145731492236	0.04617940565	0.04197395428	0.01818740048	0.03163724818	0.186582777516	0.11736716624	0.120764831233
a10	0.000954011199373	0.234751681442	0.283227607855	0.0332142232781	0.0456149147232	0.00201732466576	8.92706232483e-05	0.0015504605678	0.0533692935791	0.345211239807
a11	0.0378637242101	0.22747354607	0.234780866749	0.01683517427	0.0358008754496	0.02481974506	0.00286362219428	0.153660822432	0.0448398113	0.221061778764
a31	0.0133947476806	0.217328996128	0.281693567065	0.0211181270532	0.0256169634202	0.027414855272	0.00212916234816	0.100132243084	0.05100087424	0.26017050569
a0	0.0017543087877	0.221306310397	0.287244001255	0.0389846234594	0.0307164385454	0.0115057643791	0.000548991596146	0.001989729872	0.051665743584	0.354284065043
a31	0.0381620163229	0.169190533204	0.172708976277	0.0322101764669	0.0657719189476	0.030621400864	0.00568892979835	0.032438423962	0.0875923662	0.36561523884
a39	0.0191791927675	0.159177156631	0.222453350092	0.0591235176169	0.0396683883155	0.0102197817807	0.00180131014483	0.006428818538	0.076502362634	0.405446094008
a29	0.0725329436631	0.0760659071145	0.218539580196	0.0286474199943	0.116947357562	0.0273769786876	0.00289116948515	0.01558817944	0.04934948736	0.3920610105
a41	0.14101463208	0.0443733595188	0.157112717562	0.0474130012298	0.0967641229535	0.020679501707	0.00262074121292	0.009278625816	0.0781332144	0.402610117658
a35	0.0376016872	0.07216721819	0.237210842655	0.0135372661821	0.131605737132	0.0141216727311	0.00828976730046	0.00843967718	0.07891293826	0.3981131538
a20	0.0351892776	0.089792606798	0.231601987781	0.0131478579871	0.134705909743	0.00812513042512	0.0238611788662	0.004287590064	0.0630144923	0.3962739724
a31	0.0439364519968	0.0849459152407	0.244534309826	0.0146416912509	0.121771195615	0.00658320679914	0.0174727969401	0.006359526512	0.07212943628	0.387625492
a37	0.00836746702	0.108073751682	0.348353062012	0.0119055680499	0.102631846054	0.0012657535314	0.000193673803344	0.0028184247918	0.036902040612	0.37948841566
a2	0.0989647696153	0.0460451244053	0.160490311389	0.0160724537549	0.0239218678938	0.0214380948864	0.0180439882106	0.009943211752	0.2016472082	0.4034329735
a20	0.168308315761	0.0287586146558	0.128334486049	0.0467586198586	0.0688956314373	0.00734593102404	0.00327254601645	0.0067174945718	0.03168849772	0.509919885578
a0	0.0853369135712	0.0186770238185	0.16199319673	0.00526248119113	0.0151544832083	0.00638368480537	0.0560728842012	0.009975367502	0.232961771348	0.4081822058
a31	0.10143656564	0.00934101369601	0.0412850254036	0.008545016211	0.012584754466	0.00211619705926	0.0309326785637	0.0036957416	0.223309066068	0.5667539144
a16	0.07357641176	0.077544382939	0.278258264812	0.0227028184526	0.0511849595019	0.00361312045136	0.000556140392593	0.0072660370934	0.06700579384	0.41829204424
a31	0.0289787299898	0.0246268921809	0.0990776518816	0.0457676437591	0.0137257070252	0.00911615553473	0.108957518085	0.0090786930414	0.233134775674	0.4275362296
a20	0.116622781446	0.0524933327596	0.0877767809811	0.029729617797	0.0251223044845	0.00089779843057	0.000372504620138	0.00714924353626	0.0831821694388	0.59665344932
</S>	0.056573433705	0.013758828381	0.0903698230964	0.0433932493226	0.013775829259	0.0103141057914	0.0863062293622	0.01451882434	0.25443616108	0.416553547
