 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.0389646781432	0.421412486832	0.0177289275016	0.0110499452192	0.00240448305408	0.199965178713	0.00019648111803	0.053976547223	0.00122868847559	0.253072611907
a3	0.0057377159054	0.38523192814	0.02788607136	0.00731866439002	0.0311306525387	0.178676439132	0.0178453563753	0.0847954893158	0.0244986748447	0.236879027394
a39	0.00126518754	0.391259757638	0.039481631867	0.00694862322154	0.00372965777495	0.189084778417	0.00175123819142	0.137674870546	0.00370959199649	0.225094666619
a3	0.0017130098424	0.35305309786	0.04759971594	0.00176085679443	0.00401356941848	0.194783913433	0.000388462576842	0.184835848861	0.000866955549704	0.210984516677
a10	0.00136989641919	0.236164522563	0.16452854439	0.000623058519991	0.0027477957919	0.195989304096	0.000103936617031	0.19793777389	0.000434211804647	0.200101001165
a38	0.00473351997384	0.198971211272	0.194667181149	0.00124071951328	0.0120325875284	0.191567161923	0.000798559384864	0.198668825519	0.000625690893044	0.196694537659
a37	0.0172668724892	0.205235377573	0.115365893076	0.0114693868853	0.0138402580315	0.20377620815	0.0270044471381	0.205099334786	0.00637858461053	0.194563616679
a24	0.029543839	0.196017456359	0.177327383768	0.00184147338905	0.00612714196405	0.181412476241	0.00849138544646	0.199374709513	0.00487854160725	0.194985572155
a31	0.043786259	0.198852867354	0.163641766383	0.00231341477548	0.0142796327341	0.152086286113	0.0154103162009	0.197565468554	0.00376777790133	0.208296249173
a3	0.00938795721063	0.396384242673	0.00206650142564	0.00106683657226	0.0348949887369	0.143376922713	0.000616446930456	0.102210308865	0.012446847549	0.2975489691
a20	0.01442253376	0.199443202542	0.142643656978	0.0054012960584	0.0225704829951	0.153270362046	0.0267404205653	0.196884140077	0.0206882673101	0.217935594426
a31	0.0143770983	0.222534924105	0.0539152778163	0.0105474113294	0.0234660331304	0.133061632203	0.0273386810092	0.217841259974	0.0689578838128	0.227959805388
a11	0.00149253484	0.38040714682	0.0169462943058	0.0020028913679	0.0895602062357	0.0897422789628	0.00220664514521	0.0572654085544	0.0202559675525	0.340120639619
a7	0.021272928266	0.194484567484	0.131100623626	0.008170486575	0.0260698416619	0.151705835503	0.0348587697688	0.143482400207	0.0295011351763	0.259353404101
a31	0.0467912963	0.194106394405	0.108775328547	0.014259099368	0.0397214179428	0.0976537003936	0.037495595108	0.151746745693	0.0403278807167	0.269122544308
a24	0.00259448518	0.269686959776	0.0954311379628	0.003186666422	0.0943656094389	0.0943024421763	0.0119525630173	0.090176527639	0.0273710024494	0.310932595422
a46	0.165355703812	0.066820459314	0.0549047317152	0.049423821692	0.0272005806976	0.106419498161	0.0587756968702	0.177962050228	0.0410533837414	0.25208407758
a39	0.16984203476	0.0618518555163	0.0498344203218	0.06495274476	0.062841738872	0.0812191080967	0.0353561622365	0.0709307300768	0.064573678338	0.3385975222
a31	0.1707263497	0.0483267761201	0.0183745528456	0.05000246306	0.130320775436	0.141278865404	0.008116470562	0.0822533928344	0.02972016868	0.32088019816
a14	0.021786257743	0.343536000042	0.0037029867316	0.012179033544	0.099386696594	0.115107865037	0.0072791059954	0.052002576821	0.01215109097	0.332868352
a38	0.145774814758	0.00749804209291	0.0116987960104	0.201069403384	0.1657513374	0.139319903495	0.0235541737176	0.044033819708	0.04920143536	0.21209825008
a31	0.14954765416	0.0132301602721	0.0240522670239	0.17979453578	0.125356860756	0.0955925230036	0.0346987328094	0.037204181588	0.06072661844	0.279796465
a37	0.122694365802	0.11672361005	0.0105745399565	0.07827770724	0.19486442123	0.12885149144	0.019214440482	0.026897056846	0.02360539124	0.2782969922
a20	0.083738032636	0.00902936800682	0.0151837775277	0.260647899496	0.18467356635	0.101930908531	0.0447324004412	0.0322171126	0.059073004966	0.20877392042
a39	0.12131965491	0.0188594857156	0.0344476700346	0.208208344236	0.201573441478	0.0727207861964	0.0493322447128	0.02865331944	0.044207850846	0.22067717674
a20	0.11921640268	0.0118902464318	0.0183753246876	0.212573376134	0.19277255894	0.105009938586	0.019766874618	0.0319781104	0.0685935123	0.219823636
a35	0.16067071986	0.0119208341863	0.020597478569	0.186438620526	0.205652393741	0.055953870422	0.0253933975786	0.02928311008	0.05882502356	0.2452645424
a20	0.151009463596	0.0175732898641	0.0220478851129	0.17273832629	0.179718350062	0.083949910058	0.020929335724	0.0394973064	0.06232177906	0.2502143476
a31	0.155799055336	0.0123856643785	0.017813688346	0.17944713268	0.213967564104	0.074886203146	0.018044953579	0.0359272574	0.03983911823	0.2518893854
a24	0.13164384008	0.106396141277	0.0144748922568	0.026008765584	0.118940733612	0.070455087924	0.0145342970772	0.0224302941	0.0205878993	0.474528032
a31	0.11138645652	0.0115929678129	0.0211600936661	0.226596633704	0.0776221631394	0.068363259761	0.0347147938208	0.1090345668	0.085258705534	0.254270408
a8	0.141217827866	0.0679009694341	0.0154785889774	0.032900291184	0.082324569978	0.02026919402	0.01921682432	0.02670257316	0.02630657546	0.567682588
a31	0.0676696197542	0.0170676191917	0.031258233004	0.116165342006	0.157164273548	0.0704484823334	0.045177424634	0.0591177994	0.1785311522	0.2574000592
a41	0.118391636574	0.083078761659	0.0194255178704	0.04456458811	0.04269999066	0.023619875254	0.039812400746	0.05099236276	0.04222854342	0.53518634
a8	0.0985941298409	0.014930234785	0.0301216615225	0.181408764783	0.162464962885	0.0578623993792	0.047432365774	0.0404745464	0.1310280206	0.23568294086
a31	0.0888007123248	0.0227399064532	0.0433079977554	0.0703732468868	0.142954749196	0.025930140802	0.06340771852	0.0908496193	0.1156292948	0.336006606
</S>	0.028352957722	0.115405117685	0.0208528123751	0.05602751226	0.04753500314	0.070646899584	0.046839103656	0.06573320656	0.04098506926	0.507622338
