 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.0391699496899	0.147358976498	0.00410139959886	0.184639660236	0.12569201704	0.0143505235451	0.318289517468	0.00936469984	0.0208716862638	0.0299308118971	0.0990875855394	0.00714312374788
a24	0.0098202197828	0.202031300316	0.0676487316322	0.119485333704	0.0873116491	0.0268548842407	0.201253661884	0.0290174022913	0.0182653321302	0.0364570613912	0.199126023785	0.00272841002307
a31	0.172046406245	0.161662801878	0.0015209441759	0.169498832631	0.0722832112	0.0581711700513	0.15950535124	0.0049213939876	0.00217940766372	0.00659311110661	0.174864707013	0.0167526485718
a8	0.00177754485208	0.103280229107	0.001166476425	0.171361564325	0.1465539273	0.0891909352737	0.079043256476	0.0104871788222	0.0155256020139	0.050495874141	0.330007527586	0.00110989351558
a20	0.139500100274	0.00317040312308	0.013637197802	0.26657935046	0.08108722286	0.0630728012218	0.12544422751	0.0529324136446	0.0302734179606	0.0146250433125	0.140687316797	0.0689904893719
a31	0.221780112338	0.00304442291559	0.00194438408864	0.0508182154042	0.180762307044	0.0425543762969	0.108706480497	0.0545136762967	0.0684456890369	0.0463749620768	0.164585321089	0.0564700992379
a8	0.122645355213	0.000608120797917	0.00149862421037	0.136409072247	0.14197715388	0.0886386349017	0.111356091506	0.008917332818	0.0276463411308	0.0523263782629	0.299194974982	0.00878191497367
a31	0.201657922766	0.0040923908224	0.00382978605342	0.091831924276	0.225191714574	0.0609789078158	0.14701932289	0.0298333747576	0.0156067494186	0.0142585499332	0.121914031997	0.0837853801549
a20	0.0776315572723	0.000643379955664	0.00029519721886	0.0780191358518	0.2253933831	0.0619096955882	0.18149138578	0.05641143859	0.0759630174162	0.0430786013417	0.197231226684	0.00193198546601
a31	0.201652534677	0.0130161791	0.011843984204	0.04278381334	0.200047531092	0.0748604467705	0.145484204696	0.0494322001821	0.0263560945281	0.0255053286164	0.099640095214	0.109377591107
a20	0.00119341409349	0.00030386797524	0.0003706926816	0.0228125870316	0.25892958152	0.0167634360912	0.3326583634	0.0567436565882	0.0470522531632	0.0425356782553	0.216024424558	0.00461203523456
a41	0.110767175346	0.0120680468571	0.0383611116132	0.014779426034	0.210618709492	0.034376271103	0.190824291544	0.087067109504	0.0395275794958	0.03014074894	0.1053676114	0.126101907852
a11	0.0620807794782	0.0433829951986	0.0238351969304	0.01000977324	0.113382248996	0.0105848162954	0.2152713943	0.04357127847	0.0300677669478	0.02971295088	0.21929374706	0.19880705077
a6	0.0548798363292	0.0209225182456	0.0295314090001	0.0055124905444	0.104895481214	0.00305719377384	0.209041896066	0.0411562461748	0.0386941147415	0.0213710286	0.26140665548	0.2095311549
a31	0.03620319558	0.0208531472565	0.00936644910492	0.018130761542	0.102387813584	0.0090544355466	0.1557926697	0.041651684212	0.0464430192871	0.03997934488	0.2573051414	0.2628323478
a24	0.0113400524143	0.0786513597945	0.00263516021783	0.115152362186	0.0966902279	0.0048938795546	0.28712518148	0.087824144964	0.0238080453842	0.0437554375496	0.173347186108	0.074776930704
a31	0.120494276447	0.0217304190657	0.0421844313791	0.009147088456	0.0759697603	0.006189450868	0.189133151724	0.081155992146	0.0245141988804	0.01584489378	0.19166392026	0.221972420476
a8	0.00426023705512	0.0288538732849	0.00317650589443	0.193049894635	0.0686095738	0.0041128765206	0.30305521786	0.042922785824	0.0246148662565	0.0389204289542	0.2281483764	0.0602753798996
