 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.381257793661	0.0191061635213	0.000702027532726	0.0008318694002	0.198658137522	0.0779085673685	0.192554069408	0.128981382128
a24	0.135408329946	0.26000593086	0.0139041885489	0.196294663694	0.181071648067	0.0121185877446	0.193346922266	0.00784976448186
a31	0.0683857207835	0.329607815482	0.00729237850858	0.204349838931	0.180737732043	0.00258274768586	0.196425758188	0.0106180161617
a17	0.0872470463003	0.312847729073	0.00220036287365	0.287779198771	0.0439866654234	0.0552169713041	0.194535845149	0.0161861908806
a31	0.192976719911	0.207879710424	0.00066452625394	0.17182903751	0.176470241823	0.0215427872474	0.203470837421	0.0251661435732
a37	0.277244847469	0.123216795257	0.00029234727718	0.135878245103	0.0897648025556	0.0821001906604	0.241245219985	0.050257575697
a10	0.20556412348	0.212774112498	0.00066745739745	0.010106936372	0.169473236583	0.159659310493	0.213176415483	0.0285783980297
a31	0.205493666065	0.215677487617	0.00249088600016	0.0187085827542	0.148860513653	0.177249450568	0.217708345239	0.0138110718943
a20	0.364212239715	0.120962846102	0.00104231990732	0.0130570465674	0.0967085585211	0.0158818008244	0.276404218537	0.111730976564
a33	0.305225134393	0.211843058452	0.00578770672764	0.0118355754187	0.0582787387936	0.0582742378357	0.253493282661	0.0952623002766
a20	0.21061520987	0.0720094445977	0.0164859338643	0.0310885221868	0.145083095775	0.02033696106	0.292627314172	0.211753506902
a31	0.330772358756	0.160107115968	0.00288931688135	0.0263439924306	0.0713471534414	0.017302016084	0.28287880303	0.108359269202
a5	0.457346154505	0.101180666159	0.000656307260321	0.00473824339367	0.0182566297737	0.00801226400749	0.201211292715	0.208598428878
a17	0.183017962444	0.251676451228	0.00926912039054	0.0267980752407	0.0860332851636	0.066186871294	0.32813649711	0.0488817283568
a11	0.269751749518	0.111050899915	0.0203835403779	0.0327869574196	0.0567495304023	0.034549782056	0.28181575463	0.192911816384
a10	0.269929793027	0.173434186236	0.00629321883225	0.0180954189954	0.102837545511	0.014021916918	0.300277644021	0.115110269326
a31	0.230829330324	0.149939311099	0.0176630684144	0.028215421632	0.0580089732352	0.05628617654	0.353082982414	0.105974709497
a24	0.296254701135	0.150104491979	0.00727613266744	0.0159066681209	0.0537696419783	0.0169480851603	0.222209677624	0.237530592171
a46	0.0696250405267	0.184691344272	0.060276286156	0.042935825301	0.084851526846	0.05813321076	0.323694940368	0.17579180504
a20	0.0645947175152	0.0656055941492	0.0649286968506	0.103071324362	0.0805829800855	0.06613339854	0.2945476278	0.2605356625
a31	0.0731627888781	0.0707569668764	0.042450485379	0.0809329900535	0.0821698496855	0.056481980584	0.364094028	0.2299509098
a20	0.0713112189514	0.0366017559979	0.0169098762832	0.148465070534	0.0263664673421	0.0172691622114	0.24994961964	0.4331268322
a31	0.017946949603	0.0269108757084	0.160295385505	0.0583560025511	0.0522091776062	0.068641736418	0.3345861474	0.2810537198
</S>	0.0192011487937	0.0604801107526	0.0187807599561	0.145631084944	0.00950402175225	0.014172941709	0.273166686362	0.4590633005
