 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.195191567396	0.153682727872	0.0067770721236	0.02979045942	0.331989901534	0.263671883057	0.0188963771755
a31	0.20448177296	0.07128009	0.094927271814	0.081826093466	0.245142597148	0.252988827303	0.0493533301871
a29	0.183106076098	0.0252513386934	0.0725171975096	0.327541629666	0.27075553852	0.115607446532	0.00522076662914
a24	0.218519976164	0.09478764129	0.17703556682	0.15442369912	0.122226697652	0.182545602309	0.050460844622
a18	0.240450040827	0.101362578748	0.155480128945	0.0630024491046	0.103943156295	0.190377274691	0.145384397076
a31	0.29878569101	0.0748803833456	0.0739734243837	0.0281337801426	0.205634143094	0.196601080943	0.121991508358
a13	0.37599046132	0.134319061916	0.0217930737448	0.0322889343088	0.276345244211	0.154280106134	0.00498308431037
a11	0.358258308702	0.0544740829381	0.0598295173701	0.0288661230349	0.228921268384	0.2183219292	0.051328780454
a8	0.22892515433	0.153555375795	0.0627815815135	0.0238273933326	0.120787486664	0.226481716	0.183641305464
a31	0.20846676552	0.0769270238286	0.0320806238864	0.023121925656	0.09448340968	0.390269514	0.1746507126
a24	0.163211587015	0.184429357054	0.0342195801533	0.02746662904	0.16363266004	0.24723197388	0.17980821028
a31	0.125981879636	0.117194518022	0.0597180892033	0.0223916536257	0.05377457988	0.3810828352	0.2398564588
a39	0.0514906358954	0.196194993275	0.0149051101107	0.023110312129	0.100145085154	0.40200151684	0.2121523406
a20	0.112954346629	0.11140485786	0.0593745753636	0.0187023230454	0.05954770602	0.5146932266	0.1233229438
a31	0.0265995091333	0.16332941514	0.0314634649475	0.0217967248947	0.028174631544	0.6131617112	0.115474493
a20	0.011308049558	0.18874757398	0.0221537216002	0.0343763701876	0.082831503208	0.3354783224	0.3251044469
a31	0.066210877891	0.0778574513177	0.0697416590296	0.0181663393564	0.03655550888	0.5846696832	0.1467984896
a46	0.0560198724052	0.138199477	0.01716831095	0.0169602244653	0.039569918108	0.3545974577	0.3774847612
a31	0.0295520761164	0.0826254005976	0.0426102585598	0.016465580165	0.03960471647	0.577077834	0.2120641058
a23	0.0692258755864	0.123140073272	0.012432703376	0.018924230915	0.024623456168	0.362302659	0.3893509954
a31	0.0244770678678	0.0608422300033	0.0317237386738	0.0147669221662	0.03396060141	0.575999142	0.2582303159
a46	0.0850745588188	0.105222703898	0.01393271153	0.0184849587789	0.023383814238	0.3565324646	0.397368776
a8	0.0249039744952	0.0576284922416	0.0275538210812	0.0150022815449	0.040340174926	0.536147406	0.2984238386
a31	0.0112636254258	0.105900911891	0.0302521553365	0.0188109227637	0.03212567744	0.56283549	0.238811236
a38	0.0386001926052	0.143116688686	0.029906656104	0.0315279227566	0.03864527654	0.3134472506	0.404756018
a20	0.112562269978	0.0802402275889	0.0481463673493	0.0120417743654	0.02800508496	0.5137375006	0.2052667868
a31	0.0212698358288	0.162858187407	0.0301665082524	0.0156846391242	0.0245996768266	0.4730459002	0.272375236
a20	0.0882691960117	0.09039186617	0.011734994834	0.0142564974196	0.013998084262	0.2825883344	0.4987609794
a31	0.077959344579	0.10077246988	0.0515554452943	0.0117357693338	0.024102876972	0.4572555994	0.2766184898
</S>	0.119337086548	0.06774652741	0.0101729598112	0.017787025648	0.0140634798134	0.3141655338	0.4567273954
