 	mia	sorella	ancora	non	è	venuta	qui	</S>
a8	0.0979960769876	0.101424483656	0.0108532809448	0.0043046643896	0.015971451482	0.373691782711	0.304885461891	0.0908728421026
a23	0.04256947334	0.196354769234	0.088631922658	0.0128795102632	0.011831235432	0.0752600870062	0.499450879149	0.0730221093039
a31	0.0673483091061	0.182960180706	0.12997246157	0.010882867266	0.0355498944402	0.101016415484	0.445047308039	0.027222559998
a8	0.0608629767572	0.141245978133	0.112687194621	0.0170939487038	0.0741139480116	0.0521319031273	0.456562619594	0.0853013938774
a20	0.362224403478	0.0188633599694	0.0181362238651	0.013227154602	0.0108380580039	0.174378018527	0.396570922098	0.00576186875288
a24	0.301276499041	0.00650807717537	0.12005854973	0.00890410415	0.0181086115547	0.0990153684108	0.441871362829	0.00425740613694
a31	0.24504865589	0.0122818769512	0.162874217878	0.050927525392	0.0579662329601	0.0791618718106	0.260402929719	0.131336649336
a20	0.330787414582	0.0188469808844	0.0158021307583	0.00380753996517	0.0127433680078	0.187897582242	0.425059928652	0.00505509297831
a31	0.18745175966	0.0384813205401	0.0372887957261	0.0854417774032	0.15468613788	0.103304777579	0.312421343611	0.0809241009134
a37	0.0994526566451	0.110252911614	0.013340333463	0.0230263443244	0.0372908486172	0.119517022044	0.511242038562	0.0858778599055
a41	0.126158859174	0.0982584164426	0.0440495226637	0.053423114837	0.161518040558	0.126864063697	0.258006423372	0.131721536402
a37	0.144593435154	0.082530917845	0.053184448275	0.048201289097	0.151346172396	0.094934168089	0.29382557834	0.131383992794
a13	0.12714482177	0.0965130805337	0.0588784495016	0.0680827336597	0.133585504198	0.0954904159502	0.2908164016	0.129488586054
a38	0.1183779415	0.103498452593	0.0677806907115	0.0585571260228	0.125352379404	0.106128683532	0.2953188176	0.124985940244
a35	0.132512967888	0.0878427457053	0.0176352725727	0.04872455126	0.171632095992	0.0690070055594	0.3148458074	0.157799605948
a39	0.123060363192	0.0877619392575	0.0282156988664	0.0593461608228	0.148669157036	0.0900116259182	0.3511094392	0.1118256116
a35	0.10990381728	0.0862079872659	0.0412225614454	0.0741603922278	0.11046479156	0.055699043684	0.366800038	0.1555413653
a20	0.079728480384	0.0810748016012	0.0309849719177	0.0759614583708	0.13466671792	0.0605321562557	0.3291709556	0.20788044564
a31	0.0829039172523	0.0650922154178	0.0307787986337	0.0751044098977	0.14102470412	0.0497258604656	0.3429839232	0.21238616244
a46	0.04879868342	0.0887736392805	0.0713097384621	0.108998866411	0.090356866754	0.0241803088822	0.1589386404	0.4086432614
a37	0.114709283309	0.0707101140413	0.0445131646752	0.0330147612026	0.16509775376	0.0811917103	0.1605765378	0.33018667362
a17	0.0925286250955	0.0433948200164	0.0721541113484	0.0320671656524	0.0687828018	0.0153254509074	0.272385313	0.40336172932
a31	0.070202264112	0.0649941756749	0.0365994610639	0.0716740117893	0.14728106246	0.0240952128654	0.26227174976	0.32288205632
a20	0.033025431786	0.0598680480157	0.0627188177986	0.117956699061	0.067544289864	0.0197424185088	0.2219965388	0.4171477444
a39	0.0979188271886	0.107661533201	0.066185966222	0.035428773637	0.13387181366	0.0216525201071	0.1514540181	0.3858265787
a31	0.0443376642482	0.0465691894766	0.060057282587	0.0310528785501	0.099421879956	0.00784459980276	0.2767325778	0.4339839412
a33	0.0253418287472	0.046661926662	0.0362238735347	0.1094284706	0.08332515514	0.0095576211574	0.2011298754	0.488331256
a21	0.0572760289963	0.142899353135	0.0774903003876	0.0312569196402	0.08009847004	0.018414689914	0.206846047	0.385718191
a31	0.020130718455	0.0199147579578	0.0628550264617	0.0163979372807	0.01730776164	0.00548541607417	0.3115942432	0.5463141336
a29	0.0406006049896	0.0400213372811	0.0265035794506	0.0745058690867	0.111521802569	0.0146654520347	0.1277905114	0.56439083
a31	0.0667412028467	0.105736794114	0.0516122981514	0.0462131727752	0.12031526028	0.0172953328378	0.19646405868	0.39562186884
a8	0.0079252008542	0.0139674874813	0.0489441366193	0.0261378909943	0.0192682821592	0.003148261943	0.3281833732	0.552425376
a31	0.0600375948633	0.164462553025	0.0748442525851	0.0227605254436	0.068158785626	0.025911135	0.1826281502	0.401196999
a17	0.0058898762648	0.0067877520831	0.0146486147709	0.0111698755419	0.01406093212	0.0047647346015	0.4234044148	0.519273784
</S>	0.0756714692364	0.154068449415	0.070780764438	0.0196198840997	0.10963042879	0.0357743907092	0.12637264224	0.40808198
