 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.199243891171	0.024092194922	0.195793572162	0.19291479254	0.0614189571709	0.177913516468	0.148623080649
a28	0.0459960803603	0.163267566695	0.230823801226	0.104353734167	0.154074350305	0.28845694816	0.0130275450647
a11	0.172830696909	0.189119362093	0.17930133844	0.0942023916692	0.0909124402384	0.231778353941	0.0418554162396
a31	0.0460702521872	0.2045920898	0.153466015015	0.199032042509	0.127410412263	0.205915917858	0.0635132424595
a37	0.108589404963	0.0986381638644	0.0403347896296	0.211131326805	0.0393392152133	0.3830599241	0.118907165903
a31	0.202779537647	0.15783145348	0.06368235468	0.177060101312	0.150261447075	0.12762931732	0.120755824866
a20	0.211454969402	0.052747503301	0.126381718836	0.0938496537198	0.0607510695366	0.384455339648	0.0703597431295
a46	0.301910820346	0.0901735999752	0.062834106118	0.022715929964	0.224251026937	0.139485779351	0.158628726848
a31	0.239939928855	0.0251128777593	0.066118310468	0.0126740608274	0.131909251844	0.4056456017	0.118599952338
a20	0.382473351386	0.0825750507328	0.10559084631	0.0102623606035	0.00284275235144	0.225967988108	0.190287633175
a0	0.335516394379	0.0632307391605	0.0417584237572	0.0103188645884	0.0776847638732	0.2435321488	0.227958683651
a31	0.241257260821	0.164316382854	0.0216598771569	0.0107332350963	0.047221179508	0.27572181898	0.239090267126
a20	0.369325072846	0.141647542448	0.0521318925284	0.00364763406971	0.005145595077	0.20715509562	0.22094720363
a15	0.209687948569	0.0563545878395	0.0409545200587	0.0353181308578	0.100846677219	0.2376086608	0.3192294628
a31	0.123180768041	0.180904393425	0.0257336842326	0.0415677959958	0.0239027396948	0.28871370096	0.315996931092
a18	0.102301887257	0.142158306411	0.0684768985488	0.0406793786701	0.0338900496072	0.2786331348	0.3338603562
a31	0.0858248666474	0.053265710323	0.0387250489297	0.0359063898226	0.163039181952	0.2613455766	0.3618932228
a20	0.0915392940543	0.120311061918	0.00780097709486	0.020433580278	0.0184384064556	0.342361905308	0.39911475932
a18	0.13447752874	0.0782442179701	0.0370166132469	0.0328970598659	0.0727320580467	0.257174454	0.387458071
a46	0.0347513980207	0.171752337674	0.0257015939238	0.0408162791012	0.0325421940498	0.29797018508	0.3964660056
a8	0.0270080447278	0.187635447788	0.0280611281523	0.0229652466058	0.0238217435366	0.3242556838	0.3862527184
a20	0.0129125316711	0.185382155242	0.0176950044569	0.020151017419	0.011071186969	0.3466597446	0.4061283972
a31	0.121355300539	0.137094817363	0.0170347584763	0.0263028944442	0.0364824767684	0.29482129048	0.366908449
a46	0.120749822807	0.106760305803	0.00930496177181	0.0093402781794	0.0174153762708	0.24607526492	0.4903539769
a31	0.0612306237436	0.0657239332586	0.0217602113848	0.022707483472	0.109997470922	0.3197737218	0.3988065738
a24	0.131691351445	0.0871099602059	0.00519167161707	0.0130860106477	0.0169679589764	0.254048061074	0.49190499302
a31	0.146028485256	0.0654346904307	0.0161111070804	0.0244052340426	0.0401811821695	0.41781430052	0.29002499846
</S>	0.126021675118	0.0853212514052	0.004408059815	0.0121191856601	0.00917947305746	0.249774544978	0.51317584648
